condition,condition_label,delta_cost,gap_mad,rank_span,margin_norm,raw_margin_rank,first_clamp,pre_final,final_weight,log_pre_over_upper,upper_clip
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.5652173757553101,2.066250801086426,0.6107928156852722,0.6107928156852722,1.080633521080017,1.080633521080017,-1.2100507020950317,0.0
transfer,FFSP100 ckpt @ FFSP50,7.0,7.0,0.9130434989929199,0.5046800374984741,1.491740345954895,1.491740345954895,1.6338107585906982,1.6338107585906982,-0.61368727684021,0.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.6086956262588501,0.27847132086753845,2.0554494857788086,2.0554494857788086,3.376810073852539,2.5,0.43373292684555054,1.0
transfer,FFSP100 ckpt @ FFSP50,8.0,8.0,0.95652174949646,1.5224454402923584,0.7706427574157715,0.7706427574157715,0.8056719899177551,0.8056719899177551,-1.6336636543273926,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.3478260934352875,0.5159182548522949,1.2652151584625244,1.2652151584625244,3.63749361038208,2.5,0.5410165786743164,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.3913043439388275,1.0500879287719727,0.8508359789848328,0.8508359789848328,2.174358606338501,2.174358606338501,-0.20133815705776215,0.0
transfer,FFSP100 ckpt @ FFSP50,6.0,6.0,0.8260869383811951,0.6081006526947021,1.3264416456222534,1.3264416456222534,1.6056925058364868,1.6056925058364868,-0.6387324333190918,0.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.739130437374115,0.9601877927780151,0.9998471736907959,0.9998471736907959,1.3527344465255737,1.3527344465255737,-0.8860495090484619,0.0
transfer,FFSP100 ckpt @ FFSP50,8.0,8.0,1.0,0.34599167108535767,1.8777744770050049,1.8777744770050049,1.8777744770050049,1.8777744770050049,-0.4129043221473694,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.43478259444236755,1.4106998443603516,0.7303960919380188,0.7303960919380188,1.6799110174179077,1.6799110174179077,-0.5735433101654053,0.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.6521739363670349,1.664375901222229,0.7094195485115051,0.7094195485115051,1.0877766609191895,1.0877766609191895,-1.2005457878112793,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.47826087474823,1.288235068321228,0.7870003581047058,0.7870003581047058,1.6455461978912354,1.6455461978912354,-0.6033614873886108,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.21739129722118378,0.9576237201690674,0.7674905061721802,0.7674905061721802,3.53045654296875,2.5,0.49792659282684326,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.260869562625885,0.25671282410621643,1.778547763824463,1.778547763824463,6.8177666664123535,2.5,1.447371006011963,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.43478259444236755,1.7820731401443481,0.6348394751548767,0.6348394751548767,1.4601308107376099,1.4601308107376099,-0.7758304476737976,0.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.52173912525177,1.8970927000045776,0.6342958211898804,0.6342958211898804,1.2157336473464966,1.2157336473464966,-1.0401009321212769,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.3478260934352875,0.05802588909864426,4.69392204284668,2.5,7.1875,2.5,1.523561954498291,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.17391303181648254,2.0178372859954834,0.4624287784099579,0.4624287784099579,2.658965587615967,2.5,0.08893700689077377,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.21739128232002258,2.5821690559387207,0.42325225472450256,0.42325225472450256,1.9469605684280396,1.9469605684280396,-0.3607044219970703,0.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.5652173757553101,1.020598292350769,0.9325900077819824,0.9325900077819824,1.6499669551849365,1.6499669551849365,-0.5994909405708313,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.2608695328235626,0.794389545917511,0.9030559062957764,0.9030559062957764,3.461714744567871,2.5,0.4695587158203125,1.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.6086956262588501,2.0383636951446533,0.6225967407226562,0.6225967407226562,1.022837519645691,1.022837519645691,-1.2893511056900024,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.4782608449459076,1.124018907546997,0.8540981411933899,0.8540981411933899,1.785841703414917,1.785841703414917,-0.48532384634017944,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.3913043439388275,1.47610604763031,0.6936026811599731,0.6936026811599731,1.7725402116775513,1.7725402116775513,-0.4961097538471222,0.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.6521738767623901,0.16992658376693726,2.78930401802063,2.5,3.8333334922790527,2.5,0.6166714429855347,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.30434784293174744,2.1802940368652344,0.5141919255256653,0.5141919255256653,1.6894876956939697,1.6894876956939697,-0.5653422474861145,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.3913043439388275,0.21606692671775818,2.196985960006714,2.196985960006714,5.6145195960998535,2.5,1.1672345399856567,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.4782608449459076,0.3310864269733429,1.778306245803833,1.778306245803833,3.7182769775390625,2.5,0.5727061033248901,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.30434784293174744,1.6240321397781372,0.6135888695716858,0.6135888695716858,2.0160775184631348,2.0160775184631348,-0.31037700176239014,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.1304347813129425,0.45183101296424866,1.0590333938598633,1.0590333938598633,8.119256019592285,2.5,1.699419379234314,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.17391303181648254,1.0161628723144531,0.6979084610939026,0.6979084610939026,4.012973785400391,2.5,0.6827436685562134,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.52173912525177,0.5454079508781433,1.3400214910507202,1.3400214910507202,2.5683746337890625,2.5,0.03892752528190613,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.21739128232002258,0.7716166377067566,0.8736730217933655,0.8736730217933655,4.018896102905273,2.5,0.6848711967468262,1.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.5652173757553101,0.4723574221134186,1.480610728263855,1.480610728263855,2.619542121887207,2.5,0.06738659739494324,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.43478259444236755,0.4419873058795929,1.465456485748291,1.465456485748291,3.3705499172210693,2.5,0.4310559034347534,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.3478260934352875,0.0899001732468605,3.6095597743988037,2.5,7.1875,2.5,1.523561954498291,1.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.6086956262588501,1.396079659461975,0.7813213467597961,0.7813213467597961,1.2835993766784668,1.2835993766784668,-0.9617330431938171,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.2608695924282074,0.6142879128456116,1.0536866188049316,1.0536866188049316,4.0391316413879395,2.5,0.6921170949935913,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.04347825050354004,0.7730737328529358,0.6466697454452515,0.6466697454452515,14.873407363891602,2.5,2.572735071182251,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.08695656061172485,0.10342064499855042,2.3682782649993896,2.3682782649993896,27.235187530517578,2.5,3.44547176361084,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.1304348111152649,0.9143447279930115,0.6937925219535828,0.6937925219535828,5.319074630737305,2.5,1.0892471075057983,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.17391306161880493,0.9540923237800598,0.7248066663742065,0.7248066663742065,4.167637825012207,2.5,0.7373018264770508,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.04347825050354004,0.3059670925140381,1.1277419328689575,1.1277419328689575,25.93807029724121,2.5,3.3750710487365723,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.13043475151062012,0.4209865927696228,1.104928731918335,1.104928731918335,8.471122741699219,2.5,1.7606251239776611,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.17391306161880493,0.4555077850818634,1.129480242729187,1.129480242729187,6.494510650634766,2.5,1.3772927522659302,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.21739131212234497,0.5622575879096985,1.0564004182815552,1.0564004182815552,4.859441757202148,2.5,0.9588625431060791,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.08695650100708008,0.352087140083313,1.1355563402175903,1.1355563402175903,13.058900833129883,2.5,2.38503360748291,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.260869562625885,1.3061795234680176,0.6700900793075562,0.6700900793075562,2.568678617477417,2.5,0.03909827023744583,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.3478260934352875,2.6768548488616943,0.4711274802684784,0.4711274802684784,1.3544914722442627,1.3544914722442627,-0.8841768503189087,0.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.43478259444236755,2.7918741703033447,0.484933078289032,0.484933078289032,1.115346074104309,1.115346074104309,-1.1644365787506104,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.2608695924282074,0.8367556929588318,0.875337541103363,0.875337541103363,3.3554601669311523,2.5,0.4245825409889221,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.08695653080940247,2.91261887550354,0.31961652636528015,0.31961652636528015,3.6755895614624023,2.5,0.5560475587844849,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.1304347813129425,3.4769506454467773,0.3112982213497162,0.3112982213497162,2.386619806289673,2.386619806289673,-0.06695936620235443,0.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.47826090455055237,1.9153798818588257,0.6203247308731079,0.6203247308731079,1.2970424890518188,1.2970424890518188,-0.9467023015022278,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.17391303181648254,1.6891711950302124,0.5144845247268677,0.5144845247268677,2.9582862854003906,2.5,0.24283362925052643,1.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.52173912525177,2.93314528465271,0.48836538195610046,0.48836538195610046,0.9360336661338806,0.9360336661338806,-1.4172958135604858,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.3913043439388275,2.0188004970550537,0.5748112797737122,0.5748112797737122,1.4689621925354004,1.4689621925354004,-0.7671309113502502,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.30434784293174744,2.3708877563476562,0.4889761805534363,0.4889761805534363,1.6066359281539917,1.6066359281539917,-0.6378850936889648,0.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.5652173757553101,1.0647081136703491,0.9092122912406921,0.9092122912406921,1.6086064577102661,1.6086064577102661,-0.6361167430877686,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.21739134192466736,3.075075626373291,0.38113313913345337,0.38113313913345337,1.7532120943069458,1.7532120943069458,-0.511927604675293,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.13043475151062012,0.3982209861278534,1.1424065828323364,1.1424065828323364,8.758452415466309,2.5,1.8087478876113892,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.2173912525177002,0.2832014858722687,1.5941601991653442,1.5941601991653442,7.333138465881348,2.5,1.5525027513504028,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.04347825050354004,2.2383201122283936,0.3417133688926697,0.3417133688926697,7.859409332275391,2.5,1.6524927616119385,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.260869562625885,1.1596958637237549,0.7196617126464844,0.7196617126464844,2.7587032318115234,2.5,0.14206217229366302,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.30434781312942505,0.141930490732193,2.6484220027923584,2.5,8.214285850524902,2.5,1.7162070274353027,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.17391300201416016,1.0562752485275269,0.6818834543228149,0.6818834543228149,3.920830726623535,2.5,0.6492313146591187,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.08695650100708008,0.7041881084442139,0.7491796016693115,0.7491796016693115,8.615567207336426,2.5,1.7850176095962524,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.3478260636329651,2.0103676319122314,0.559432864189148,0.559432864189148,1.6083695888519287,1.6083695888519287,-0.6363290548324585,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.30434781312942505,2.5543899536132812,0.46758654713630676,0.46758654713630676,1.5363558530807495,1.5363558530807495,-0.7024155855178833,0.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.3913043141365051,2.6694095134735107,0.48610737919807434,0.48610737919807434,1.242274522781372,1.242274522781372,-1.0089441537857056,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.21739131212234497,0.7142908573150635,0.9150921106338501,0.9150921106338501,4.209423542022705,2.5,0.7516946196556091,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.04347825050354004,2.790153980255127,0.2993907630443573,0.2993907630443573,6.885989189147949,2.5,1.4617358446121216,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.08695650100708008,3.3544859886169434,0.29364582896232605,0.29364582896232605,3.3769278526306152,2.5,0.43378329277038574,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.43478262424468994,1.7929151058197021,0.6325333714485168,0.6325333714485168,1.4548267126083374,1.4548267126083374,-0.7810807228088379,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.13043475151062012,1.5667062997817993,0.5022305250167847,0.5022305250167847,3.8504350185394287,2.5,0.6230933666229248,1.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.47826087474823,2.810680389404297,0.4928164482116699,0.4928164482116699,1.0304343700408936,1.0304343700408936,-1.2786754369735718,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.3478260636329651,1.8963357210159302,0.5793808698654175,0.5793808698654175,1.6657201051712036,1.6657201051712036,-0.5857821702957153,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.260869562625885,2.248422861099243,0.48373571038246155,0.48373571038246155,1.8543202877044678,1.8543202877044678,-0.43103763461112976,0.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.52173912525177,0.9422433376312256,0.9652659893035889,0.9652659893035889,1.850093126296997,1.850093126296997,-0.43433016538619995,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.17391306161880493,2.952610969543457,0.3680042624473572,0.3680042624473572,2.1160242557525635,2.1160242557525635,-0.2405719757080078,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.08695651590824127,0.18234167993068695,1.6852585077285767,1.6852585077285767,19.380474090576172,2.5,2.954603910446167,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.5652173757553101,0.30853116512298584,1.9117170572280884,1.9117170572280884,3.3822686672210693,2.5,0.43606311082839966,1.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.6521738767623901,0.42355066537857056,1.612539291381836,1.612539291381836,2.472560405731201,2.472560405731201,-0.01592232659459114,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.47826087474823,1.531567931175232,0.7093984484672546,0.7093984484672546,1.4832876920700073,1.4832876920700073,-0.7531296610832214,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.30434781312942505,0.5442952513694763,1.1823151111602783,1.1823151111602783,3.8847498893737793,2.5,0.635893702507019,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.3478260636329651,1.108627200126648,0.7995430827140808,0.7995430827140808,2.2986865043640137,2.2986865043640137,-0.12111836671829224,0.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.695652186870575,0.45294371247291565,1.5601730346679688,1.5601730346679688,2.242748737335205,2.242748737335205,-0.15666009485721588,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.3913043141365051,0.6791524291038513,1.1050976514816284,1.1050976514816284,2.824138641357422,2.5,0.17588286101818085,1.0
transfer,FFSP100 ckpt @ FFSP50,6.0,6.0,0.739130437374115,0.5648216605186462,1.374675989151001,1.374675989151001,1.8598557710647583,1.8598557710647583,-0.42673730850219727,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.1304347962141037,1.4735419750213623,0.5210485458374023,0.5210485458374023,3.9947052001953125,2.5,0.6761608719825745,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.17391304671764374,0.09246424585580826,2.940286159515381,2.5,14.375,2.5,2.523561954498291,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.6086956262588501,0.34952306747436523,1.7934520244598389,1.7934520244598389,2.946385622024536,2.5,0.23701821267604828,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.52173912525177,0.002564074471592903,33.39529037475586,2.5,4.791666507720947,2.5,0.9385994076728821,1.0
transfer,FFSP100 ckpt @ FFSP50,6.0,6.0,0.782608687877655,1.3036154508590698,0.8362162709236145,0.8362162709236145,1.0684986114501953,1.0684986114501953,-1.226343035697937,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.21739129722118378,2.368323564529419,0.4457850754261017,0.4457850754261017,2.0506114959716797,2.0506114959716797,-0.2858738899230957,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.43478262424468994,0.7067521810531616,1.1057544946670532,1.1057544946670532,2.5432353019714355,2.5,0.0247369185090065,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.260869562625885,2.245858669281006,0.48406705260276794,0.48406705260276794,1.8555903434753418,1.8555903434753418,-0.4300498366355896,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.04347825050354004,0.8832525610923767,0.5969860553741455,0.5969860553741455,13.730682373046875,2.5,2.4574034214019775,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.52173912525177,1.0094420909881592,0.9261813759803772,0.9261813759803772,1.7751809358596802,1.7751809358596802,-0.49396198987960815,0.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.6086956262588501,1.1244615316390991,0.8896291255950928,0.8896291255950928,1.4615336656570435,1.4615336656570435,-0.7744450569152832,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.43478262424468994,0.8306569457054138,1.0036125183105469,1.0036125183105469,2.3083086013793945,2.3083086013793945,-0.1150919646024704,0.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.260869562625885,1.2452061176300049,0.689588725566864,0.689588725566864,2.643423557281494,2.5,0.08047957718372345,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.30434781312942505,1.8095381259918213,0.5750341415405273,0.5750341415405273,1.8893979787826538,1.8893979787826538,-0.40400150418281555,0.0
transfer,FFSP100 ckpt @ FFSP50,5.0,5.0,0.6521739363670349,0.2479671984910965,2.2233946323394775,2.2233946323394775,3.4092049598693848,2.5,0.4475073218345642,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.3478260636329651,0.021758491173386574,8.455205917358398,2.5,7.187500476837158,2.5,1.5235620737075806,1.0
transfer,FFSP100 ckpt @ FFSP50,6.0,6.0,0.695652186870575,1.2657325267791748,0.8421598076820374,0.8421598076820374,1.2106046676635742,1.2106046676635742,-1.0462002754211426,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.08695653080940247,0.7726311087608337,0.708624005317688,0.708624005317688,8.149175643920898,2.5,1.704725980758667,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.1304347813129425,0.7933751344680786,0.7554545998573303,0.7554545998573303,5.791818618774414,2.5,1.2120883464813232,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,4.0,0.5652173757553101,0.3513878583908081,1.768198847770691,1.768198847770691,3.128351926803589,2.5,0.3234747052192688,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,3.0,0.47826087474823,0.7034749984741211,1.1314167976379395,1.1314167976379395,2.365689754486084,2.365689754486084,-0.07966722548007965,0.0
transfer,FFSP100 ckpt @ FFSP50,6.0,6.0,0.739130437374115,0.6027045249938965,1.3221614360809326,1.3221614360809326,1.788806676864624,1.788806676864624,-0.48293066024780273,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.17391303181648254,1.6674126386642456,0.5185022950172424,0.5185022950172424,2.9813883304595947,2.5,0.2540561854839325,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,2.0,0.3913043737411499,1.407663106918335,0.7136446833610535,0.7136446833610535,1.8237584829330444,1.8237584829330444,-0.4550133943557739,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,1.0,0.21739131212234497,1.544947862625122,0.5760255455970764,0.5760255455970764,2.649717330932617,2.5,0.08391036838293076,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,1.0,0.30434784293174744,1.1188392639160156,0.7673147916793823,0.7673147916793823,2.521177053451538,2.5,0.012169274501502514,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,0.6666666865348816,0.2608695924282074,0.39366084337234497,1.376135230064392,1.376135230064392,5.275184631347656,2.5,1.0772935152053833,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,1.3333333730697632,0.47826090455055237,0.4518451690673828,1.4756311178207397,1.4756311178207397,3.0854103565216064,2.5,0.30353426933288574,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,0.3333333432674408,0.17391303181648254,1.6346758604049683,0.5247077941894531,0.5247077941894531,3.0170700550079346,2.5,0.2712200880050659,1.0
transfer,FFSP100 ckpt @ FFSP50,5.0,1.6666666269302368,0.52173912525177,0.7824218273162842,1.0791460275650024,1.0791460275650024,2.0683631896972656,2.0683631896972656,-0.27343860268592834,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,1.0,0.3478260934352875,0.33366549015045166,1.6433340311050415,1.6433340311050415,4.724585056304932,2.5,0.9182595610618591,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,1.0,0.3913043439388275,1.2168517112731934,0.7788227796554565,0.7788227796554565,1.990324854850769,1.990324854850769,-0.32892417907714844,0.0
transfer,FFSP100 ckpt @ FFSP50,5.0,1.6666666269302368,0.5652173757553101,0.7157830595970154,1.153810977935791,1.153810977935791,2.04135799407959,2.04135799407959,-0.2923988401889801,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,1.0,0.43478259444236755,0.034038443118333817,6.82385778427124,2.5,5.75,2.5,1.2016338109970093,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,0.3333333432674408,0.21739134192466736,1.5399811267852783,0.5771396160125732,0.5771396160125732,2.654841661453247,2.5,0.08669766038656235,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,0.3333333432674408,0.17391306161880493,0.6669940948486328,0.8984689712524414,0.8984689712524414,5.166195869445801,2.5,1.0471742153167725,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,0.6666666865348816,0.21739131212234497,0.33641740679740906,1.4376804828643799,1.4376804828643799,6.613329887390137,2.5,1.4034487009048462,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,0.6666666865348816,0.260869562625885,0.40305620431900024,1.356797695159912,1.356797695159912,5.2010579109191895,2.5,1.0568770170211792,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,1.3333333730697632,0.30434781312942505,0.9932913184165955,0.8241156339645386,0.8241156339645386,2.70780873298645,2.5,0.11519768089056015,1.0
transfer,FFSP100 ckpt @ FFSP50,7.0,2.3333332538604736,0.6086956262588501,0.12554797530174255,3.315035104751587,2.5,4.107142925262451,2.5,0.7162070870399475,1.0
transfer,FFSP100 ckpt @ FFSP50,6.0,2.0,0.5652173757553101,0.5996304750442505,1.2831376791000366,1.2831376791000366,2.2701666355133057,2.2701666355133057,-0.13912992179393768,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,0.3333333432674408,0.04347826540470123,0.15642908215522766,1.686643362045288,1.686643362045288,38.79279327392578,2.5,3.9557886123657227,1.0
transfer,FFSP100 ckpt @ FFSP50,8.0,2.6666667461395264,0.7826087474822998,0.5414461493492126,1.4166901111602783,1.4166901111602783,1.8102149963378906,1.8102149963378906,-0.4657670855522156,0.0
transfer,FFSP100 ckpt @ FFSP50,5.0,1.6666666269302368,0.4782608449459076,0.6413845419883728,1.195915937423706,1.195915937423706,2.500551700592041,2.5,0.0003183047811035067,1.0
transfer,FFSP100 ckpt @ FFSP50,9.0,3.0,0.8260869979858398,0.2108694463968277,2.504173755645752,2.5,3.026315689086914,2.5,0.2756343483924866,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,1.3333333730697632,0.3478260934352875,0.3661903142929077,1.554134488105774,1.554134488105774,4.468136787414551,2.5,0.8377452492713928,1.0
transfer,FFSP100 ckpt @ FFSP50,7.0,2.3333332538604736,0.6521738767623901,1.3269567489624023,0.8127179741859436,0.8127179741859436,1.2461676597595215,1.2461676597595215,-1.0044299364089966,0.0
transfer,FFSP100 ckpt @ FFSP50,7.0,2.3333332538604736,0.6956521272659302,2.2101430892944336,0.6027643084526062,0.6027643084526062,0.8664737343788147,0.8664737343788147,-1.5287001132965088,0.0
transfer,FFSP100 ckpt @ FFSP50,3.0,1.0,0.21739131212234497,0.5259718894958496,1.0995429754257202,1.0995429754257202,5.057897567749023,2.5,1.0166096687316895,1.0
transfer,FFSP100 ckpt @ FFSP50,4.0,1.3333333730697632,0.3913043439388275,2.1805222034454346,0.5488390922546387,0.5488390922546387,1.4025888442993164,1.4025888442993164,-0.8338359594345093,0.0
transfer,FFSP100 ckpt @ FFSP50,4.0,1.3333333730697632,0.43478259444236755,0.575816810131073,1.2503982782363892,1.2503982782363892,2.8759162425994873,2.5,0.20209363102912903,1.0
transfer,FFSP100 ckpt @ FFSP50,3.0,1.0,0.260869562625885,0.1139431744813919,2.895474910736084,2.5,9.583333015441895,2.5,1.9385994672775269,1.0
transfer,FFSP100 ckpt @ FFSP50,9.0,3.0,0.8695652484893799,0.2775082290172577,2.1303551197052,2.1303551197052,2.4499082565307617,2.4499082565307617,-0.029200369492173195,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,0.3333333432674408,0.08695651590824127,3.028188943862915,0.3122408092021942,0.3122408092021942,3.5907695293426514,2.5,0.5223649740219116,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,0.3333333432674408,0.1304347813129425,0.370624303817749,1.1927099227905273,1.1927099227905273,9.144109725952148,2.5,1.8709145784378052,1.0
transfer,FFSP100 ckpt @ FFSP50,7.0,2.3333332538604736,0.7391303777694702,0.9592528343200684,1.000431776046753,1.000431776046753,1.3535254001617432,1.3535254001617432,-0.8852061629295349,0.0
transfer,FFSP100 ckpt @ FFSP50,1.0,0.3333333432674408,0.17391303181648254,1.3573940992355347,0.5866146683692932,0.5866146683692932,3.3730344772338867,2.5,0.43211907148361206,1.0
transfer,FFSP100 ckpt @ FFSP50,5.0,1.6666666269302368,0.52173912525177,0.5466898083686829,1.3381353616714478,1.3381353616714478,2.5647594928741455,2.5,0.03689548373222351,1.0
transfer,FFSP100 ckpt @ FFSP50,1.0,0.3333333432674408,0.04347825050354004,0.7251784205436707,0.6719673275947571,0.6719673275947571,15.455252647399902,2.5,2.6280972957611084,1.0
transfer,FFSP100 ckpt @ FFSP50,2.0,0.6666666865348816,0.21739131212234497,0.058184340596199036,4.120046615600586,2.5,11.5,2.5,2.201633930206299,1.0
