length,steps,bank,candidate,probe,geometry,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
0.1,60,epoch135,5,3,p_euclidean,0.9999999999999999,2.220446049250313e-16,7.35425826139946e-13,0.008313660824810887,0.0,0.09999984349746514
0.1,60,epoch135,5,3,fisher,0.9999999999999999,1.3010426069826053e-18,5.968420202506763e-13,0.008403069083208555,0.0,0.09996599667359728
0.1,60,epoch135,5,4,p_euclidean,1.0,1.942890293094024e-16,5.968420202506763e-13,0.008306843574148832,0.0,0.09999966856362397
0.1,60,epoch135,5,4,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008398528852534224,0.0,0.09996593291605756
0.1,60,epoch135,5,5,p_euclidean,1.0,1.6306400674181987e-16,5.968420202506763e-13,0.008312495813092957,0.0,0.09999956140203783
0.1,60,epoch135,5,5,fisher,1.0,1.0299920638612292e-18,5.968420202506763e-13,0.00840296816685934,0.0,0.09996620409374246
0.1,60,epoch135,5,6,p_euclidean,1.0,1.6653345369377348e-16,5.968420202506763e-13,0.008325317057871675,0.0,0.09999951129746526
0.1,60,epoch135,5,6,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008414033059179957,0.0,0.09996587699008276
0.1,60,epoch135,5,7,p_euclidean,1.0,1.942890293094024e-16,5.968420202506763e-13,0.008321669105630107,0.0,0.09999888274442582
0.1,60,epoch135,5,7,fisher,1.0,1.0842021724855044e-18,5.968420202506763e-13,0.008411815014554597,0.0,0.09996608042763777
0.1,60,epoch135,5,8,p_euclidean,1.0,1.6653345369377348e-16,5.968420202506763e-13,0.008317450362155206,0.0,0.09999964715942791
0.1,60,epoch135,5,8,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008405624183815187,0.0,0.09996659272784482
0.1,60,epoch135,5,9,p_euclidean,0.9999999999999999,1.734723475976807e-16,5.968420202506763e-13,0.008336986482211881,0.0,0.09999992306656545
0.1,60,epoch135,5,9,fisher,0.9999999999999999,1.3552527156068805e-18,5.968420202506763e-13,0.008422147897354784,0.0,0.09996661418816329
0.1,60,epoch135,5,10,p_euclidean,1.0,1.249000902703301e-16,5.968420202506763e-13,0.00832297375857373,0.0,0.09999913798714717
0.1,60,epoch135,5,10,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008411467310454949,0.0,0.09996659625327185
0.1,60,epoch135,5,11,p_euclidean,1.0000000000000002,2.3592239273284576e-16,5.968420202506763e-13,0.008331980174144323,0.0,0.0999999400528896
0.1,60,epoch135,5,11,fisher,1.0000000000000002,1.1926223897340549e-18,5.968420202506763e-13,0.008418673760147497,0.0,0.09996667622213261
0.1,60,epoch135,5,12,p_euclidean,1.0,1.3877787807814457e-16,5.968420202506763e-13,0.008352658703208731,0.0,0.09999981331951284
0.1,60,epoch135,5,12,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008436800086756333,0.0,0.09996624610618292
0.1,60,epoch135,5,13,p_euclidean,1.0,1.942890293094024e-16,5.968420202506763e-13,0.008314768295973881,0.0,0.09999976194529188
0.1,60,epoch135,5,13,fisher,1.0,1.5178830414797062e-18,5.968420202506763e-13,0.008405269880740881,0.0,0.09996596756030529
0.1,60,epoch135,5,14,p_euclidean,1.0,1.249000902703301e-16,4.689723002299084e-13,0.00832645498777326,0.0,0.09999986541469008
0.1,60,epoch135,5,14,fisher,1.0,1.1926223897340549e-18,5.968420202506763e-13,0.008414372522131416,0.0,0.09996626293924978
0.1,60,epoch135,5,15,p_euclidean,1.0,1.8041124150158794e-16,5.968420202506763e-13,0.008394440815841578,0.0,0.09999938771603316
0.1,60,epoch135,5,15,fisher,1.0,1.3010426069826053e-18,7.35425826139946e-13,0.00847479498847002,0.0,0.0999656340292772
0.1,60,epoch135,6,0,p_euclidean,1.0,2.2737367544323206e-13,5.968420202506763e-13,0.008168880101818625,0.0,0.09997356851588186
0.1,60,epoch135,6,0,fisher,1.0,1.7763568394002505e-15,5.968420202506763e-13,0.008273873028647794,0.0,0.09999808180914231
0.1,60,epoch135,6,1,p_euclidean,0.9999999999999999,2.8421709430404007e-13,5.968420202506763e-13,0.008189376034771257,0.0,0.09997380523468587
0.1,60,epoch135,6,1,fisher,0.9999999999999999,1.7763568394002505e-15,5.968420202506763e-13,0.008292377383318908,0.0,0.09999814048114491
0.1,60,epoch135,6,2,p_euclidean,1.0,2.5579538487363607e-13,5.968420202506763e-13,0.008062817175059977,0.0,0.0999729760319389
0.1,60,epoch135,6,2,fisher,1.0,1.7763568394002505e-15,5.968420202506763e-13,0.008186413532334909,0.0,0.09999795393550497
0.1,60,epoch135,6,3,p_euclidean,0.9999999999999999,2.2737367544323206e-13,5.968420202506763e-13,0.008062333746172998,0.0,0.09997363945308457
0.1,60,epoch135,6,3,fisher,0.9999999999999999,1.5543122344752192e-15,5.968420202506763e-13,0.008183750553064573,0.0,0.099997825820267
0.1,60,epoch135,6,4,p_euclidean,1.0,1.9895196601282805e-13,5.968420202506763e-13,0.008057458287450664,0.0,0.09997326880090669
0.1,60,epoch135,6,4,fisher,1.0,1.7763568394002505e-15,5.968420202506763e-13,0.008181198522828377,0.0,0.09999791637868627
0.1,60,epoch135,6,5,p_euclidean,1.0,2.1316282072803006e-13,5.968420202506763e-13,0.008072456486137984,0.0,0.09997253340467975
0.1,60,epoch135,6,5,fisher,1.0,1.4988010832439613e-15,5.968420202506763e-13,0.008195178111979444,0.0,0.09999796053207337
0.1,60,epoch135,6,6,p_euclidean,1.0,1.5631940186722204e-13,5.968420202506763e-13,0.008121544071750813,0.0,0.09997410654022985
0.1,60,epoch135,6,6,fisher,1.0,1.5543122344752192e-15,5.968420202506763e-13,0.00823608876754091,0.0,0.0999980569039774
0.1,60,epoch135,6,7,p_euclidean,1.0,2.8421709430404007e-13,5.968420202506763e-13,0.008011465245025927,0.0,0.09997315307201637
0.1,60,epoch135,6,7,fisher,1.0,1.3322676295501878e-15,5.968420202506763e-13,0.008144987993163325,0.0,0.09999797270372605
0.1,60,epoch135,6,8,p_euclidean,1.0,1.9895196601282805e-13,5.968420202506763e-13,0.008085612938735368,0.0,0.0999725183356014
0.1,60,epoch135,6,8,fisher,1.0,1.7763568394002505e-15,5.968420202506763e-13,0.008202631580206041,0.0,0.09999799355833758
0.1,60,epoch135,6,9,p_euclidean,0.9999999999999998,1.9895196601282805e-13,5.968420202506763e-13,0.007989680861841387,0.0,0.0999718643680511
0.1,60,epoch135,6,9,fisher,0.9999999999999998,1.6653345369377348e-15,4.689723002299084e-13,0.008124188365285886,0.0,0.09999804403447746
0.1,60,epoch135,6,10,p_euclidean,1.0,1.8474111129762605e-13,5.968420202506763e-13,0.008064271039617663,0.0,0.09997323879945125
0.1,60,epoch135,6,10,fisher,1.0,1.4432899320127035e-15,5.968420202506763e-13,0.008186649276033282,0.0,0.09999803233767872
0.1,60,epoch135,6,11,p_euclidean,1.0,2.4158453015843406e-13,5.968420202506763e-13,0.008012351260510744,0.0,0.09997177064830666
0.1,60,epoch135,6,11,fisher,1.0,1.5543122344752192e-15,5.968420202506763e-13,0.008142503307911518,0.0,0.09999797529543489
0.1,60,epoch135,6,12,p_euclidean,1.0,2.2737367544323206e-13,5.968420202506763e-13,0.008158921022097813,0.0,0.09997336718407218
0.1,60,epoch135,6,12,fisher,1.0,1.7763568394002505e-15,7.35425826139946e-13,0.008266110859813854,0.0,0.09999804540600124
0.1,60,epoch135,6,13,p_euclidean,0.9999999999999998,2.5579538487363607e-13,5.968420202506763e-13,0.008096428873749638,0.0,0.09997332698662427
0.1,60,epoch135,6,13,fisher,0.9999999999999998,2.220446049250313e-15,5.968420202506763e-13,0.008214635809550678,0.0,0.09999789147248499
0.1,60,epoch135,6,14,p_euclidean,1.0,2.0605739337042905e-13,5.968420202506763e-13,0.008108436124631382,0.0,0.0999721414582985
0.1,60,epoch135,6,14,fisher,1.0,1.9984014443252818e-15,5.968420202506763e-13,0.008223593659071668,0.0,0.09999794802217292
0.1,60,epoch135,6,15,p_euclidean,0.9999999999999998,2.5579538487363607e-13,5.968420202506763e-13,0.008224143899763092,0.0,0.09997418216198606
0.1,60,epoch135,6,15,fisher,0.9999999999999998,1.9984014443252818e-15,5.968420202506763e-13,0.008322726878641778,0.0,0.09999796849704731
0.1,60,epoch135,7,0,p_euclidean,1.0,1.0231815394945443e-12,5.968420202506763e-13,0.008351825364133602,0.0,0.09999958686943301
0.1,60,epoch135,7,0,fisher,1.0,6.217248937900877e-15,5.968420202506763e-13,0.008433972779814435,0.0,0.09996675285210749
0.1,60,epoch135,7,1,p_euclidean,1.0,9.094947017729282e-13,5.968420202506763e-13,0.008368572355751856,0.0,0.09999923526508803
0.1,60,epoch135,7,1,fisher,1.0,5.329070518200751e-15,7.35425826139946e-13,0.008450223157359535,0.0,0.09996714814691915
0.1,60,epoch135,7,2,p_euclidean,1.0,7.958078640513122e-13,5.968420202506763e-13,0.008264100548319851,0.0,0.09999955790513942
0.1,60,epoch135,7,2,fisher,1.0,4.440892098500626e-15,5.968420202506763e-13,0.008361795816973426,0.0,0.09996580940126032
0.1,60,epoch135,7,3,p_euclidean,1.0,1.0231815394945443e-12,4.689723002299084e-13,0.00825663190219601,0.0,0.0999996046228213
0.1,60,epoch135,7,3,fisher,1.0,1.0658141036401503e-14,5.968420202506763e-13,0.008355075770943831,0.0,0.09996571123299172
0.1,60,epoch135,7,4,p_euclidean,0.9999999999999998,6.821210263296962e-13,1.0018793520499836e-12,0.008300107469003575,0.0,0.09999954725973757
0.1,60,epoch135,7,4,fisher,0.9999999999999998,5.329070518200751e-15,4.689723002299084e-13,0.008393421060002824,0.0,0.09996605667963367
0.1,60,epoch135,7,5,p_euclidean,1.0,8.242295734817162e-13,7.35425826139946e-13,0.008287005600217764,0.0,0.09999956242585911
0.1,60,epoch135,7,5,fisher,1.0,5.440092820663267e-15,5.968420202506763e-13,0.008383246136578985,0.0,0.09996558153375291
0.1,60,epoch135,7,6,p_euclidean,1.0,7.105427357601002e-13,5.968420202506763e-13,0.00834620441700429,0.0,0.0999992018975928
0.1,60,epoch135,7,6,fisher,1.0,6.217248937900877e-15,5.968420202506763e-13,0.008433536190695265,0.0,0.09996610202596226
0.1,60,epoch135,7,7,p_euclidean,1.0,1.0231815394945443e-12,5.968420202506763e-13,0.008226204650469629,0.0,0.09999899439506049
0.1,60,epoch135,7,7,fisher,1.0,7.105427357601002e-15,5.968420202506763e-13,0.008331332705747452,0.0,0.09996622424816354
0.1,60,epoch135,7,8,p_euclidean,1.0,9.094947017729282e-13,5.968420202506763e-13,0.008324212891978496,0.0,0.0999997283982006
0.1,60,epoch135,7,8,fisher,1.0,5.329070518200751e-15,5.968420202506763e-13,0.008409508813651968,0.0,0.09996640261814853
0.1,60,epoch135,7,9,p_euclidean,1.0,8.526512829121202e-13,1.0018793520499836e-12,0.008214578430396547,0.0,0.09999971480250727
0.1,60,epoch135,7,9,fisher,1.0,5.773159728050814e-15,5.968420202506763e-13,0.008318771109657596,0.0,0.09996584320194143
0.1,60,epoch135,7,10,p_euclidean,1.0,9.663381206337363e-13,5.968420202506763e-13,0.008290786831552406,0.0,0.09999915998912158
0.1,60,epoch135,7,10,fisher,1.0,4.884981308350689e-15,5.968420202506763e-13,0.008382663304441831,0.0,0.09996667315484556
0.1,60,epoch135,7,11,p_euclidean,1.0,8.526512829121202e-13,5.968420202506763e-13,0.008233099537991728,0.0,0.09999977458390318
0.1,60,epoch135,7,11,fisher,1.0,7.993605777301127e-15,5.968420202506763e-13,0.008333823458597806,0.0,0.09996565531119062
0.1,60,epoch135,7,12,p_euclidean,1.0,9.663381206337363e-13,5.968420202506763e-13,0.008360643076305279,0.0,0.09999957649898787
0.1,60,epoch135,7,12,fisher,1.0,5.329070518200751e-15,5.968420202506763e-13,0.008445049705635248,0.0,0.09996621402484901
0.1,60,epoch135,7,13,p_euclidean,0.9999999999999998,9.094947017729282e-13,3.303882775002043e-13,0.008355927060126346,0.0,0.09999944866580127
0.1,60,epoch135,7,13,fisher,0.9999999999999998,6.217248937900877e-15,5.968420202506763e-13,0.008440675510214758,0.0,0.09996610453007836
0.1,60,epoch135,7,14,p_euclidean,1.0,6.821210263296962e-13,5.968420202506763e-13,0.008303923600314338,0.0,0.09999972462219194
0.1,60,epoch135,7,14,fisher,1.0,5.329070518200751e-15,5.968420202506763e-13,0.00839499687392953,0.0,0.09996474774561703
0.1,60,epoch135,7,15,p_euclidean,1.0,7.958078640513122e-13,5.968420202506763e-13,0.00844792779640204,0.0,0.09999932381213043
0.1,60,epoch135,7,15,fisher,1.0,5.329070518200751e-15,5.968420202506763e-13,0.008522611834761301,0.0,0.09996571574142356
0.1,60,epoch135,8,0,p_euclidean,1.0000000000000002,2.220446049250313e-16,5.968420202506763e-13,0.008351825364133602,0.0,0.09999958686943301
0.1,60,epoch135,8,0,fisher,1.0000000000000002,1.0842021724855044e-18,5.968420202506763e-13,0.00843397277981444,0.0,0.09996675285210749
0.1,60,epoch135,8,1,p_euclidean,1.0,1.942890293094024e-16,5.968420202506763e-13,0.0083485120875571,0.0,0.09999860964417003
0.1,60,epoch135,8,1,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008431886818163817,0.0,0.09996641061605557
0.1,60,epoch135,8,2,p_euclidean,1.0,1.942890293094024e-16,1.0018793520499836e-12,0.008275119103778185,0.0,0.09999817832194478
0.1,60,epoch135,8,2,fisher,1.0,1.5178830414797062e-18,5.968420202506763e-13,0.008371034255230676,0.0,0.0999652073237358
0.1,60,epoch135,8,3,p_euclidean,1.0,2.220446049250313e-16,5.968420202506763e-13,0.008253606875189952,0.0,0.09999940282034885
0.1,60,epoch135,8,3,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008352289946288316,0.0,0.09996567770902831
0.1,60,epoch135,8,4,p_euclidean,1.0,1.3877787807814457e-16,5.968420202506763e-13,0.008276203046464236,0.0,0.09999761478685092
0.1,60,epoch135,8,4,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008372331945234061,0.0,0.0999661047556284
0.1,60,epoch135,8,5,p_euclidean,1.0,1.6306400674181987e-16,7.35425826139946e-13,0.008302918344697891,0.0,0.09999846257504769
0.1,60,epoch135,8,5,fisher,1.0,1.111307226797642e-18,5.968420202506763e-13,0.008397003998559832,0.0,0.09996507249470639
0.1,60,epoch135,8,6,p_euclidean,1.0,1.457167719820518e-16,5.968420202506763e-13,0.008306159500340858,0.0,0.09999654591319902
0.1,60,epoch135,8,6,fisher,1.0,1.0842021724855044e-18,5.968420202506763e-13,0.008398785419354505,0.0,0.09996293123426793
0.1,60,epoch135,8,7,p_euclidean,1.0,1.942890293094024e-16,5.968420202506763e-13,0.008227017424024834,0.0,0.09999631392085973
0.1,60,epoch135,8,7,fisher,1.0,1.0842021724855044e-18,5.968420202506763e-13,0.008329208850327714,0.0,0.09996566123638645
0.1,60,epoch135,8,8,p_euclidean,1.0,1.942890293094024e-16,5.968420202506763e-13,0.008327754824083239,0.0,0.09999884578456074
0.1,60,epoch135,8,8,fisher,1.0,1.0842021724855044e-18,5.968420202506763e-13,0.008413319228096076,0.0,0.09996627077214888
0.1,60,epoch135,8,9,p_euclidean,1.0,1.5959455978986625e-16,1.0018793520499836e-12,0.008214228683339578,0.0,0.09999964270001768
0.1,60,epoch135,8,9,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.00831842275381697,0.0,0.09996609029888812
0.1,60,epoch135,8,10,p_euclidean,1.0,1.5265566588595902e-16,5.968420202506763e-13,0.008276899962657076,0.0,0.09999878664097776
0.1,60,epoch135,8,10,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.00836950183068758,0.0,0.0999663557630444
0.1,60,epoch135,8,11,p_euclidean,1.0,1.6653345369377348e-16,5.968420202506763e-13,0.008233099537991732,0.0,0.09999977458390762
0.1,60,epoch135,8,11,fisher,1.0,1.3010426069826053e-18,4.689723002299084e-13,0.008333823458597806,0.0,0.09996565531119062
0.1,60,epoch135,8,12,p_euclidean,0.9999999999999999,1.6653345369377348e-16,5.968420202506763e-13,0.008356997371297246,0.0,0.0999986075818778
0.1,60,epoch135,8,12,fisher,0.9999999999999999,1.3010426069826053e-18,5.968420202506763e-13,0.008442175256237588,0.0,0.09996535066048999
0.1,60,epoch135,8,13,p_euclidean,1.0,2.220446049250313e-16,5.968420202506763e-13,0.008334953715404625,0.0,0.09999882616905353
0.1,60,epoch135,8,13,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008422574199171138,0.0,0.099965792645194
0.1,60,epoch135,8,14,p_euclidean,1.0,2.220446049250313e-16,5.968420202506763e-13,0.008303923600314341,0.0,0.09999972462219194
0.1,60,epoch135,8,14,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008394996873929535,0.0,0.09996474774561703
0.1,60,epoch135,8,15,p_euclidean,0.9999999999999999,1.6653345369377348e-16,5.968420202506763e-13,0.008402922761588945,0.0,0.09999567148952761
0.1,60,epoch135,8,15,fisher,0.9999999999999999,9.75781955236954e-19,5.968420202506763e-13,0.008485238019263439,0.0,0.09996399092097079
0.1,60,epoch135,9,0,p_euclidean,1.0,6.938893903907228e-17,5.968420202506763e-13,0.00837876207902037,0.0,0.0999999212480738
0.1,60,epoch135,9,0,fisher,1.0,5.421010862427522e-19,5.968420202506763e-13,0.008457505522215655,0.0,0.09996663844061453
0.1,60,epoch135,9,1,p_euclidean,1.0,2.7755575615628914e-17,5.968420202506763e-13,0.00837892389430463,0.0,0.09999998737430857
0.1,60,epoch135,9,1,fisher,1.0,1.6263032587282567e-19,5.968420202506763e-13,0.0084583999739697,0.0,0.09996678782659667
0.1,60,epoch135,9,2,p_euclidean,1.0,7.632783294297951e-17,5.968420202506763e-13,0.008335245201594304,0.0,0.09999996134006776
0.1,60,epoch135,9,2,fisher,1.0,5.421010862427522e-19,5.968420202506763e-13,0.008421395012835542,0.0,0.09996639977697132
0.1,60,epoch135,9,3,p_euclidean,0.9999999999999999,3.469446951953614e-17,5.968420202506763e-13,0.008330982020024911,0.0,0.09999998904866308
0.1,60,epoch135,9,3,fisher,0.9999999999999999,1.8973538018496328e-19,5.968420202506763e-13,0.008417485202833882,0.0,0.09996656063119169
0.1,60,epoch135,9,4,p_euclidean,1.0,4.163336342344337e-17,5.968420202506763e-13,0.008324089811882833,0.0,0.0999999653259783
0.1,60,epoch135,9,4,fisher,1.0,3.2526065174565133e-19,5.968420202506763e-13,0.008412335310159036,0.0,0.09996648047134991
0.1,60,epoch135,9,5,p_euclidean,0.9999999999999999,7.632783294297951e-17,5.968420202506763e-13,0.008322203623995586,0.0,0.09999989221917725
0.1,60,epoch135,9,5,fisher,0.9999999999999999,6.640738306473715e-19,5.968420202506763e-13,0.008411344279243501,0.0,0.09996624728170267
0.1,60,epoch135,9,6,p_euclidean,1.0,1.474514954580286e-17,5.968420202506763e-13,0.008364009769342247,0.0,0.09999999149729447
0.1,60,epoch135,9,6,fisher,1.0,1.4230153513872246e-19,5.968420202506763e-13,0.008445814604790172,0.0,0.09996661423561429
0.1,60,epoch135,9,7,p_euclidean,1.0,4.5102810375396984e-17,5.968420202506763e-13,0.008337177577175574,0.0,0.09999994952388551
0.1,60,epoch135,9,7,fisher,1.0,3.2526065174565133e-19,5.968420202506763e-13,0.00842345728471098,0.0,0.09996663568255547
0.1,60,epoch135,9,8,p_euclidean,0.9999999999999999,8.326672684688674e-17,7.35425826139946e-13,0.008327971208468829,0.0,0.09999993507789844
0.1,60,epoch135,9,8,fisher,0.9999999999999999,6.505213034913027e-19,7.35425826139946e-13,0.008413963193568307,0.0,0.09996643256406107
0.1,60,epoch135,9,9,p_euclidean,1.0,3.642919299551295e-17,5.968420202506763e-13,0.008309884590654551,0.0,0.09999998611008144
0.1,60,epoch135,9,9,fisher,1.0,2.0328790734103208e-19,5.968420202506763e-13,0.008399434036419559,0.0,0.09996650666669551
0.1,60,epoch135,9,10,p_euclidean,0.9999999999999999,1.6479873021779667e-17,5.968420202506763e-13,0.008359608532437064,0.0,0.09999999050306625
0.1,60,epoch135,9,10,fisher,0.9999999999999999,1.1519648082658485e-19,5.968420202506763e-13,0.008441824887676511,0.0,0.09996673338019403
0.1,60,epoch135,9,11,p_euclidean,1.0,1.0408340855860843e-16,5.968420202506763e-13,0.008287577412345539,0.0,0.09999995064518998
0.1,60,epoch135,9,11,fisher,1.0,6.505213034913027e-19,5.968420202506763e-13,0.008380314673640055,0.0,0.09996621029899536
0.1,60,epoch135,9,12,p_euclidean,1.0,4.85722573273506e-17,5.968420202506763e-13,0.00837043779668237,0.0,0.09999997814899554
0.1,60,epoch135,9,12,fisher,1.0,3.2526065174565133e-19,4.689723002299084e-13,0.008451491596176605,0.0,0.09996657696819877
0.1,60,epoch135,9,13,p_euclidean,1.0,2.7755575615628914e-17,5.968420202506763e-13,0.008335069411956825,0.0,0.09999998771728393
0.1,60,epoch135,9,13,fisher,1.0,2.168404344971009e-19,5.968420202506763e-13,0.008421290175704924,0.0,0.09996653167615838
0.1,60,epoch135,9,14,p_euclidean,1.0,5.204170427930421e-17,5.968420202506763e-13,0.008335911069458043,0.0,0.09999997393634563
0.1,60,epoch135,9,14,fisher,1.0,4.336808689942018e-19,5.968420202506763e-13,0.008421784706682969,0.0,0.0999661225122203
0.1,60,epoch135,9,15,p_euclidean,1.0,1.474514954580286e-17,5.968420202506763e-13,0.008356105444300429,0.0,0.09999999501736885
0.1,60,epoch135,9,15,fisher,1.0,1.0842021724855044e-19,5.968420202506763e-13,0.008439198783273016,0.0,0.09996665311568252
0.1,60,epoch135,10,0,p_euclidean,1.0,7.105427357601002e-15,5.968420202506763e-13,0.008570839782024496,0.0,0.09999928724695108
0.1,60,epoch135,10,0,fisher,1.0,4.85722573273506e-17,4.689723002299084e-13,0.008629035207655067,0.0,0.09996404817150643
0.1,60,epoch135,10,1,p_euclidean,0.9999999999999998,7.105427357601002e-15,5.968420202506763e-13,0.00851397644383984,0.0,0.09999785486266048
0.1,60,epoch135,10,1,fisher,0.9999999999999998,5.551115123125783e-17,5.968420202506763e-13,0.00858006652864008,0.0,0.09996181429595956
0.1,60,epoch135,10,2,p_euclidean,1.0,9.769962616701378e-15,5.968420202506763e-13,0.008589766234738951,0.0,0.09999854473958343
0.1,60,epoch135,10,2,fisher,1.0,4.163336342344337e-17,5.968420202506763e-13,0.008647582905177932,0.0,0.09996306168455896
0.1,60,epoch135,10,3,p_euclidean,1.0,7.993605777301127e-15,5.968420202506763e-13,0.008540226464750006,0.0,0.09999629135656503
0.1,60,epoch135,10,3,fisher,1.0,9.020562075079397e-17,5.968420202506763e-13,0.008599633672595992,0.0,0.0999546660873081
0.1,60,epoch135,10,4,p_euclidean,1.0,6.661338147750939e-15,8.632955461607139e-13,0.008512804580389426,0.0,0.09999833534681615
0.1,60,epoch135,10,4,fisher,1.0,4.163336342344337e-17,5.968420202506763e-13,0.008570189522660504,0.0,0.09996098418181731
0.1,60,epoch135,10,5,p_euclidean,1.0,6.217248937900877e-15,5.968420202506763e-13,0.00856354169519048,0.0,0.09999936696683699
0.1,60,epoch135,10,5,fisher,1.0,5.204170427930421e-17,5.968420202506763e-13,0.008624301982934426,0.0,0.09996456978266541
0.1,60,epoch135,10,6,p_euclidean,0.9999999999999998,6.661338147750939e-15,5.968420202506763e-13,0.008510601791581522,0.0,0.09999780523881524
0.1,60,epoch135,10,6,fisher,0.9999999999999998,5.898059818321144e-17,7.35425826139946e-13,0.008572309689136923,0.0,0.09996156686627802
0.1,60,epoch135,10,7,p_euclidean,1.0,7.105427357601002e-15,5.968420202506763e-13,0.008598693522898104,0.0,0.09999800887276969
0.1,60,epoch135,10,7,fisher,1.0,5.551115123125783e-17,5.968420202506763e-13,0.0086570111032153,0.0,0.09996163597745188
0.1,60,epoch135,10,8,p_euclidean,0.9999999999999999,7.105427357601002e-15,8.632955461607139e-13,0.008450666717624873,0.0,0.09999976902139408
0.1,60,epoch135,10,8,fisher,0.9999999999999999,4.163336342344337e-17,5.968420202506763e-13,0.008523581233933375,0.0,0.09996160461770245
0.1,60,epoch135,10,9,p_euclidean,1.0,4.884981308350689e-15,5.968420202506763e-13,0.008577418428250305,0.0,0.09999818855909015
0.1,60,epoch135,10,9,fisher,1.0,5.898059818321144e-17,1.0018793520499836e-12,0.008638746988032124,0.0,0.09995748240025852
0.1,60,epoch135,10,10,p_euclidean,1.0000000000000002,7.327471962526033e-15,5.968420202506763e-13,0.00854981440656342,0.0,0.09999748342141279
0.1,60,epoch135,10,10,fisher,1.0000000000000002,4.2500725161431774e-17,5.968420202506763e-13,0.008614999528350958,0.0,0.09996141600166492
0.1,60,epoch135,10,11,p_euclidean,0.9999999999999998,7.993605777301127e-15,5.968420202506763e-13,0.008423953420209745,0.0,0.09999970932999622
0.1,60,epoch135,10,11,fisher,0.9999999999999998,5.551115123125783e-17,5.968420202506763e-13,0.008499039935392368,0.0,0.09996200563526864
0.1,60,epoch135,10,12,p_euclidean,1.0,7.105427357601002e-15,5.968420202506763e-13,0.008551544579421836,0.0,0.0999982980112108
0.1,60,epoch135,10,12,fisher,1.0,4.85722573273506e-17,5.968420202506763e-13,0.008613842614089795,0.0,0.09996297172268905
0.1,60,epoch135,10,13,p_euclidean,0.9999999999999999,7.105427357601002e-15,5.968420202506763e-13,0.00855441409962086,0.0,0.09999647418086578
0.1,60,epoch135,10,13,fisher,0.9999999999999999,4.85722573273506e-17,5.968420202506763e-13,0.008613947041170189,0.0,0.09995774202118524
0.1,60,epoch135,10,14,p_euclidean,1.0000000000000002,6.661338147750939e-15,5.968420202506763e-13,0.008532642930936939,0.0,0.09999897399686526
0.1,60,epoch135,10,14,fisher,1.0000000000000002,6.245004513516506e-17,5.968420202506763e-13,0.008593693975377317,0.0,0.09996086409241416
0.1,60,epoch135,10,15,p_euclidean,1.0,7.993605777301127e-15,5.968420202506763e-13,0.00856346520343163,0.0,0.09999365326124585
0.1,60,epoch135,10,15,fisher,1.0,7.28583859910259e-17,5.968420202506763e-13,0.00863095114758235,0.0,0.09996176803245273
0.1,60,epoch135,11,0,p_euclidean,0.9999999999999998,3.979039320256561e-13,3.303882775002043e-13,0.008378762079020375,0.0,0.09999992124806491
0.1,60,epoch135,11,0,fisher,0.9999999999999998,2.6645352591003757e-15,5.968420202506763e-13,0.008457505522215657,0.0,0.09996663844060563
0.1,60,epoch135,11,1,p_euclidean,1.0,1.1368683772161603e-13,5.968420202506763e-13,0.008378923894304634,0.0,0.09999998737430857
0.1,60,epoch135,11,1,fisher,1.0,8.881784197001252e-16,5.968420202506763e-13,0.008458399973969702,0.0,0.09996678782659667
0.1,60,epoch135,11,2,p_euclidean,1.0,2.5579538487363607e-13,5.968420202506763e-13,0.008335245201594304,0.0,0.09999996134006776
0.1,60,epoch135,11,2,fisher,1.0,2.220446049250313e-15,5.968420202506763e-13,0.008421395012835538,0.0,0.09996639977698021
0.1,60,epoch135,11,3,p_euclidean,1.0,1.5631940186722204e-13,5.968420202506763e-13,0.0083309820200249,0.0,0.09999998904866308
0.1,60,epoch135,11,3,fisher,1.0,9.992007221626409e-16,5.968420202506763e-13,0.008417485202833882,0.0,0.09996656063119169
0.1,60,epoch135,11,4,p_euclidean,0.9999999999999998,2.2737367544323206e-13,5.968420202506763e-13,0.008324089811882837,0.0,0.0999999653259783
0.1,60,epoch135,11,4,fisher,0.9999999999999998,1.5543122344752192e-15,5.968420202506763e-13,0.008412335310159048,0.0,0.09996648047134103
0.1,60,epoch135,11,5,p_euclidean,1.0,3.836930773104541e-13,5.968420202506763e-13,0.008322203623995581,0.0,0.0999998922191817
0.1,60,epoch135,11,5,fisher,1.0,2.609024107869118e-15,5.968420202506763e-13,0.008411344279243501,0.0,0.09996624728170267
