scenario,solver,instance_id,status,objective,elapsed_s,notes
tsp50,two_opt,tsp50_00118,ok,630730.0,0.0023484667763113976,
tsp50,two_opt,tsp50_00119,ok,635952.0,0.002301126718521118,
tsp50,two_opt,tsp50_00120,ok,739018.0,0.007422339171171188,
tsp50,two_opt,tsp50_00121,ok,630950.0,0.0073667000979185104,
tsp50,two_opt,tsp50_00122,ok,496653.0,0.00725398026406765,
tsp50,two_opt,tsp50_00123,ok,830681.0,0.0072263991460204124,
tsp50,two_opt,tsp50_00124,ok,665657.0,0.007280259393155575,
tsp50,two_opt,tsp50_00125,ok,677709.0,0.0027931854128837585,
tsp50,two_opt,tsp50_00126,ok,638238.0,0.002450396306812763,
tsp50,two_opt,tsp50_00127,ok,710872.0,0.007122560404241085,
tsp50,two_opt,tsp50_00128,ok,711656.0,0.0030915364623069763,
tsp50,two_opt,tsp50_00129,ok,647342.0,0.007554990239441395,
tsp50,two_opt,tsp50_00130,ok,660282.0,0.006655760109424591,
tsp50,two_opt,tsp50_00131,ok,659626.0,0.0066640498116612434,
tsp50,two_opt,tsp50_00132,ok,598141.0,0.004827342927455902,
tsp50,two_opt,tsp50_00133,ok,627302.0,0.0037320340052247047,
tsp50,two_opt,tsp50_00134,ok,630484.0,0.003861905075609684,
tsp50,two_opt,tsp50_00135,ok,605467.0,0.006073411554098129,
tsp50,two_opt,tsp50_00136,ok,659988.0,0.0032692067325115204,
tsp50,two_opt,tsp50_00137,ok,640532.0,0.00241701677441597,
tsp50,two_opt,tsp50_00138,ok,555457.0,0.0031603462994098663,
tsp50,two_opt,tsp50_00139,ok,628214.0,0.005624801851809025,
tsp50,two_opt,tsp50_00140,ok,777701.0,0.004217645153403282,
tsp50,two_opt,tsp50_00141,ok,599410.0,0.004193603992462158,
tsp50,two_opt,tsp50_00142,ok,553109.0,0.005932332016527653,
tsp50,two_opt,tsp50_00143,ok,659236.0,0.003116845153272152,
tsp50,two_opt,tsp50_00144,ok,639984.0,0.002132207155227661,
tsp50,two_opt,tsp50_00145,ok,624103.0,0.005878121592104435,
tsp50,two_opt,tsp50_00146,ok,703286.0,0.0025129159912467003,
tsp50,two_opt,tsp50_00147,ok,624151.0,0.003206426277756691,
tsp50,two_opt,tsp50_00148,ok,583648.0,0.004840442910790443,
tsp50,two_opt,tsp50_00149,ok,612125.0,0.0037544341757893562,
