dataset,bank,candidate,probe,geometry,steps,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
external,epoch135,21,1,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,21,1,p_euclidean,30,1.0,1.942890293094024e-16,1.160682227413501e-12,0.009501288077421599,0.0,0.02999998081869257
external,epoch135,21,1,fisher,30,1.0,1.3010426069826053e-18,7.165930175634383e-13,0.009509023482276861,0.0,0.029999115490240223
external,epoch135,21,1,p_euclidean,60,1.0,2.498001805406602e-16,1.993641254686984e-12,0.009501281441175029,0.0,0.029999980789751652
external,epoch135,21,1,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009509148607680247,0.0,0.02999911475090058
external,epoch135,21,2,initial,0,1.0,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,epoch135,21,2,p_euclidean,30,1.0,1.8041124150158794e-16,7.165930175634383e-13,0.009468746346143177,0.0,0.02999998881913052
external,epoch135,21,2,fisher,30,1.0,1.0842021724855044e-18,1.160682227413501e-12,0.009478046295827311,0.0,0.02999907939335479
external,epoch135,21,2,p_euclidean,60,1.0,1.8041124150158794e-16,2.447250843813642e-12,0.009468733531106636,0.0,0.02999998880372004
external,epoch135,21,2,fisher,60,1.0,1.734723475976807e-18,1.993641254686984e-12,0.009478191787449047,0.0,0.029999078624909633
external,epoch135,21,3,initial,0,0.9999999999999999,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,epoch135,21,3,p_euclidean,30,0.9999999999999999,1.3877787807814457e-16,6.156748288271841e-13,0.009466341959659827,0.0,0.029999989797170407
external,epoch135,21,3,fisher,30,0.9999999999999999,1.3010426069826053e-18,6.156748288271841e-13,0.009475712668186732,0.0,0.02999907420267818
external,epoch135,21,3,p_euclidean,60,0.9999999999999999,1.6653345369377348e-16,1.105462834986859e-12,0.009466329274404528,0.0,0.029999989785801293
external,epoch135,21,3,fisher,60,0.9999999999999999,1.3010426069826053e-18,1.993641254686984e-12,0.00947585950800581,0.0,0.029999073465114
external,epoch135,21,4,initial,0,1.0,4.163336342344337e-17,0.0,0.01,0.0,0.0
external,epoch135,21,4,p_euclidean,30,1.0,1.6653345369377348e-16,6.156748288271841e-13,0.0094791261585633,0.0,0.02999998858277729
external,epoch135,21,4,fisher,30,1.0,9.75781955236954e-19,7.165930175634383e-13,0.009488049648056735,0.0,0.029999083603873745
external,epoch135,21,4,p_euclidean,60,1.0,1.942890293094024e-16,1.993641254686984e-12,0.009479121307064076,0.0,0.02999998856711515
external,epoch135,21,4,fisher,60,1.0,1.0842021724855044e-18,2.447250843813642e-12,0.00948819628457066,0.0,0.029999082865702836
external,epoch135,21,5,initial,0,1.0,4.163336342344337e-17,0.0,0.01,0.0,0.0
external,epoch135,21,5,p_euclidean,30,1.0,1.0408340855860843e-16,1.0597640386772467e-12,0.00947647489946946,0.0,0.029999988639297183
external,epoch135,21,5,fisher,30,1.0,8.944667923005412e-19,1.0597640386772467e-12,0.009485607200864245,0.0,0.02999907181038362
external,epoch135,21,5,p_euclidean,60,1.0,1.5959455978986625e-16,2.447250843813642e-12,0.00947645934806964,0.0,0.029999988627069464
external,epoch135,21,5,fisher,60,1.0,1.111307226797642e-18,2.8818196743871094e-12,0.009485747332705113,0.0,0.029999071043315034
external,epoch135,21,6,initial,0,1.0000000000000002,6.938893903907228e-18,0.0,0.01,0.0,0.0
external,epoch135,21,6,p_euclidean,30,1.0000000000000002,1.6653345369377348e-16,6.156748288271841e-13,0.00949360648986603,0.0,0.029999978622232304
external,epoch135,21,6,fisher,30,1.0000000000000002,1.1926223897340549e-18,6.156748288271841e-13,0.009501944170016301,0.0,0.029999085088254076
external,epoch135,21,6,p_euclidean,60,1.0000000000000002,1.5959455978986625e-16,1.5590724241135168e-12,0.009493603416989519,0.0,0.02999997860519343
external,epoch135,21,6,fisher,60,1.0000000000000002,1.3010426069826053e-18,1.105462834986859e-12,0.009502082669607873,0.0,0.029999084339838847
external,epoch135,21,7,initial,0,0.9999999999999999,6.505213034913027e-19,0.0,0.01,0.0,0.0
external,epoch135,21,7,p_euclidean,30,0.9999999999999999,1.942890293094024e-16,6.156748288271841e-13,0.009457335804936675,0.0,0.029999974464909655
external,epoch135,21,7,fisher,30,0.9999999999999999,1.3010426069826053e-18,6.156748288271841e-13,0.00946736365597624,0.0,0.029999089239363865
external,epoch135,21,7,p_euclidean,60,0.9999999999999999,2.220446049250313e-16,1.993641254686984e-12,0.009457317694162876,0.0,0.029999974430002904
external,epoch135,21,7,fisher,60,0.9999999999999999,1.3010426069826053e-18,1.5590724241135168e-12,0.009467516225497057,0.0,0.029999088491200407
external,epoch135,21,8,initial,0,1.0,8.326672684688674e-17,0.0,0.01,0.0,0.0
external,epoch135,21,8,p_euclidean,30,1.0,1.3877787807814457e-16,1.0597640386772467e-12,0.009486021702260447,0.0,0.029999992737522168
external,epoch135,21,8,fisher,30,1.0,1.3010426069826053e-18,7.165930175634383e-13,0.009494173789447969,0.0,0.029999095414324592
external,epoch135,21,8,p_euclidean,60,1.0,1.6653345369377348e-16,1.993641254686984e-12,0.009486022606766837,0.0,0.02999999273191163
external,epoch135,21,8,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009494312983234512,0.0,0.02999909466878159
external,epoch135,21,9,initial,0,1.0,6.938893903907228e-18,0.0,0.01,0.0,0.0
external,epoch135,21,9,p_euclidean,30,1.0,1.3877787807814457e-16,7.165930175634383e-13,0.009453254720431795,0.0,0.029999992219531764
external,epoch135,21,9,fisher,30,1.0,1.1384122811097797e-18,1.160682227413501e-12,0.009463196066219981,0.0,0.029999079723942536
external,epoch135,21,9,p_euclidean,60,1.0,1.942890293094024e-16,1.993641254686984e-12,0.009453239077482347,0.0,0.029999992215416382
external,epoch135,21,9,fisher,60,1.0,1.0299920638612292e-18,1.993641254686984e-12,0.009463349571843966,0.0,0.029999078965164384
external,epoch135,21,10,initial,0,1.0,3.469446951953614e-17,0.0,0.01,0.0,0.0
external,epoch135,21,10,p_euclidean,30,1.0,1.5265566588595902e-16,1.160682227413501e-12,0.009476444836879531,0.0,0.02999997849096932
external,epoch135,21,10,fisher,30,1.0,8.673617379884035e-19,6.156748288271841e-13,0.009485211166568391,0.0,0.02999910252415487
external,epoch135,21,10,p_euclidean,60,1.0,1.5959455978986625e-16,1.993641254686984e-12,0.009476437923588016,0.0,0.029999978462872202
external,epoch135,21,10,fisher,60,1.0,1.5178830414797062e-18,1.993641254686984e-12,0.009485353211506564,0.0,0.02999910178244627
external,epoch135,21,11,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,epoch135,21,11,p_euclidean,30,1.0,2.636779683484747e-16,1.5038532485273093e-12,0.009458716160860414,0.0,0.02999999442595381
external,epoch135,21,11,fisher,30,1.0,1.0842021724855044e-18,1.160682227413501e-12,0.009468328342552049,0.0,0.029999074541867097
external,epoch135,21,11,p_euclidean,60,1.0,2.3592239273284576e-16,1.993641254686984e-12,0.009458703903459525,0.0,0.029999994417885884
external,epoch135,21,11,fisher,60,1.0,1.0842021724855044e-18,1.993641254686984e-12,0.009468479548831848,0.0,0.029999073783192443
external,epoch135,21,12,initial,0,1.0,8.326672684688674e-17,0.0,0.01,0.0,0.0
external,epoch135,21,12,p_euclidean,30,1.0,2.0816681711721685e-16,1.0597640386772467e-12,0.009499111919365404,0.0,0.029999989074076985
external,epoch135,21,12,fisher,30,1.0,1.3010426069826053e-18,1.0597640386772467e-12,0.009507097638034156,0.0,0.0299990880424326
external,epoch135,21,12,p_euclidean,60,1.0,1.6653345369377348e-16,1.105462834986859e-12,0.009499102803592407,0.0,0.029999989061553198
external,epoch135,21,12,fisher,60,1.0,1.5178830414797062e-18,1.993641254686984e-12,0.00950722467737098,0.0,0.029999087302411298
external,epoch135,21,13,initial,0,1.0,1.1102230246251565e-16,0.0,0.01,0.0,0.0
external,epoch135,21,13,p_euclidean,30,1.0,1.6653345369377348e-16,6.156748288271841e-13,0.009495893117001246,0.0,0.029999985873004995
external,epoch135,21,13,fisher,30,1.0,2.168404344971009e-18,1.0597640386772467e-12,0.00950400873549267,0.0,0.029999086499695127
external,epoch135,21,13,p_euclidean,60,1.0,1.6653345369377348e-16,1.993641254686984e-12,0.009495895770446032,0.0,0.02999998585556643
external,epoch135,21,13,fisher,60,1.0,2.168404344971009e-18,2.447250843813642e-12,0.009504148938359516,0.0,0.02999908574358186
external,epoch135,21,14,initial,0,1.0,6.938893903907228e-18,0.0,0.01,0.0,0.0
external,epoch135,21,14,p_euclidean,30,1.0,1.249000902703301e-16,1.0597640386772467e-12,0.009480641501607916,0.0,0.02999999309317703
external,epoch135,21,14,fisher,30,1.0,1.3010426069826053e-18,6.156748288271841e-13,0.00948931020776109,0.0,0.029999050549289977
external,epoch135,21,14,p_euclidean,60,1.0,1.3877787807814457e-16,1.5590724241135168e-12,0.009480634613794435,0.0,0.029999993083761986
external,epoch135,21,14,fisher,60,1.0,9.75781955236954e-19,1.993641254686984e-12,0.009489450766923249,0.0,0.029999049758756512
external,epoch135,21,15,initial,0,0.9999999999999998,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,21,15,p_euclidean,30,0.9999999999999998,2.2898349882893854e-16,6.156748288271841e-13,0.009524858472929236,0.0,0.029999983192158568
external,epoch135,21,15,fisher,30,0.9999999999999998,8.673617379884035e-19,6.156748288271841e-13,0.009531981266799255,0.0,0.029999073001556787
external,epoch135,21,15,p_euclidean,60,0.9999999999999998,2.0122792321330962e-16,1.5590724241135168e-12,0.009524863696700038,0.0,0.029999983166163556
external,epoch135,21,15,fisher,60,0.9999999999999998,1.1926223897340549e-18,1.993641254686984e-12,0.009532107311288575,0.0,0.029999072256901467
external,epoch135,22,0,initial,0,1.0,1.1368683772161603e-13,0.0,0.01,0.0,0.0
external,epoch135,22,0,p_euclidean,30,1.0,9.094947017729282e-13,7.165930175634383e-13,0.009496096660866819,0.0,0.029999989248655063
external,epoch135,22,0,fisher,30,1.0,5.329070518200751e-15,7.165930175634383e-13,0.009503863888861376,0.0,0.029999106187367817
external,epoch135,22,0,p_euclidean,60,1.0,9.094947017729282e-13,1.993641254686984e-12,0.009496089003579473,0.0,0.02999998923648656
external,epoch135,22,0,fisher,60,1.0,7.105427357601002e-15,1.5590724241135168e-12,0.00950398865723191,0.0,0.029999105430396418
external,epoch135,22,1,initial,0,1.0,4.547473508864641e-13,0.0,0.01,0.0,0.0
external,epoch135,22,1,p_euclidean,30,1.0,9.094947017729282e-13,1.160682227413501e-12,0.009501288077421594,0.0,0.02999998081869257
external,epoch135,22,1,fisher,30,1.0,5.329070518200751e-15,7.165930175634383e-13,0.009509023482276873,0.0,0.029999115490240223
external,epoch135,22,1,p_euclidean,60,1.0,1.1368683772161603e-12,1.993641254686984e-12,0.009501281441175029,0.0,0.029999980789751652
external,epoch135,22,1,fisher,60,1.0,5.329070518200751e-15,2.8818196743871094e-12,0.009509148607680254,0.0,0.02999911475090058
external,epoch135,22,2,initial,0,1.0,2.2737367544323206e-13,0.0,0.01,0.0,0.0
external,epoch135,22,2,p_euclidean,30,1.0,1.0800249583553523e-12,1.160682227413501e-12,0.009468746346143177,0.0,0.02999998881913052
external,epoch135,22,2,fisher,30,1.0,5.329070518200751e-15,1.160682227413501e-12,0.00947804629582731,0.0,0.02999907939335479
external,epoch135,22,2,p_euclidean,60,1.0,9.094947017729282e-13,2.8818196743871094e-12,0.009468733531106627,0.0,0.029999988803705236
external,epoch135,22,2,fisher,60,1.0,6.217248937900877e-15,1.993641254686984e-12,0.009478191787449047,0.0,0.029999078624909633
external,epoch135,22,3,initial,0,1.0,2.2737367544323206e-13,0.0,0.01,0.0,0.0
external,epoch135,22,3,p_euclidean,30,1.0,1.0231815394945443e-12,6.156748288271841e-13,0.009466341959659832,0.0,0.029999989797155603
external,epoch135,22,3,fisher,30,1.0,7.105427357601002e-15,6.156748288271841e-13,0.009475712668186732,0.0,0.02999907420267818
external,epoch135,22,3,p_euclidean,60,1.0,1.0231815394945443e-12,1.105462834986859e-12,0.009466329274404528,0.0,0.029999989785801293
external,epoch135,22,3,fisher,60,1.0,7.105427357601002e-15,1.993641254686984e-12,0.009475859508005805,0.0,0.029999073465099196
external,epoch135,22,4,initial,0,0.9999999999999998,5.684341886080802e-14,0.0,0.01,0.0,0.0
external,epoch135,22,4,p_euclidean,30,0.9999999999999998,6.821210263296962e-13,6.156748288271841e-13,0.009479126158563294,0.0,0.02999998858277729
external,epoch135,22,4,fisher,30,0.9999999999999998,6.217248937900877e-15,1.0597640386772467e-12,0.009488049648056747,0.0,0.029999083603873745
external,epoch135,22,4,p_euclidean,60,0.9999999999999998,9.663381206337363e-13,1.993641254686984e-12,0.009479121307064076,0.0,0.02999998856711515
external,epoch135,22,4,fisher,60,0.9999999999999998,5.329070518200751e-15,1.993641254686984e-12,0.009488196284570654,0.0,0.02999908286571764
external,epoch135,22,5,initial,0,1.0,1.9895196601282805e-13,0.0,0.01,0.0,0.0
external,epoch135,22,5,p_euclidean,30,1.0,6.679101716144942e-13,1.0597640386772467e-12,0.00947647489946946,0.0,0.029999988639297183
external,epoch135,22,5,fisher,30,1.0,5.440092820663267e-15,1.0597640386772467e-12,0.009485607200864244,0.0,0.029999071810428032
external,epoch135,22,5,p_euclidean,60,1.0,7.673861546209082e-13,2.447250843813642e-12,0.00947645934806964,0.0,0.029999988627069464
external,epoch135,22,5,fisher,60,1.0,5.440092820663267e-15,1.5590724241135168e-12,0.009485747332705107,0.0,0.029999071043315034
external,epoch135,22,6,initial,0,1.0,8.526512829121202e-14,0.0,0.01,0.0,0.0
external,epoch135,22,6,p_euclidean,30,1.0,8.242295734817162e-13,6.156748288271841e-13,0.00949360648986603,0.0,0.029999978622232304
external,epoch135,22,6,fisher,30,1.0,6.217248937900877e-15,6.156748288271841e-13,0.009501944170016301,0.0,0.029999085088254076
external,epoch135,22,6,p_euclidean,60,1.0,8.242295734817162e-13,1.5590724241135168e-12,0.009493603416989519,0.0,0.02999997860519343
external,epoch135,22,6,fisher,60,1.0,6.661338147750939e-15,1.105462834986859e-12,0.009502082669607873,0.0,0.029999084339838847
external,epoch135,22,7,initial,0,1.0,2.6645352591003757e-15,0.0,0.01,0.0,0.0
external,epoch135,22,7,p_euclidean,30,1.0,6.821210263296962e-13,6.156748288271841e-13,0.009457335804936675,0.0,0.029999974464909655
external,epoch135,22,7,fisher,30,1.0,5.329070518200751e-15,6.156748288271841e-13,0.009467363655976245,0.0,0.029999089239363865
external,epoch135,22,7,p_euclidean,60,1.0,1.1368683772161603e-12,1.5590724241135168e-12,0.009457317694162892,0.0,0.029999974430002904
external,epoch135,22,7,fisher,60,1.0,5.329070518200751e-15,1.5590724241135168e-12,0.009467516225497057,0.0,0.029999088491200407
external,epoch135,22,8,initial,0,1.0,3.410605131648481e-13,0.0,0.01,0.0,0.0
external,epoch135,22,8,p_euclidean,30,1.0,6.821210263296962e-13,1.0597640386772467e-12,0.009486021702260447,0.0,0.029999992737522168
external,epoch135,22,8,fisher,30,1.0,6.217248937900877e-15,7.165930175634383e-13,0.00949417378944797,0.0,0.029999095414324592
external,epoch135,22,8,p_euclidean,60,1.0,9.094947017729282e-13,1.993641254686984e-12,0.009486022606766844,0.0,0.02999999273191163
external,epoch135,22,8,fisher,60,1.0,5.329070518200751e-15,1.993641254686984e-12,0.009494312983234512,0.0,0.02999909466878159
external,epoch135,22,9,initial,0,1.0,1.4210854715202004e-13,0.0,0.01,0.0,0.0
external,epoch135,22,9,p_euclidean,30,1.0,9.663381206337363e-13,7.165930175634383e-13,0.009453254720431795,0.0,0.029999992219531764
external,epoch135,22,9,fisher,30,1.0,6.217248937900877e-15,6.156748288271841e-13,0.00946319606621998,0.0,0.029999079723942536
external,epoch135,22,9,p_euclidean,60,1.0,8.526512829121202e-13,1.993641254686984e-12,0.009453239077482347,0.0,0.029999992215416382
external,epoch135,22,9,fisher,60,1.0,6.217248937900877e-15,1.993641254686984e-12,0.009463349571843969,0.0,0.029999078965164384
external,epoch135,22,10,initial,0,1.0,3.410605131648481e-13,0.0,0.01,0.0,0.0
external,epoch135,22,10,p_euclidean,30,1.0,9.663381206337363e-13,1.160682227413501e-12,0.009476444836879537,0.0,0.02999997849096932
external,epoch135,22,10,fisher,30,1.0,6.217248937900877e-15,6.156748288271841e-13,0.009485211166568391,0.0,0.02999910252415487
external,epoch135,22,10,p_euclidean,60,1.0,7.958078640513122e-13,1.993641254686984e-12,0.009476437923588014,0.0,0.029999978462872202
external,epoch135,22,10,fisher,60,1.0,6.217248937900877e-15,1.993641254686984e-12,0.009485353211506564,0.0,0.02999910178244627
external,epoch135,22,11,initial,0,1.0,3.410605131648481e-13,0.0,0.01,0.0,0.0
external,epoch135,22,11,p_euclidean,30,1.0,6.821210263296962e-13,1.160682227413501e-12,0.00945871616086041,0.0,0.029999994425939005
external,epoch135,22,11,fisher,30,1.0,4.884981308350689e-15,1.160682227413501e-12,0.009468328342552049,0.0,0.029999074541867097
external,epoch135,22,11,p_euclidean,60,1.0,1.0231815394945443e-12,1.5590724241135168e-12,0.009458703903459525,0.0,0.02999999441790069
external,epoch135,22,11,fisher,60,1.0,7.549516567451064e-15,1.993641254686984e-12,0.009468479548831848,0.0,0.029999073783192443
external,epoch135,22,12,initial,0,1.0,5.329070518200751e-15,0.0,0.01,0.0,0.0
external,epoch135,22,12,p_euclidean,30,1.0,7.389644451905042e-13,6.156748288271841e-13,0.009499111919365397,0.0,0.029999989074076985
external,epoch135,22,12,fisher,30,1.0,5.329070518200751e-15,1.0597640386772467e-12,0.009507097638034156,0.0,0.0299990880424326
external,epoch135,22,12,p_euclidean,60,1.0,9.663381206337363e-13,1.105462834986859e-12,0.009499102803592407,0.0,0.029999989061553198
external,epoch135,22,12,fisher,60,1.0,6.217248937900877e-15,1.5590724241135168e-12,0.009507224677370975,0.0,0.029999087302411298
external,epoch135,22,13,initial,0,0.9999999999999998,2.2737367544323206e-13,0.0,0.01,0.0,0.0
external,epoch135,22,13,p_euclidean,30,0.9999999999999998,6.821210263296962e-13,6.156748288271841e-13,0.009495893117001246,0.0,0.029999985873004995
external,epoch135,22,13,fisher,30,0.9999999999999998,6.217248937900877e-15,1.0597640386772467e-12,0.00950400873549267,0.0,0.029999086499695127
external,epoch135,22,13,p_euclidean,60,0.9999999999999998,1.0231815394945443e-12,1.993641254686984e-12,0.009495895770446032,0.0,0.02999998585556643
external,epoch135,22,13,fisher,60,0.9999999999999998,7.105427357601002e-15,2.447250843813642e-12,0.009504148938359507,0.0,0.029999085743552256
external,epoch135,22,14,initial,0,1.0,5.684341886080802e-14,0.0,0.01,0.0,0.0
external,epoch135,22,14,p_euclidean,30,1.0,7.389644451905042e-13,1.0597640386772467e-12,0.009480641501607934,0.0,0.02999999309317703
external,epoch135,22,14,fisher,30,1.0,4.884981308350689e-15,7.165930175634383e-13,0.00948931020776109,0.0,0.029999050549289977
external,epoch135,22,14,p_euclidean,60,1.0,7.389644451905042e-13,1.5590724241135168e-12,0.009480634613794435,0.0,0.029999993083761986
external,epoch135,22,14,fisher,60,1.0,6.217248937900877e-15,1.993641254686984e-12,0.009489450766923249,0.0,0.029999049758756512
external,epoch135,22,15,initial,0,1.0,1.7053025658242404e-13,0.0,0.01,0.0,0.0
external,epoch135,22,15,p_euclidean,30,1.0,7.389644451905042e-13,7.165930175634383e-13,0.00952485847292924,0.0,0.02999998319212896
external,epoch135,22,15,fisher,30,1.0,4.884981308350689e-15,7.165930175634383e-13,0.009531981266799255,0.0,0.029999073001556787
external,epoch135,22,15,p_euclidean,60,1.0,1.0231815394945443e-12,1.5590724241135168e-12,0.009524863696700038,0.0,0.029999983166163556
external,epoch135,22,15,fisher,60,1.0,5.773159728050814e-15,1.5590724241135168e-12,0.009532107311288575,0.0,0.029999072256901467
external,epoch135,23,0,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,23,0,p_euclidean,30,1.0,1.6653345369377348e-16,7.165930175634383e-13,0.009496096660866819,0.0,0.029999989248655063
external,epoch135,23,0,fisher,30,1.0,1.5178830414797062e-18,7.165930175634383e-13,0.009503863888861371,0.0,0.029999106187367817
external,epoch135,23,0,p_euclidean,60,1.0,1.942890293094024e-16,1.993641254686984e-12,0.009496089003579473,0.0,0.02999998923648656
external,epoch135,23,0,fisher,60,1.0,1.3010426069826053e-18,1.5590724241135168e-12,0.00950398865723191,0.0,0.029999105430396418
external,epoch135,23,1,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,epoch135,23,1,p_euclidean,30,1.0,1.942890293094024e-16,1.0597640386772467e-12,0.009501288077421597,0.0,0.02999998081869257
external,epoch135,23,1,fisher,30,1.0,1.3010426069826053e-18,7.165930175634383e-13,0.009509023482276861,0.0,0.029999115490240223
external,epoch135,23,1,p_euclidean,60,1.0,1.6653345369377348e-16,1.993641254686984e-12,0.009501281441175029,0.0,0.029999980789751652
external,epoch135,23,1,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009509148607680247,0.0,0.02999911475090058
external,epoch135,23,2,initial,0,1.0,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,epoch135,23,2,p_euclidean,30,1.0,1.8041124150158794e-16,1.160682227413501e-12,0.009468746346143173,0.0,0.02999998881913052
external,epoch135,23,2,fisher,30,1.0,2.168404344971009e-18,1.0597640386772467e-12,0.009478046295827311,0.0,0.02999907939335479
external,epoch135,23,2,p_euclidean,60,1.0,2.3592239273284576e-16,2.8818196743871094e-12,0.009468733531106627,0.0,0.029999988803705236
external,epoch135,23,2,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009478191787449047,0.0,0.029999078624909633
external,epoch135,23,3,initial,0,1.0,8.326672684688674e-17,0.0,0.01,0.0,0.0
external,epoch135,23,3,p_euclidean,30,1.0,1.942890293094024e-16,6.156748288271841e-13,0.009466341959659827,0.0,0.029999989797170407
external,epoch135,23,3,fisher,30,1.0,1.0842021724855044e-18,6.156748288271841e-13,0.009475712668186732,0.0,0.02999907420267818
external,epoch135,23,3,p_euclidean,60,1.0,1.942890293094024e-16,1.105462834986859e-12,0.009466329274404528,0.0,0.029999989785801293
external,epoch135,23,3,fisher,60,1.0,1.734723475976807e-18,1.993641254686984e-12,0.009475859508005805,0.0,0.029999073465099196
external,epoch135,23,4,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,epoch135,23,4,p_euclidean,30,1.0,1.249000902703301e-16,6.156748288271841e-13,0.0094791261585633,0.0,0.02999998858277729
external,epoch135,23,4,fisher,30,1.0,1.0842021724855044e-18,1.0597640386772467e-12,0.009488049648056747,0.0,0.029999083603873745
external,epoch135,23,4,p_euclidean,60,1.0,1.8041124150158794e-16,1.993641254686984e-12,0.009479121307064076,0.0,0.02999998856711515
external,epoch135,23,4,fisher,60,1.0,1.3010426069826053e-18,2.447250843813642e-12,0.00948819628457066,0.0,0.029999082865702836
external,epoch135,23,5,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,epoch135,23,5,p_euclidean,30,1.0,1.5265566588595902e-16,1.0597640386772467e-12,0.00947647489946946,0.0,0.029999988639297183
external,epoch135,23,5,fisher,30,1.0,1.2197274440461925e-18,1.0597640386772467e-12,0.009485607200864245,0.0,0.02999907181038362
external,epoch135,23,5,p_euclidean,60,1.0,1.6653345369377348e-16,1.993641254686984e-12,0.009476459348069649,0.0,0.029999988627069464
external,epoch135,23,5,fisher,60,1.0,1.0299920638612292e-18,1.993641254686984e-12,0.009485747332705111,0.0,0.029999071043315034
external,epoch135,23,6,initial,0,1.0000000000000002,6.245004513516506e-17,0.0,0.01,0.0,0.0
external,epoch135,23,6,p_euclidean,30,1.0000000000000002,1.734723475976807e-16,6.156748288271841e-13,0.00949360648986603,0.0,0.029999978622232304
external,epoch135,23,6,fisher,30,1.0000000000000002,9.75781955236954e-19,6.156748288271841e-13,0.009501944170016301,0.0,0.029999085088254076
external,epoch135,23,6,p_euclidean,60,1.0000000000000002,1.5959455978986625e-16,1.5590724241135168e-12,0.009493603416989519,0.0,0.02999997860519343
external,epoch135,23,6,fisher,60,1.0000000000000002,1.1926223897340549e-18,1.993641254686984e-12,0.009502082669607873,0.0,0.029999084339838847
external,epoch135,23,7,initial,0,1.0000000000000002,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,23,7,p_euclidean,30,1.0000000000000002,1.6653345369377348e-16,6.156748288271841e-13,0.00945733580493668,0.0,0.029999974464880046
external,epoch135,23,7,fisher,30,1.0000000000000002,1.3010426069826053e-18,6.156748288271841e-13,0.009467363655976245,0.0,0.029999089239363865
external,epoch135,23,7,p_euclidean,60,1.0000000000000002,1.942890293094024e-16,1.5590724241135168e-12,0.009457317694162892,0.0,0.029999974430002904
external,epoch135,23,7,fisher,60,1.0000000000000002,8.673617379884035e-19,1.5590724241135168e-12,0.009467516225497057,0.0,0.029999088491200407
external,epoch135,23,8,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,epoch135,23,8,p_euclidean,30,1.0,1.942890293094024e-16,1.0597640386772467e-12,0.009486021702260447,0.0,0.029999992737522168
external,epoch135,23,8,fisher,30,1.0,1.0842021724855044e-18,7.165930175634383e-13,0.00949417378944797,0.0,0.029999095414324592
external,epoch135,23,8,p_euclidean,60,1.0,1.6653345369377348e-16,1.993641254686984e-12,0.009486022606766837,0.0,0.02999999273191163
external,epoch135,23,8,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009494312983234512,0.0,0.02999909466878159
external,epoch135,23,9,initial,0,1.0,6.245004513516506e-17,0.0,0.01,0.0,0.0
external,epoch135,23,9,p_euclidean,30,1.0,1.734723475976807e-16,7.165930175634383e-13,0.009453254720431795,0.0,0.029999992219531764
external,epoch135,23,9,fisher,30,1.0,1.2468324983583301e-18,1.160682227413501e-12,0.009463196066219981,0.0,0.029999079723942536
external,epoch135,23,9,p_euclidean,60,1.0,2.0816681711721685e-16,1.993641254686984e-12,0.009453239077482353,0.0,0.029999992215416382
external,epoch135,23,9,fisher,60,1.0,9.75781955236954e-19,1.105462834986859e-12,0.00946334957184397,0.0,0.029999078965164384
external,epoch135,23,10,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,epoch135,23,10,p_euclidean,30,1.0,1.457167719820518e-16,1.160682227413501e-12,0.009476444836879531,0.0,0.02999997849096932
external,epoch135,23,10,fisher,30,1.0,9.75781955236954e-19,6.156748288271841e-13,0.009485211166568391,0.0,0.02999910252415487
external,epoch135,23,10,p_euclidean,60,1.0,1.5265566588595902e-16,1.993641254686984e-12,0.009476437923588014,0.0,0.029999978462872202
external,epoch135,23,10,fisher,60,1.0,1.8431436932253575e-18,1.105462834986859e-12,0.009485353211506559,0.0,0.02999910178244627
external,epoch135,23,11,initial,0,1.0,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,epoch135,23,11,p_euclidean,30,1.0,1.6653345369377348e-16,1.5038532485273093e-12,0.009458716160860416,0.0,0.029999994425939005
external,epoch135,23,11,fisher,30,1.0,8.673617379884035e-19,7.165930175634383e-13,0.009468328342552049,0.0,0.02999907454183749
external,epoch135,23,11,p_euclidean,60,1.0,1.5265566588595902e-16,1.993641254686984e-12,0.009458703903459525,0.0,0.029999994417885884
external,epoch135,23,11,fisher,60,1.0,1.4094628242311558e-18,1.993641254686984e-12,0.009468479548831848,0.0,0.029999073783192443
external,epoch135,23,12,initial,0,0.9999999999999999,8.326672684688674e-17,0.0,0.01,0.0,0.0
external,epoch135,23,12,p_euclidean,30,0.9999999999999999,1.249000902703301e-16,7.165930175634383e-13,0.009499111919365404,0.0,0.029999989074076985
