scenario,solver,instance_id,status,objective,elapsed_s,notes
tsp100,two_opt,tsp100_00006,ok,869997.0,0.004906900008791126,
tsp100,two_opt,tsp100_00007,ok,864785.0,0.005831000002217479,
tsp100,two_opt,tsp100_00008,ok,985557.0,0.004412299997056834,
tsp100,two_opt,tsp100_00009,ok,873757.0,0.004570500008412637,
tsp100,two_opt,tsp100_00010,ok,993848.0,0.005186800000956282,
tsp100,two_opt,tsp100_00011,ok,831012.0,0.0045886000007158145,
tsp100,two_opt,tsp100_00012,ok,966702.0,0.004373999996460043,
tsp100,two_opt,tsp100_00013,ok,881731.0,0.005524799998966046,
tsp100,two_opt,tsp100_00014,ok,1186628.0,0.004793400003109127,
tsp100,two_opt,tsp100_00015,ok,832283.0,0.004662699997425079,
tsp100,two_opt,tsp100_00016,ok,887783.0,0.005522499996004626,
tsp100,two_opt,tsp100_00017,ok,844720.0,0.00444410000636708,
tsp100,two_opt,tsp100_00018,ok,935155.0,0.004759399991598912,
tsp100,two_opt,tsp100_00019,ok,865616.0,0.005360900002415292,
tsp100,ga,tsp100_00000,ok,979807.0,0.18356569999014027,
tsp100,ga,tsp100_00001,ok,976703.0,0.17722940001112875,
tsp100,ga,tsp100_00002,ok,946456.0,0.17851430000155233,
tsp100,ga,tsp100_00003,ok,1126231.0,0.17715979999047704,
tsp100,ga,tsp100_00004,ok,838742.0,0.18298670000513084,
tsp100,ga,tsp100_00005,ok,904402.0,0.18360350000148173,
tsp100,ga,tsp100_00006,ok,869997.0,0.17785349999030586,
tsp100,ga,tsp100_00007,ok,864785.0,0.1815673999954015,
tsp100,ga,tsp100_00008,ok,985557.0,0.17956479999702424,
tsp100,ga,tsp100_00009,ok,873757.0,0.18077869999979157,
tsp100,ga,tsp100_00010,ok,993848.0,0.1754841999936616,
tsp100,ga,tsp100_00011,ok,831012.0,0.19594900000083726,
tsp100,ga,tsp100_00012,ok,966702.0,0.1757735999999568,
tsp100,ga,tsp100_00013,ok,881731.0,0.17887089999567252,
tsp100,ga,tsp100_00014,ok,1186628.0,0.17747539999254514,
tsp100,ga,tsp100_00015,ok,832283.0,0.17852380000113044,
tsp100,ga,tsp100_00016,ok,887783.0,0.17479079999611713,
tsp100,ga,tsp100_00017,ok,844720.0,0.17222139998921193,
tsp100,ga,tsp100_00018,ok,935155.0,0.17395159999432508,
tsp100,ga,tsp100_00019,ok,865616.0,0.1822736000031,
tsp100,pso,tsp100_00000,ok,979807.0,0.16132879999349825,
tsp100,pso,tsp100_00001,ok,976703.0,0.16059840000525583,
tsp100,pso,tsp100_00002,ok,946456.0,0.1591072000010172,
tsp100,pso,tsp100_00003,ok,1126231.0,0.1555116000090493,
tsp100,pso,tsp100_00004,ok,838742.0,0.15250840000226162,
tsp100,pso,tsp100_00005,ok,904402.0,0.15899820000049658,
tsp100,pso,tsp100_00006,ok,869997.0,0.15535950000048615,
tsp100,pso,tsp100_00007,ok,864785.0,0.1535375999956159,
tsp100,pso,tsp100_00008,ok,985557.0,0.1569630000012694,
tsp100,pso,tsp100_00009,ok,873757.0,0.17986109999765176,
tsp100,pso,tsp100_00010,ok,993848.0,0.16919280000729486,
tsp100,pso,tsp100_00011,ok,831012.0,0.15753969999786932,
tsp100,pso,tsp100_00012,ok,966702.0,0.1587495999992825,
tsp100,pso,tsp100_00013,ok,881731.0,0.15872000000672415,
tsp100,pso,tsp100_00014,ok,1186628.0,0.15906420000828803,
tsp100,pso,tsp100_00015,ok,832283.0,0.15959329999168403,
tsp100,pso,tsp100_00016,ok,887783.0,0.16094989998964593,
tsp100,pso,tsp100_00017,ok,844720.0,0.15810630000487436,
tsp100,pso,tsp100_00018,ok,935155.0,0.16321159999642987,
tsp100,pso,tsp100_00019,ok,865616.0,0.16232679999666288,
cvrp50,two_opt,cvrp50_00000,ok,1193936.0,0.0010325000039301813,
cvrp50,two_opt,cvrp50_00001,ok,1205946.0,0.0008205000049201772,
cvrp50,two_opt,cvrp50_00002,ok,997285.0,0.0007713000086368993,
cvrp50,two_opt,cvrp50_00003,ok,1090476.0,0.0007804999913787469,
