set,instance,shape,ref_makespan,pred_makespan,gap,gap_avg,gap_max,base_pred_makespan,base_gap,aug_factor,aug_batch_size,entropy_mean,time_sec
generated,15x15_0050,15x15,1167.0,1243.0001220703125,6.512439250946045,13.17547607421875,23.479007720947266,1243.0001220703125,6.512439250946045,1,16,1.4931941032409668,0.5232603475451469
generated,15x15_0051,15x15,1285.0,1378.0,7.237350940704346,15.235889434814453,24.902713775634766,1378.0,7.237350940704346,1,16,1.4527822732925415,0.5259832674637437
generated,15x15_0052,15x15,1232.0,1350.0001220703125,9.577930450439453,16.54258918762207,25.324678421020508,1350.0001220703125,9.577930450439453,1,16,1.487036943435669,0.5247310418635607
generated,15x15_0053,15x15,1207.0,1322.9998779296875,9.610593795776367,18.099498748779297,29.908859252929688,1322.9998779296875,9.610593795776367,1,16,1.4671711921691895,0.5251987902447581
generated,15x15_0054,15x15,1204.0,1290.9998779296875,7.225906848907471,15.257728576660156,23.67110252380371,1290.9998779296875,7.225906848907471,1,16,1.4862622022628784,0.5247504012659192
generated,15x15_0055,15x15,1146.0,1253.0001220703125,9.336841583251953,14.806259155273438,23.821998596191406,1253.0001220703125,9.336841583251953,1,16,1.4942303895950317,0.5244675166904926
generated,15x15_0056,15x15,1238.0,1330.9998779296875,7.512104511260986,15.070939064025879,23.82875633239746,1330.9998779296875,7.512104511260986,1,16,1.4446395635604858,0.526242908090353
generated,15x15_0057,15x15,1144.0,1226.0,7.16782808303833,14.66482925415039,25.9615421295166,1226.0,7.16782808303833,1,16,1.5094324350357056,0.5251580346375704
generated,15x15_0058,15x15,1213.0,1312.000244140625,8.161603927612305,13.551115989685059,21.51690673828125,1312.000244140625,8.161603927612305,1,16,1.4752103090286255,0.5236589778214693
generated,15x15_0059,15x15,1200.0,1279.0,6.5833330154418945,13.4765625,23.499988555908203,1279.0,6.5833330154418945,1,16,1.4494727849960327,0.5234158365055919
generated,15x15_0060,15x15,1194.0,1292.9998779296875,8.291446685791016,15.057706832885742,23.701847076416016,1292.9998779296875,8.291446685791016,1,16,1.514219045639038,0.5248061353340745
generated,15x15_0061,15x15,1126.0,1211.0001220703125,7.548856735229492,14.042377471923828,22.202503204345703,1211.0001220703125,7.548856735229492,1,16,1.5379949808120728,0.5455444296821952
generated,15x15_0062,15x15,1225.0,1312.0001220703125,7.102048397064209,14.239799499511719,20.897972106933594,1312.0001220703125,7.102048397064209,1,16,1.4531196355819702,0.5323318764567375
generated,15x15_0063,15x15,1138.0,1216.0,6.854128837585449,13.093829154968262,20.738161087036133,1216.0,6.854128837585449,1,16,1.5204825401306152,0.5257237190380692
generated,15x15_0064,15x15,1223.0,1323.0,8.176612854003906,16.692424774169922,25.429285049438477,1323.0,8.176612854003906,1,16,1.4825600385665894,0.5250346753746271
generated,15x15_0065,15x15,1202.0,1282.0,6.655573844909668,12.601387023925781,20.133113861083984,1282.0,6.655573844909668,1,16,1.4990006685256958,0.5266571063548326
generated,15x15_0066,15x15,1251.0,1334.999755859375,6.714606285095215,13.880765914916992,22.86170768737793,1334.999755859375,6.714606285095215,1,16,1.464609980583191,0.5248467093333602
generated,15x15_0067,15x15,1112.0,1180.0,6.115114688873291,11.640060424804688,19.42448616027832,1180.0,6.115114688873291,1,16,1.5236836671829224,0.5245304955169559
generated,15x15_0068,15x15,1264.0,1422.9998779296875,12.579107284545898,22.66738510131836,30.69620132446289,1422.9998779296875,12.579107284545898,1,16,1.4809229373931885,0.524483984336257
generated,15x15_0069,15x15,1283.0,1387.0001220703125,8.10600471496582,13.87373161315918,26.734220504760742,1387.0001220703125,8.10600471496582,1,16,1.4594435691833496,0.527255485765636
generated,15x15_0070,15x15,1184.0,1245.9998779296875,5.236482620239258,12.08958625793457,20.945966720581055,1245.9998779296875,5.236482620239258,1,16,1.4990497827529907,0.5255093807354569
generated,15x15_0071,15x15,1289.0,1409.0,9.309541702270508,17.901479721069336,26.997684478759766,1409.0,9.309541702270508,1,16,1.4423679113388062,0.5246765147894621
generated,15x15_0072,15x15,1248.0,1361.0,9.05449390411377,16.6841983795166,23.55768585205078,1361.0,9.05449390411377,1,16,1.4531810283660889,0.5251347552984953
generated,15x15_0073,15x15,1164.0,1239.0,6.443297863006592,13.928937911987305,24.05499267578125,1239.0,6.443297863006592,1,16,1.4836941957473755,0.525430410169065
generated,15x15_0074,15x15,1190.0,1289.0001220703125,8.319341659545898,16.71743392944336,28.73948860168457,1289.0001220703125,8.319341659545898,1,16,1.4825574159622192,0.5246881581842899
generated,15x15_0075,15x15,1304.0,1386.0001220703125,6.288349628448486,12.616825103759766,19.7852725982666,1386.0001220703125,6.288349628448486,1,16,1.4567540884017944,0.5268006585538387
generated,15x15_0076,15x15,1350.0,1446.0,7.111108303070068,11.8269681930542,20.370365142822266,1446.0,7.111108303070068,1,16,1.4604125022888184,0.5244093323126435
generated,15x15_0077,15x15,1199.0,1324.9998779296875,10.50875186920166,14.99621868133545,22.768951416015625,1324.9998779296875,10.50875186920166,1,16,1.4871968030929565,0.5250283787027001
generated,15x15_0078,15x15,1252.0,1336.0001220703125,6.709277629852295,13.158321380615234,22.60383415222168,1336.0001220703125,6.709277629852295,1,16,1.473408818244934,0.52614233084023
generated,15x15_0079,15x15,1277.0,1412.0,10.571646690368652,17.544782638549805,26.46828842163086,1412.0,10.571646690368652,1,16,1.4484909772872925,0.5274356687441468
generated,15x15_0080,15x15,1204.0,1294.999755859375,7.558119297027588,13.337696075439453,20.930194854736328,1294.999755859375,7.558119297027588,1,16,1.5030888319015503,0.526804874651134
generated,15x15_0081,15x15,1244.0,1329.0,6.832790374755859,13.134288787841797,22.66880226135254,1329.0,6.832790374755859,1,16,1.4830982685089111,0.5255033308640122
generated,15x15_0082,15x15,1273.0,1374.0001220703125,7.934021949768066,12.664472579956055,20.816970825195312,1374.0001220703125,7.934021949768066,1,16,1.4473601579666138,0.5252229468896985
generated,15x15_0083,15x15,1259.0,1351.0001220703125,7.307398319244385,14.107799530029297,23.431312561035156,1351.0001220703125,7.307398319244385,1,16,1.4524933099746704,0.5270292283967137
generated,15x15_0084,15x15,1160.0,1259.0,8.534479141235352,15.719282150268555,24.741363525390625,1259.0,8.534479141235352,1,16,1.4919172525405884,0.5267403339967132
generated,15x15_0085,15x15,1209.0,1304.0,7.8577399253845215,12.15170669555664,19.10669708251953,1304.0,7.8577399253845215,1,16,1.425805687904358,0.5269640740007162
generated,15x15_0086,15x15,1167.0,1246.0001220703125,6.76950216293335,12.207448959350586,22.365034103393555,1246.0001220703125,6.76950216293335,1,16,1.4795211553573608,0.5258053867146373
generated,15x15_0087,15x15,1160.0,1251.0,7.844829559326172,15.999460220336914,26.551712036132812,1251.0,7.844829559326172,1,16,1.4891808032989502,0.5295202936977148
generated,15x15_0088,15x15,1181.0,1267.9998779296875,7.366621494293213,17.039321899414062,27.349721908569336,1267.9998779296875,7.366621494293213,1,16,1.4828600883483887,0.5261770514771342
generated,15x15_0089,15x15,1150.0,1248.9998779296875,8.608686447143555,14.154899597167969,24.0,1248.9998779296875,8.608686447143555,1,16,1.5090218782424927,0.5263923425227404
generated,15x15_0090,15x15,1158.0,1256.9998779296875,8.549213409423828,14.61031436920166,23.229717254638672,1256.9998779296875,8.549213409423828,1,16,1.4706875085830688,0.5262904977425933
generated,15x15_0091,15x15,1205.0,1288.0,6.887972354888916,13.406383514404297,21.4937686920166,1288.0,6.887972354888916,1,16,1.5201525688171387,0.5267932470887899
generated,15x15_0092,15x15,1373.0,1482.0001220703125,7.938838005065918,14.050555229187012,21.558629989624023,1482.0001220703125,7.938838005065918,1,16,1.397983431816101,0.5273382952436805
generated,15x15_0093,15x15,1157.0,1198.0,3.5436511039733887,9.227121353149414,21.002601623535156,1198.0,3.5436511039733887,1,16,1.5171302556991577,0.5281294332817197
generated,15x15_0094,15x15,1249.0,1325.0001220703125,6.084871292114258,13.379454612731934,24.2593994140625,1325.0001220703125,6.084871292114258,1,16,1.4842365980148315,0.5278631513938308
generated,15x15_0095,15x15,1147.0,1227.9998779296875,7.061886787414551,16.66780662536621,26.329553604125977,1227.9998779296875,7.061886787414551,1,16,1.5077186822891235,0.5270864767953753
generated,15x15_0096,15x15,1178.0,1264.0,7.30050802230835,13.259363174438477,24.70289421081543,1264.0,7.30050802230835,1,16,1.4792436361312866,0.5273967841640115
generated,15x15_0097,15x15,1260.0,1401.9998779296875,11.269831657409668,19.409704208374023,27.539670944213867,1401.9998779296875,11.269831657409668,1,16,1.4580683708190918,0.527480062097311
generated,15x15_0098,15x15,1222.0,1324.000244140625,8.34699821472168,13.632881164550781,21.685768127441406,1324.000244140625,8.34699821472168,1,16,1.483856439590454,0.5262257978320122
generated,15x15_0099,15x15,1146.0,1221.0001220703125,6.54451847076416,12.434554100036621,18.15009117126465,1221.0001220703125,6.54451847076416,1,16,1.5488404035568237,0.5278506660833955
