epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/quality,train/reward,val/gap,val/makespan,val/reward
,13949,,,519.6866989135742,,,,,,,
,13949,,0.3864765167236328,,,,,,,,
,13999,,,512.9456520080566,,,,,,,
,13999,,7.978677749633789,,,,,,,,
,14049,,,518.4054374694824,,,,,,,
,14049,,0.36406517028808594,,,,,,,,
,14099,,,518.3107852935791,,,,,,,
,14099,,8.409738540649414,,,,,,,,
,14149,,,513.066291809082,,,,,,,
,14149,,0.3762245178222656,,,,,,,,
,14199,,,530.982494354248,,,,,,,
,14199,,14.725685119628906,,,,,,,,
,14249,,,521.8825340270996,,,,,,,
,14249,,0.39505958557128906,,,,,,,,
,14299,,,521.9087600708008,,,,,,,
,14299,,8.300065994262695,,,,,,,,
,14349,,,514.1596794128418,,,,,,,
,14349,,0.4029273986816406,,,,,,,,
,14399,,,512.7694606781006,,,,,,,
,14399,,8.424043655395508,,,,,,,,
,14449,,,519.9241638183594,,,,,,,
,14449,,0.3819465637207031,,,,,,,,
,14499,,,514.7936344146729,,,,,,,
,14499,,8.044719696044922,,,,,,,,
,14549,,,514.6148204803467,,,,,,,
,14549,,0.4260540008544922,,,,,,,,
,14599,,,531.1131477355957,,,,,,,
,14599,,8.492469787597656,,,,,,,,
,14649,,,531.3706398010254,,,,,,,
,14649,,0.4100799560546875,,,,,,,,
,14699,,,530.6503772735596,,,,,,,
,14699,,8.469820022583008,,,,,,,,
,14749,,,513.0507946014404,,,,,,,
,14749,,0.4303455352783203,,,,,,,,
,14799,,,532.2632789611816,,,,,,,
,14799,,15.25425910949707,,,,,,,,
,14849,,,517.6024436950684,,,,,,,
,14849,,0.396728515625,,,,,,,,
,14899,,,519.1206932067871,,,,,,,
,14899,,8.588790893554688,,,,,,,,
,14949,,,513.2720470428467,,,,,,,
,14949,,0.37169456481933594,,,,,,,,
,14999,,,523.2512950897217,,,,,,,
,14999,,15.756607055664062,,,,,,,,
,15049,,,694.8485374450684,,,,,,,
,15049,,0.39005279541015625,,,,,,,,
,15099,,,699.5184421539307,,,,,,,
,15099,,11.809349060058594,,,,,,,,
,15149,,,686.9852542877197,,,,,,,
,15149,,0.38695335388183594,,,,,,,,
,15199,,,698.0860233306885,,,,,,,
,15199,,8.812189102172852,,,,,,,,
,15249,,,687.8516674041748,,,,,,,
,15249,,1.2497901916503906,,,,,,,,
,15299,,,688.6086463928223,,,,,,,
,15299,,8.811473846435547,,,,,,,,
,15349,,,712.2654914855957,,,,,,,
,15349,,1.432657241821289,,,,,,,,
,15399,,,706.6061496734619,,,,,,,
,15399,,12.653350830078125,,,,,,,,
,15449,,,688.1983280181885,,,,,,,
,15449,,0.4024505615234375,,,,,,,,
,15499,,,713.8760089874268,,,,,,,
,15499,,8.293867111206055,,,,,,,,
,15549,,,708.9581489562988,,,,,,,
,15549,,1.3494491577148438,,,,,,,,
,15599,,,708.2946300506592,,,,,,,
,15599,,8.702278137207031,,,,,,,,
,15649,,,689.0928745269775,,,,,,,
,15649,,0.4291534423828125,,,,,,,,
,15699,,,695.9249973297119,,,,,,,
,15699,,17.611265182495117,,,,,,,,
,15749,,,751.2829303741455,,,,,,,
,15749,,0.5483627319335938,,,,,,,,
,15799,,,752.5293827056885,,,,,,,
,15799,,12.470006942749023,,,,,,,,
,15849,,,757.2982311248779,,,,,,,
,15849,,1.5006065368652344,,,,,,,,
,15899,,,737.551212310791,,,,,,,
,15899,,9.842157363891602,,,,,,,,
,15949,,,914.6583080291748,,,,,,,
,15949,,0.7116794586181641,,,,,,,,
,15999,,,742.4235343933105,,,,,,,
,15999,,9.834051132202148,,,,,,,,
,16049,,,760.8127593994141,,,,,,,
,16049,,0.6773471832275391,,,,,,,,
,16099,,,775.2132415771484,,,,,,,
,16099,,11.101484298706055,,,,,,,,
,16149,,,802.727460861206,,,,,,,
