scenario,solver,instance_id,status,objective,elapsed_s,notes
tsp50,two_opt,tsp50_00088,ok,632625.0,0.0022313641384243965,
tsp50,two_opt,tsp50_00089,ok,585291.0,0.006986573338508606,
tsp50,two_opt,tsp50_00090,ok,588633.0,0.006978672929108143,
tsp50,two_opt,tsp50_00091,ok,601248.0,0.007025863043963909,
tsp50,two_opt,tsp50_00092,ok,748990.0,0.0026502739638090134,
tsp50,two_opt,tsp50_00093,ok,578081.0,0.006915343925356865,
tsp50,two_opt,tsp50_00094,ok,684623.0,0.006993022747337818,
tsp50,two_opt,tsp50_00095,ok,630047.0,0.007058452814817429,
tsp50,two_opt,tsp50_00096,ok,751262.0,0.003678126260638237,
tsp50,two_opt,tsp50_00097,ok,610661.0,0.0070223333314061165,
tsp50,two_opt,tsp50_00098,ok,614908.0,0.00565292127430439,
tsp50,two_opt,tsp50_00099,ok,820551.0,0.007245393469929695,
tsp50,two_opt,tsp50_00100,ok,596625.0,0.005617701448500156,
tsp50,two_opt,tsp50_00101,ok,748273.0,0.0023719342425465584,
tsp50,two_opt,tsp50_00102,ok,652169.0,0.006919563747942448,
tsp50,two_opt,tsp50_00103,ok,589004.0,0.007113903760910034,
tsp50,two_opt,tsp50_00104,ok,661561.0,0.007227513939142227,
tsp50,two_opt,tsp50_00105,ok,631561.0,0.007181184366345406,
tsp50,two_opt,tsp50_00106,ok,670380.0,0.007098034024238586,
tsp50,two_opt,tsp50_00107,ok,647415.0,0.007255963981151581,
tsp50,two_opt,tsp50_00108,ok,591567.0,0.007121953181922436,
tsp50,two_opt,tsp50_00109,ok,623017.0,0.0026151947677135468,
tsp50,two_opt,tsp50_00110,ok,578921.0,0.0023472439497709274,
tsp50,two_opt,tsp50_00111,ok,674870.0,0.002496875822544098,
tsp50,two_opt,tsp50_00112,ok,641556.0,0.0033504869788885117,
tsp50,two_opt,tsp50_00113,ok,625892.0,0.002471604384481907,
tsp50,two_opt,tsp50_00114,ok,621884.0,0.0033927354961633682,
tsp50,two_opt,tsp50_00115,ok,647980.0,0.005600091069936752,
tsp50,two_opt,tsp50_00116,ok,763920.0,0.006384491920471191,
tsp50,two_opt,tsp50_00117,ok,693841.0,0.002393193542957306,
tsp50,two_opt,tsp50_00118,ok,630730.0,0.006662973202764988,
tsp50,two_opt,tsp50_00119,ok,635952.0,0.007309514097869396,
tsp50,two_opt,tsp50_00120,ok,739018.0,0.007272534072399139,
tsp50,two_opt,tsp50_00121,ok,630950.0,0.0072254035621881485,
tsp50,two_opt,tsp50_00122,ok,496653.0,0.0024470845237374306,
tsp50,two_opt,tsp50_00123,ok,830681.0,0.007270773872733116,
tsp50,two_opt,tsp50_00124,ok,665657.0,0.007146053947508335,
tsp50,two_opt,tsp50_00125,ok,677709.0,0.007206573151051998,
tsp50,two_opt,tsp50_00126,ok,638238.0,0.0028069745749235153,
tsp50,two_opt,tsp50_00127,ok,710872.0,0.006564603187143803,
tsp50,two_opt,tsp50_00128,ok,711656.0,0.0031238561496138573,
tsp50,two_opt,tsp50_00129,ok,647342.0,0.007138773798942566,
tsp50,two_opt,tsp50_00130,ok,660282.0,0.007131573744118214,
tsp50,two_opt,tsp50_00131,ok,659626.0,0.007163084112107754,
tsp50,two_opt,tsp50_00132,ok,598141.0,0.007013954222202301,
tsp50,two_opt,tsp50_00133,ok,627302.0,0.002366844564676285,
tsp50,two_opt,tsp50_00134,ok,630484.0,0.006773172877728939,
tsp50,two_opt,tsp50_00135,ok,605467.0,0.0034238072112202644,
tsp50,two_opt,tsp50_00136,ok,659988.0,0.007124993950128555,
tsp50,two_opt,tsp50_00137,ok,640532.0,0.004582657478749752,
tsp50,two_opt,tsp50_00138,ok,555457.0,0.006169682368636131,
tsp50,two_opt,tsp50_00139,ok,628214.0,0.002462484873831272,
tsp50,two_opt,tsp50_00140,ok,777701.0,0.003156847320497036,
tsp50,two_opt,tsp50_00141,ok,599410.0,0.002416265197098255,
tsp50,two_opt,tsp50_00142,ok,553109.0,0.0024091647937893867,
tsp50,two_opt,tsp50_00143,ok,659236.0,0.0024345051497220993,
tsp50,two_opt,tsp50_00144,ok,639984.0,0.0021048737689852715,
tsp50,two_opt,tsp50_00145,ok,624103.0,0.002394643612205982,
tsp50,two_opt,tsp50_00146,ok,703286.0,0.004716638475656509,
tsp50,two_opt,tsp50_00147,ok,624151.0,0.0023901648819446564,
tsp50,two_opt,tsp50_00148,ok,583648.0,0.003553926944732666,
tsp50,two_opt,tsp50_00149,ok,612125.0,0.0027271155267953873,
tsp50,two_opt,tsp50_00150,ok,619346.0,0.005314471200108528,
tsp50,two_opt,tsp50_00151,ok,600734.0,0.0049038296565413475,
tsp50,two_opt,tsp50_00152,ok,612271.0,0.004675118252635002,
tsp50,two_opt,tsp50_00153,ok,625509.0,0.005170861259102821,
tsp50,two_opt,tsp50_00154,ok,641718.0,0.0039061978459358215,
tsp50,two_opt,tsp50_00155,ok,683217.0,0.0031449375674128532,
tsp50,two_opt,tsp50_00156,ok,681610.0,0.00496246013790369,
tsp50,two_opt,tsp50_00157,ok,588513.0,0.004597819410264492,
tsp50,two_opt,tsp50_00158,ok,618501.0,0.0031933262944221497,
tsp50,two_opt,tsp50_00159,ok,665980.0,0.004847128875553608,
tsp50,two_opt,tsp50_00160,ok,560012.0,0.003294805996119976,
tsp50,two_opt,tsp50_00161,ok,587953.0,0.0046696290373802185,
tsp50,two_opt,tsp50_00162,ok,653514.0,0.002405194565653801,
tsp50,two_opt,tsp50_00163,ok,595037.0,0.003033786080777645,
tsp50,two_opt,tsp50_00164,ok,945838.0,0.002585805021226406,
tsp50,two_opt,tsp50_00165,ok,622602.0,0.002437763847410679,
tsp50,two_opt,tsp50_00166,ok,594977.0,0.0024381354451179504,
tsp50,two_opt,tsp50_00167,ok,601956.0,0.005580711178481579,
tsp50,two_opt,tsp50_00168,ok,749025.0,0.0024521853774785995,
tsp50,two_opt,tsp50_00169,ok,617454.0,0.0020869728177785873,
tsp50,two_opt,tsp50_00170,ok,615044.0,0.0055063506588339806,
tsp50,two_opt,tsp50_00171,ok,616122.0,0.002527264878153801,
tsp50,two_opt,tsp50_00172,ok,692063.0,0.002519594505429268,
tsp50,two_opt,tsp50_00173,ok,544520.0,0.00300451647490263,
tsp50,two_opt,tsp50_00174,ok,640427.0,0.003851187415421009,
tsp50,two_opt,tsp50_00175,ok,644928.0,0.0033884262666106224,
tsp50,two_opt,tsp50_00176,ok,705011.0,0.002664235420525074,
tsp50,two_opt,tsp50_00177,ok,698936.0,0.0062967510893940926,
tsp50,two_opt,tsp50_00178,ok,586890.0,0.006198082119226456,
tsp50,two_opt,tsp50_00179,ok,601196.0,0.0047109294682741165,
tsp50,two_opt,tsp50_00180,ok,565746.0,0.0035537872463464737,
tsp50,two_opt,tsp50_00181,ok,615571.0,0.0070989737287163734,
tsp50,two_opt,tsp50_00182,ok,582441.0,0.0060494206845760345,
tsp50,two_opt,tsp50_00183,ok,652186.0,0.00247835461050272,
tsp50,two_opt,tsp50_00184,ok,551735.0,0.006044890731573105,
tsp50,two_opt,tsp50_00185,ok,712841.0,0.003669806756079197,
tsp50,two_opt,tsp50_00186,ok,591883.0,0.006393211893737316,
tsp50,two_opt,tsp50_00187,ok,663405.0,0.006917902268469334,
tsp50,two_opt,tsp50_00188,ok,716270.0,0.0061812810599803925,
tsp50,two_opt,tsp50_00189,ok,606109.0,0.003827536478638649,
tsp50,two_opt,tsp50_00190,ok,641859.0,0.004187008365988731,
tsp50,two_opt,tsp50_00191,ok,978589.0,0.006235281936824322,
tsp50,two_opt,tsp50_00192,ok,682349.0,0.004365857690572739,
tsp50,two_opt,tsp50_00193,ok,714429.0,0.00253293476998806,
tsp50,two_opt,tsp50_00194,ok,569719.0,0.003152015618979931,
tsp50,two_opt,tsp50_00195,ok,572241.0,0.003162626177072525,
tsp50,two_opt,tsp50_00196,ok,573337.0,0.003083745948970318,
tsp50,two_opt,tsp50_00197,ok,679668.0,0.006039830856025219,
tsp50,two_opt,tsp50_00198,ok,698054.0,0.005781210958957672,
tsp50,two_opt,tsp50_00199,ok,690728.0,0.0025213444605469704,
tsp50,two_opt,tsp50_00200,ok,706540.0,0.002497195266187191,
tsp50,two_opt,tsp50_00201,ok,700156.0,0.0036191558465361595,
tsp50,two_opt,tsp50_00202,ok,629254.0,0.0030738459900021553,
tsp50,two_opt,tsp50_00203,ok,638343.0,0.005785251036286354,
tsp50,two_opt,tsp50_00204,ok,662965.0,0.0031893551349639893,
tsp50,two_opt,tsp50_00205,ok,588149.0,0.0024519450962543488,
tsp50,two_opt,tsp50_00206,ok,572051.0,0.003161185421049595,
tsp50,two_opt,tsp50_00207,ok,597167.0,0.005631021223962307,
tsp50,two_opt,tsp50_00208,ok,634930.0,0.0024297451600432396,
tsp50,two_opt,tsp50_00209,ok,662111.0,0.0020529739558696747,
tsp50,two_opt,tsp50_00210,ok,646582.0,0.002439274452626705,
tsp50,two_opt,tsp50_00211,ok,587914.0,0.003117554821074009,
tsp50,two_opt,tsp50_00212,ok,637126.0,0.0027948860079050064,
tsp50,two_opt,tsp50_00213,ok,681156.0,0.0032013654708862305,
tsp50,two_opt,tsp50_00214,ok,617028.0,0.003145945258438587,
tsp50,two_opt,tsp50_00215,ok,621151.0,0.003162715584039688,
tsp50,two_opt,tsp50_00216,ok,618529.0,0.005371619947254658,
tsp50,two_opt,tsp50_00217,ok,797772.0,0.0032249661162495613,
tsp50,two_opt,tsp50_00218,ok,608244.0,0.0024619344621896744,
tsp50,two_opt,tsp50_00219,ok,592421.0,0.005228830501437187,
tsp50,two_opt,tsp50_00220,ok,962114.0,0.004747307859361172,
tsp50,two_opt,tsp50_00221,ok,585340.0,0.0031514763832092285,
tsp50,two_opt,tsp50_00222,ok,610340.0,0.005102668888866901,
tsp50,two_opt,tsp50_00223,ok,630118.0,0.005094460211694241,
tsp50,two_opt,tsp50_00224,ok,610667.0,0.005122958682477474,
tsp50,two_opt,tsp50_00225,ok,631636.0,0.00500984862446785,
tsp50,two_opt,tsp50_00226,ok,664348.0,0.0031220857053995132,
tsp50,two_opt,tsp50_00227,ok,733157.0,0.005056959576904774,
tsp50,two_opt,tsp50_00228,ok,677809.0,0.003175295889377594,
tsp50,two_opt,tsp50_00229,ok,572921.0,0.00482717901468277,
tsp50,two_opt,tsp50_00230,ok,702587.0,0.005145709961652756,
tsp50,two_opt,tsp50_00231,ok,686924.0,0.003146144561469555,
tsp50,two_opt,tsp50_00232,ok,601886.0,0.00312170572578907,
tsp50,two_opt,tsp50_00233,ok,657279.0,0.0034529855474829674,
tsp50,two_opt,tsp50_00234,ok,663630.0,0.002713555470108986,
tsp50,two_opt,tsp50_00235,ok,683634.0,0.004781528376042843,
tsp50,two_opt,tsp50_00236,ok,589876.0,0.003170706331729889,
tsp50,two_opt,tsp50_00237,ok,577556.0,0.0031362762674689293,
tsp50,two_opt,tsp50_00238,ok,610453.0,0.004806899465620518,
tsp50,two_opt,tsp50_00239,ok,806079.0,0.0032275067642331123,
tsp50,two_opt,tsp50_00240,ok,638628.0,0.002697334624826908,
tsp50,two_opt,tsp50_00241,ok,650596.0,0.0031031854450702667,
tsp50,two_opt,tsp50_00242,ok,741866.0,0.002488073892891407,
tsp50,two_opt,tsp50_00243,ok,610352.0,0.0020447038114070892,
tsp50,two_opt,tsp50_00244,ok,630229.0,0.002517564222216606,
tsp50,two_opt,tsp50_00245,ok,614688.0,0.00245488528162241,
tsp50,two_opt,tsp50_00246,ok,612459.0,0.003174436278641224,
tsp50,two_opt,tsp50_00247,ok,686323.0,0.0024869348853826523,
tsp50,two_opt,tsp50_00248,ok,630799.0,0.0032293256372213364,
tsp50,two_opt,tsp50_00249,ok,690543.0,0.0024955738335847855,
tsp50,two_opt,tsp50_00250,ok,630376.0,0.003201075829565525,
tsp50,two_opt,tsp50_00251,ok,635425.0,0.0032282760366797447,
tsp50,two_opt,tsp50_00252,ok,590487.0,0.0034002773463726044,
tsp50,two_opt,tsp50_00253,ok,595409.0,0.0032107867300510406,
tsp50,two_opt,tsp50_00254,ok,600481.0,0.002045794390141964,
tsp50,two_opt,tsp50_00255,ok,627059.0,0.002639714628458023,
tsp50,two_opt,tsp50_00256,ok,558406.0,0.0033152755349874496,
tsp50,two_opt,tsp50_00257,ok,662567.0,0.004070976749062538,
tsp50,two_opt,tsp50_00258,ok,647007.0,0.00254165381193161,
tsp50,two_opt,tsp50_00259,ok,649510.0,0.00307630468159914,
tsp50,two_opt,tsp50_00260,ok,666843.0,0.0023145638406276703,
tsp50,two_opt,tsp50_00261,ok,624856.0,0.0029493067413568497,
tsp50,two_opt,tsp50_00262,ok,538567.0,0.0030660461634397507,
tsp50,two_opt,tsp50_00263,ok,588147.0,0.002800785005092621,
tsp50,two_opt,tsp50_00264,ok,604709.0,0.003173534758388996,
tsp50,two_opt,tsp50_00265,ok,745796.0,0.003217685967683792,
tsp50,two_opt,tsp50_00266,ok,553871.0,0.0030382461845874786,
tsp50,two_opt,tsp50_00267,ok,632701.0,0.002216634340584278,
tsp50,two_opt,tsp50_00268,ok,675487.0,0.0027777263894677162,
tsp50,two_opt,tsp50_00269,ok,575118.0,0.0029269447550177574,
tsp50,two_opt,tsp50_00270,ok,700420.0,0.002562524750828743,
tsp50,two_opt,tsp50_00271,ok,716830.0,0.003180505707859993,
tsp50,two_opt,tsp50_00272,ok,602656.0,0.0032021459192037582,
tsp50,two_opt,tsp50_00273,ok,667711.0,0.0021361634135246277,
tsp50,two_opt,tsp50_00274,ok,633731.0,0.003154786303639412,
tsp50,two_opt,tsp50_00275,ok,862363.0,0.0031249066814780235,
tsp50,two_opt,tsp50_00276,ok,634493.0,0.003228476271033287,
tsp50,two_opt,tsp50_00277,ok,602212.0,0.0030854661017656326,
tsp50,two_opt,tsp50_00278,ok,600634.0,0.0030914368107914925,
tsp50,two_opt,tsp50_00279,ok,644456.0,0.0024621738120913506,
tsp50,two_opt,tsp50_00280,ok,574352.0,0.0031336862593889236,
tsp50,two_opt,tsp50_00281,ok,621500.0,0.0034562861546874046,
tsp50,two_opt,tsp50_00282,ok,588257.0,0.0026753246784210205,
tsp50,two_opt,tsp50_00283,ok,657349.0,0.0025457749143242836,
tsp50,two_opt,tsp50_00284,ok,598017.0,0.0024823350831866264,
tsp50,two_opt,tsp50_00285,ok,696052.0,0.0026196660473942757,
tsp50,two_opt,tsp50_00286,ok,617105.0,0.0030653560534119606,
tsp50,two_opt,tsp50_00287,ok,759987.0,0.0030459854751825333,
tsp50,two_opt,tsp50_00288,ok,644165.0,0.002041083760559559,
tsp50,two_opt,tsp50_00289,ok,650331.0,0.003321985714137554,
tsp50,two_opt,tsp50_00290,ok,611028.0,0.0021324949339032173,
tsp50,two_opt,tsp50_00291,ok,670916.0,0.0032682158052921295,
tsp50,two_opt,tsp50_00292,ok,594467.0,0.0021277451887726784,
tsp50,two_opt,tsp50_00293,ok,674161.0,0.0021244948729872704,
tsp50,two_opt,tsp50_00294,ok,661123.0,0.0021300138905644417,
tsp50,two_opt,tsp50_00295,ok,690197.0,0.0021643145009875298,
tsp50,two_opt,tsp50_00296,ok,710544.0,0.002288714051246643,
tsp50,two_opt,tsp50_00297,ok,610096.0,0.002309594303369522,
tsp50,two_opt,tsp50_00298,ok,649414.0,0.002120504155755043,
tsp50,two_opt,tsp50_00299,ok,621895.0,0.002138693816959858,
tsp50,two_opt,tsp50_00300,ok,590950.0,0.0025024544447660446,
tsp50,two_opt,tsp50_00301,ok,578090.0,0.002135835587978363,
tsp50,two_opt,tsp50_00302,ok,621278.0,0.002494565211236477,
tsp50,two_opt,tsp50_00303,ok,613298.0,0.0032905563712120056,
tsp50,two_opt,tsp50_00304,ok,657994.0,0.0034448672086000443,
tsp50,two_opt,tsp50_00305,ok,719994.0,0.0021533239632844925,
tsp50,two_opt,tsp50_00306,ok,640220.0,0.002139694057404995,
tsp50,two_opt,tsp50_00307,ok,689946.0,0.0022073453292250633,
tsp50,two_opt,tsp50_00308,ok,732810.0,0.003245357424020767,
tsp50,two_opt,tsp50_00309,ok,528976.0,0.0037256674841046333,
tsp50,two_opt,tsp50_00310,ok,657850.0,0.002155004069209099,
tsp50,two_opt,tsp50_00311,ok,554025.0,0.003832017071545124,
tsp50,two_opt,tsp50_00312,ok,691082.0,0.0025395452976226807,
tsp50,two_opt,tsp50_00313,ok,525470.0,0.002094794064760208,
tsp50,two_opt,tsp50_00314,ok,606732.0,0.002104753628373146,
tsp50,two_opt,tsp50_00315,ok,632710.0,0.003366946242749691,
tsp50,two_opt,tsp50_00316,ok,644631.0,0.0021147532388567924,
tsp50,two_opt,tsp50_00317,ok,635698.0,0.0021312031894922256,
tsp50,two_opt,tsp50_00318,ok,781350.0,0.003382895141839981,
tsp50,two_opt,tsp50_00319,ok,729745.0,0.0037507275119423866,
tsp50,two_opt,tsp50_00320,ok,677316.0,0.003921037539839745,
tsp50,two_opt,tsp50_00321,ok,684335.0,0.0021125832572579384,
tsp50,two_opt,tsp50_00322,ok,606155.0,0.0021267039701342583,
tsp50,two_opt,tsp50_00323,ok,657756.0,0.006502802483737469,
tsp50,two_opt,tsp50_00324,ok,707006.0,0.004031787626445293,
tsp50,two_opt,tsp50_00325,ok,890095.0,0.006546893157064915,
tsp50,two_opt,tsp50_00326,ok,671716.0,0.006655112840235233,
tsp50,two_opt,tsp50_00327,ok,610881.0,0.0038944678381085396,
tsp50,two_opt,tsp50_00328,ok,941213.0,0.006820813752710819,
tsp50,two_opt,tsp50_00329,ok,604127.0,0.0034230975434184074,
tsp50,two_opt,tsp50_00330,ok,654083.0,0.007132223807275295,
tsp50,two_opt,tsp50_00331,ok,612505.0,0.005143319256603718,
tsp50,two_opt,tsp50_00332,ok,761619.0,0.00715185422450304,
tsp50,two_opt,tsp50_00333,ok,585031.0,0.005138569511473179,
tsp50,two_opt,tsp50_00334,ok,607805.0,0.002419695258140564,
tsp50,two_opt,tsp50_00335,ok,598676.0,0.0036686183884739876,
tsp50,two_opt,tsp50_00336,ok,885715.0,0.004300368949770927,
tsp50,two_opt,tsp50_00337,ok,641306.0,0.00659395195543766,
tsp50,two_opt,tsp50_00338,ok,645026.0,0.002430364489555359,
tsp50,two_opt,tsp50_00339,ok,666375.0,0.0024486342445015907,
tsp50,two_opt,tsp50_00340,ok,693972.0,0.003259936347603798,
tsp50,two_opt,tsp50_00341,ok,523683.0,0.00209727231413126,
tsp50,two_opt,tsp50_00342,ok,656942.0,0.006944202817976475,
tsp50,two_opt,tsp50_00343,ok,574204.0,0.006708463653922081,
tsp50,two_opt,tsp50_00344,ok,1143455.0,0.007177763618528843,
tsp50,two_opt,tsp50_00345,ok,650533.0,0.0032685166224837303,
tsp50,two_opt,tsp50_00346,ok,690767.0,0.002128523774445057,
tsp50,two_opt,tsp50_00347,ok,689017.0,0.004708839580416679,
tsp50,two_opt,tsp50_00348,ok,688161.0,0.002052423544228077,
tsp50,two_opt,tsp50_00349,ok,641299.0,0.0034425370395183563,
tsp50,two_opt,tsp50_00350,ok,669034.0,0.0030449843034148216,
tsp50,two_opt,tsp50_00351,ok,573432.0,0.003041026182472706,
tsp50,two_opt,tsp50_00352,ok,630149.0,0.0031077666208148003,
tsp50,two_opt,tsp50_00353,ok,575023.0,0.002942386083304882,
tsp50,two_opt,tsp50_00354,ok,635834.0,0.0022839652374386787,
tsp50,two_opt,tsp50_00355,ok,681177.0,0.003910936415195465,
tsp50,two_opt,tsp50_00356,ok,642946.0,0.0021137548610568047,
tsp50,two_opt,tsp50_00357,ok,872474.0,0.003157835453748703,
tsp50,two_opt,tsp50_00358,ok,703196.0,0.002432454377412796,
tsp50,two_opt,tsp50_00359,ok,645803.0,0.002451254054903984,
tsp50,two_opt,tsp50_00360,ok,649598.0,0.003241325728595257,
tsp50,two_opt,tsp50_00361,ok,845608.0,0.0032696956768631935,
tsp50,two_opt,tsp50_00362,ok,643566.0,0.0021196138113737106,
tsp50,two_opt,tsp50_00363,ok,661759.0,0.005334990099072456,
tsp50,two_opt,tsp50_00364,ok,632308.0,0.002113744616508484,
tsp50,two_opt,tsp50_00365,ok,616713.0,0.003713417798280716,
tsp50,two_opt,tsp50_00366,ok,681038.0,0.004794789478182793,
tsp50,two_opt,tsp50_00367,ok,673001.0,0.004614039324223995,
tsp50,two_opt,tsp50_00368,ok,627720.0,0.0021060435101389885,
tsp50,two_opt,tsp50_00369,ok,619588.0,0.002132594585418701,
tsp50,two_opt,tsp50_00370,ok,672235.0,0.0024127941578626633,
tsp50,two_opt,tsp50_00371,ok,648401.0,0.00544970016926527,
tsp50,two_opt,tsp50_00372,ok,569268.0,0.00547253992408514,
tsp50,two_opt,tsp50_00373,ok,718042.0,0.003859906457364559,
tsp50,two_opt,tsp50_00374,ok,610891.0,0.004075038246810436,
tsp50,two_opt,tsp50_00375,ok,649957.0,0.004712838679552078,
tsp50,two_opt,tsp50_00376,ok,603531.0,0.004475829191505909,
tsp50,two_opt,tsp50_00377,ok,750199.0,0.0021139532327651978,
tsp50,two_opt,tsp50_00378,ok,663653.0,0.00504676066339016,
tsp50,two_opt,tsp50_00379,ok,646010.0,0.005190941505134106,
tsp50,two_opt,tsp50_00380,ok,629601.0,0.0036305366083979607,
tsp50,two_opt,tsp50_00381,ok,653440.0,0.002406444400548935,
tsp50,two_opt,tsp50_00382,ok,653147.0,0.0024203648790717125,
