epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/quality,train/reward,val/gap,val/makespan,val/reward
,8099,,,357.7003479003906,,,,,,,
,8099,,8.67152214050293,,,,,,,,
,8149,,,392.58670806884766,,,,,,,
,8149,,0.7240772247314453,,,,,,,,
,8199,,,356.0154438018799,,,,,,,
,8199,,8.576631546020508,,,,,,,,
,8249,,,691.2803649902344,,,,,,,
,8249,,0.7770061492919922,,,,,,,,
,8299,,,449.451208114624,,,,,,,
,8299,,15.641927719116211,,,,,,,,
,8349,,,448.02236557006836,,,,,,,
,8349,,2.3162364959716797,,,,,,,,
,8399,,,356.08696937561035,,,,,,,
,8399,,9.039878845214844,,,,,,,,
,8449,,,357.4857711791992,,,,,,,
,8449,,0.7176399230957031,,,,,,,,
,8499,,,358.4892749786377,,,,,,,
,8499,,8.494138717651367,,,,,,,,
,8549,,,449.31697845458984,,,,,,,
,8549,,2.108335494995117,,,,,,,,
,8599,,,440.6237602233887,,,,,,,
,8599,,14.396429061889648,,,,,,,,
,8649,,,359.0989112854004,,,,,,,
,8649,,0.7374286651611328,,,,,,,,
,8699,,,366.7738437652588,,,,,,,
,8699,,9.299993515014648,,,,,,,,
,8749,,,441.09416007995605,,,,,,,
,8749,,1.6880035400390625,,,,,,,,
,8799,,,453.23634147644043,,,,,,,
,8799,,15.874862670898438,,,,,,,,
,8849,,,444.9031352996826,,,,,,,
,8849,,2.3386478424072266,,,,,,,,
,8899,,,442.64888763427734,,,,,,,
,8899,,13.277292251586914,,,,,,,,
,8949,,,439.02587890625,,,,,,,
,8949,,1.5552043914794922,,,,,,,,
,8999,,,355.1819324493408,,,,,,,
,8999,,8.606910705566406,,,,,,,,
,9049,,,426.20038986206055,,,,,,,
,9049,,1.9681453704833984,,,,,,,,
,9099,,,375.4253387451172,,,,,,,
,9099,,9.195566177368164,,,,,,,,
,9149,,,451.007604598999,,,,,,,
,9149,,1.9793510437011719,,,,,,,,
,9199,,,390.275239944458,,,,,,,
,9199,,8.56924057006836,,,,,,,,
,9249,,,393.48602294921875,,,,,,,
,9249,,1.6105175018310547,,,,,,,,
,9299,,,353.32274436950684,,,,,,,
,9299,,8.79979133605957,,,,,,,,
,9349,,,403.48291397094727,,,,,,,
,9349,,1.0797977447509766,,,,,,,,
,9399,,,352.0326614379883,,,,,,,
,9399,,8.909463882446289,,,,,,,,
,9449,,,445.5909729003906,,,,,,,
,9449,,0.9398460388183594,,,,,,,,
,9499,,,361.2236976623535,,,,,,,
,9499,,8.297443389892578,,,,,,,,
,9549,,,353.9907932281494,,,,,,,
,9549,,0.7567405700683594,,,,,,,,
,9599,,,361.99331283569336,,,,,,,
,9599,,9.237289428710938,,,,,,,,
,9649,,,400.58231353759766,,,,,,,
,9649,,0.6639957427978516,,,,,,,,
,9699,,,408.20932388305664,,,,,,,
,9699,,8.574485778808594,,,,,,,,
,9749,,,363.02995681762695,,,,,,,
,9749,,0.6458759307861328,,,,,,,,
,9799,,,396.84414863586426,,,,,,,
,9799,,8.929729461669922,,,,,,,,
,9849,,,669.1250801086426,,,,,,,
,9849,,0.9503364562988281,,,,,,,,
,9899,,,353.6386489868164,,,,,,,
,9899,,10.027170181274414,,,,,,,,
,9949,,,424.8044490814209,,,,,,,
,9949,,2.0940303802490234,,,,,,,,
,9999,,,473.22869300842285,,,,,,,
,9999,,9.28354263305664,,,,,,,,
1,9999,,,,,,,,4.404282093048096,1731.97998046875,-1731.97998046875
,10000,1964.0518238544464,,,,,,,,,
1,9999,,,,0.7003071308135986,15.0,1.147721767425537,-1738.8436279296875,,,
,10049,,,360.35823822021484,,,,,,,
,10049,,0.6418228149414062,,,,,,,,
,10099,,,359.1012954711914,,,,,,,
,10099,,8.659124374389648,,,,,,,,
,10149,,,362.1861934661865,,,,,,,
,10149,,2.140522003173828,,,,,,,,
,10199,,,345.7975387573242,,,,,,,
,10199,,8.874177932739258,,,,,,,,
,10249,,,346.35424613952637,,,,,,,
,10249,,0.6091594696044922,,,,,,,,
,10299,,,362.7433776855469,,,,,,,
,10299,,9.045600891113281,,,,,,,,
,10349,,,368.7021732330322,,,,,,,
,10349,,0.8151531219482422,,,,,,,,
,10399,,,357.42712020874023,,,,,,,
,10399,,10.645627975463867,,,,,,,,
,10449,,,346.4927673339844,,,,,,,
,10449,,0.6792545318603516,,,,,,,,
,10499,,,416.45288467407227,,,,,,,
,10499,,8.983135223388672,,,,,,,,
,10549,,,414.86215591430664,,,,,,,
,10549,,0.6618499755859375,,,,,,,,
,10599,,,415.07577896118164,,,,,,,
,10599,,10.406970977783203,,,,,,,,
,10649,,,386.0445022583008,,,,,,,
,10649,,0.5795955657958984,,,,,,,,
,10699,,,415.3451919555664,,,,,,,
,10699,,8.578062057495117,,,,,,,,
,10749,,,415.16590118408203,,,,,,,
,10749,,1.8222332000732422,,,,,,,,
,10799,,,415.41123390197754,,,,,,,
,10799,,8.62264633178711,,,,,,,,
,10849,,,422.8324890136719,,,,,,,
,10849,,0.6589889526367188,,,,,,,,
,10899,,,417.82259941101074,,,,,,,
,10899,,8.610963821411133,,,,,,,,
,10949,,,417.88601875305176,,,,,,,
,10949,,0.6706714630126953,,,,,,,,
,10999,,,416.6550636291504,,,,,,,
,10999,,8.548974990844727,,,,,,,,
,11049,,,417.6452159881592,,,,,,,
