epoch,lr-Adam,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,val/max_reward,val/reward
92,,2969,,,,0.6906276345252991,-91.875,-95.86979675292969,,
92,,2975,,,,,,,-91.99400329589844,-95.31079864501953
,,2976,505.10008668899536,,,,,,,
,0.0001,2976,,,,,,,,
,,2979,,,11073.573112487793,,,,,
,,2979,,36.04316711425781,,,,,,
93,,2979,,,,0.686710774898529,-91.625,-95.90495300292969,,
,,2989,,,8798.607110977173,,,,,
,,2989,,28.697729110717773,,,,,,
93,,2989,,,,0.6874148845672607,-91.5,-95.55599212646484,,
,,2999,,,8538.614273071289,,,,,
,,2999,,48.2330322265625,,,,,,
93,,2999,,,,0.6897644996643066,-92.21875,-96.21745300292969,,
93,,3007,,,,,,,-92.08100128173828,-95.21395111083984
,,3008,503.60372519493103,,,,,,,
,0.0001,3008,,,,,,,,
,,3009,,,8024.219751358032,,,,,
,,3009,,34.06691551208496,,,,,,
94,,3009,,,,0.6874406933784485,-91.0625,-94.93359375,,
,,3019,,,8935.859203338623,,,,,
,,3019,,44.82293128967285,,,,,,
94,,3019,,,,0.6909233927726746,-91.78125,-95.94010925292969,,
,,3029,,,8449.709415435791,,,,,
,,3029,,30.07340431213379,,,,,,
94,,3029,,,,0.6878159642219543,-92.9375,-96.98698425292969,,
,,3039,,,10405.605554580688,,,,,
,,3039,,32.14240074157715,,,,,,
94,,3039,,,,0.6831287145614624,-93.0,-96.80208587646484,,
94,,3039,,,,,,,-91.96399688720703,-95.24871063232422
,,3040,523.3132960796356,,,,,,,
,0.0001,3040,,,,,,,,
,,3049,,,8254.242181777954,,,,,
,,3049,,27.713298797607422,,,,,,
95,,3049,,,,0.6943224668502808,-92.0,-96.02604675292969,,
,,3059,,,8828.001976013184,,,,,
,,3059,,32.717227935791016,,,,,,
95,,3059,,,,0.6914857029914856,-92.0,-96.17057800292969,,
,,3069,,,8231.905460357666,,,,,
,,3069,,32.840728759765625,,,,,,
95,,3069,,,,0.6892078518867493,-91.78125,-95.73046875,,
95,,3071,,,,,,,-92.11000061035156,-95.27224731445312
,,3072,509.86489963531494,,,,,,,
,0.0001,3072,,,,,,,,
,,3079,,,8788.591146469116,,,,,
,,3079,,33.09965133666992,,,,,,
96,,3079,,,,0.693061888217926,-92.28125,-96.46354675292969,,
,,3089,,,8089.349269866943,,,,,
,,3089,,28.44381332397461,,,,,,
96,,3089,,,,0.6899572610855103,-91.96875,-96.34505462646484,,
,,3099,,,7888.3795738220215,,,,,
,,3099,,52.24728584289551,,,,,,
96,,3099,,,,0.6932290196418762,-92.46875,-96.44140625,,
96,,3103,,,,,,,-92.21299743652344,-95.5301742553711
,,3104,510.1275656223297,,,,,,,
,0.0001,3104,,,,,,,,
,,3109,,,9118.038177490234,,,,,
,,3109,,31.584978103637695,,,,,,
97,,3109,,,,0.6895212531089783,-92.28125,-96.44921875,,
,,3119,,,9018.91803741455,,,,,
,,3119,,29.14118766784668,,,,,,
97,,3119,,,,0.6889671683311462,-91.875,-96.13542175292969,,
,,3129,,,7775.295734405518,,,,,
,,3129,,28.228282928466797,,,,,,
97,,3129,,,,0.6890966892242432,-92.78125,-96.66667175292969,,
97,,3135,,,,,,,-92.11900329589844,-95.40746307373047
,,3136,488.51513671875,,,,,,,
,0.0001,3136,,,,,,,,
,,3139,,,9750.464677810669,,,,,
,,3139,,56.548357009887695,,,,,,
98,,3139,,,,0.689287543296814,-91.625,-95.70182800292969,,
,,3149,,,8285.417079925537,,,,,
,,3149,,30.45797348022461,,,,,,
98,,3149,,,,0.6885290145874023,-92.0625,-96.59245300292969,,
,,3159,,,8305.094242095947,,,,,
,,3159,,30.68232536315918,,,,,,
98,,3159,,,,0.686213493347168,-92.1875,-95.98177337646484,,
98,,3167,,,,,,,-92.04399871826172,-95.3486328125
,,3168,495.69563460350037,,,,,,,
,0.0001,3168,,,,,,,,
,,3169,,,7746.963739395142,,,,,
,,3169,,29.035568237304688,,,,,,
99,,3169,,,,0.6896393895149231,-93.15625,-96.97396087646484,,
,,3179,,,9829.049110412598,,,,,
,,3179,,30.992507934570312,,,,,,
99,,3179,,,,0.6898683309555054,-92.71875,-96.69661712646484,,
,,3189,,,8452.831983566284,,,,,
,,3189,,33.17737579345703,,,,,,
99,,3189,,,,0.6905549764633179,-92.625,-96.40885925292969,,
,,3199,,,8114.443302154541,,,,,
,,3199,,49.29208755493164,,,,,,
99,,3199,,,,0.6855790019035339,-91.875,-96.03125,,
99,,3199,,,,,,,-92.00399780273438,-95.28826904296875
,,3200,482.7831962108612,,,,,,,
,0.0001,3200,,,,,,,,
,,3209,,,8225.554466247559,,,,,
,,3209,,27.072668075561523,,,,,,
100,,3209,,,,0.6881631016731262,-92.09375,-96.09245300292969,,
,,3219,,,8033.284902572632,,,,,
,,3219,,27.669668197631836,,,,,,
100,,3219,,,,0.6897796988487244,-92.03125,-96.203125,,
,,3229,,,7626.755714416504,,,,,
,,3229,,26.903390884399414,,,,,,
100,,3229,,,,0.6888962388038635,-92.34375,-96.6328125,,
100,,3231,,,,,,,-91.91500091552734,-95.18590545654297
,,3232,474.20630073547363,,,,,,,
,1e-05,3232,,,,,,,,
,,3239,,,11243.552207946777,,,,,
,,3239,,32.51481056213379,,,,,,
101,,3239,,,,0.6904650330543518,-91.96875,-95.83984375,,
,,3249,,,8018.748760223389,,,,,
,,3249,,29.23870086669922,,,,,,
101,,3249,,,,0.6875951290130615,-91.21875,-95.27864837646484,,
,,3259,,,7766.428470611572,,,,,
,,3259,,29.964923858642578,,,,,,
101,,3259,,,,0.6925439834594727,-92.21875,-96.265625,,
101,,3263,,,,,,,-91.9219970703125,-95.18867492675781
,,3264,491.5241765975952,,,,,,,
,1e-05,3264,,,,,,,,
,,3269,,,7826.545238494873,,,,,
,,3269,,31.714677810668945,,,,,,
102,,3269,,,,0.6913741827011108,-92.40625,-96.4296875,,
,,3279,,,8295.941352844238,,,,,
,,3279,,32.06610679626465,,,,,,
102,,3279,,,,0.6909259557723999,-92.15625,-96.08854675292969,,
,,3289,,,7659.583568572998,,,,,
,,3289,,29.640674591064453,,,,,,
102,,3289,,,,0.6909952163696289,-92.15625,-96.43489837646484,,
102,,3295,,,,,,,-91.90499877929688,-95.11714172363281
,,3296,476.9410455226898,,,,,,,
,1e-05,3296,,,,,,,,
,,3299,,,7903.935432434082,,,,,
,,3299,,45.244693756103516,,,,,,
103,,3299,,,,0.6865841746330261,-91.6875,-95.51432800292969,,
,,3309,,,8077.252149581909,,,,,
,,3309,,31.190156936645508,,,,,,
103,,3309,,,,0.6924124956130981,-91.09375,-95.26692962646484,,
,,3319,,,8038.686990737915,,,,,
,,3319,,28.627395629882812,,,,,,
103,,3319,,,,0.6911801695823669,-92.1875,-96.36589050292969,,
103,,3327,,,,,,,-91.8489990234375,-95.04625701904297
,,3328,471.66115045547485,,,,,,,
,1e-05,3328,,,,,,,,
,,3329,,,10712.036609649658,,,,,
,,3329,,32.17339515686035,,,,,,
104,,3329,,,,0.6925094723701477,-91.84375,-95.67057800292969,,
,,3339,,,7598.41251373291,,,,,
,,3339,,33.37693214416504,,,,,,
104,,3339,,,,0.6899445652961731,-91.53125,-95.61589050292969,,
,,3349,,,8128.2806396484375,,,,,
,,3349,,27.524471282958984,,,,,,
104,,3349,,,,0.6913633346557617,-91.53125,-95.39453125,,
,,3359,,,8222.57924079895,,,,,
,,3359,,41.4881706237793,,,,,,
104,,3359,,,,0.7032510638237,-93.375,-97.40104675292969,,
104,,3359,,,,,,,-91.83200073242188,-95.07811737060547
,,3360,479.7488670349121,,,,,,,
,1e-05,3360,,,,,,,,
,,3369,,,8063.4026527404785,,,,,
,,3369,,27.176618576049805,,,,,,
105,,3369,,,,0.6874935030937195,-91.75,-95.60417175292969,,
,,3379,,,7875.487804412842,,,,,
,,3379,,31.315088272094727,,,,,,
105,,3379,,,,0.6908773183822632,-91.59375,-95.86067962646484,,
,,3389,,,8193.378210067749,,,,,
,,3389,,36.78584098815918,,,,,,
105,,3389,,,,0.6907350420951843,-91.40625,-95.42839050292969,,
105,,3391,,,,,,,-91.88899993896484,-95.06916046142578
,,3392,471.4987835884094,,,,,,,
,1e-05,3392,,,,,,,,
,,3399,,,8179.950475692749,,,,,
,,3399,,47.90234565734863,,,,,,
106,,3399,,,,0.6912672519683838,-92.40625,-96.24089050292969,,
,,3409,,,7849.134922027588,,,,,
,,3409,,31.116724014282227,,,,,,
106,,3409,,,,0.6894822716712952,-91.75,-95.765625,,
,,3419,,,7817.7649974823,,,,,
,,3419,,29.216766357421875,,,,,,
106,,3419,,,,0.6895202994346619,-91.0625,-95.20833587646484,,
106,,3423,,,,,,,-91.7770004272461,-95.02021026611328
,,3424,470.61490654945374,,,,,,,
,1e-05,3424,,,,,,,,
,,3429,,,8539.848804473877,,,,,
,,3429,,32.06133842468262,,,,,,
107,,3429,,,,0.6895516514778137,-92.125,-96.26042175292969,,
,,3439,,,7987.214803695679,,,,,
,,3439,,29.999256134033203,,,,,,
107,,3439,,,,0.6899969577789307,-92.09375,-96.17317962646484,,
,,3449,,,8291.691541671753,,,,,
,,3449,,30.080556869506836,,,,,,
107,,3449,,,,0.6896374821662903,-91.34375,-95.36198425292969,,
107,,3455,,,,,,,-91.71499633789062,-94.96408081054688
,,3456,472.62595200538635,,,,,,,
,1e-05,3456,,,,,,,,
,,3459,,,9958.003520965576,,,,,
,,3459,,28.561830520629883,,,,,,
108,,3459,,,,0.6913456320762634,-91.75,-95.55859375,,
,,3469,,,10279.12163734436,,,,,
,,3469,,30.968189239501953,,,,,,
108,,3469,,,,0.6882904767990112,-91.90625,-95.93880462646484,,
,,3479,,,7728.631973266602,,,,,
,,3479,,30.738115310668945,,,,,,
108,,3479,,,,0.6913579106330872,-91.53125,-95.55599212646484,,
108,,3487,,,,,,,-91.7770004272461,-94.99974822998047
,,3488,532.7460391521454,,,,,,,
,1e-05,3488,,,,,,,,
,,3489,,,8325.25897026062,,,,,
,,3489,,32.84883499145508,,,,,,
109,,3489,,,,0.6911864876747131,-92.15625,-96.40104675292969,,
,,3499,,,7678.276777267456,,,,,
,,3499,,45.81737518310547,,,,,,
109,,3499,,,,0.6883375644683838,-92.0,-95.86458587646484,,
,,3509,,,7467.071771621704,,,,,
,,3509,,26.62801742553711,,,,,,
109,,3509,,,,0.6926047205924988,-91.125,-95.39323425292969,,
,,3519,,,7570.051431655884,,,,,
,,3519,,30.075550079345703,,,,,,
109,,3519,,,,0.6798322796821594,-92.0,-95.42708587646484,,
109,,3519,,,,,,,-91.81300354003906,-95.06166076660156
,,3520,466.03069043159485,,,,,,,
,1e-05,3520,,,,,,,,
,,3529,,,8232.27334022522,,,,,
,,3529,,38.659095764160156,,,,,,
110,,3529,,,,0.6899562478065491,-91.8125,-96.07421875,,
,,3539,,,7967.428922653198,,,,,
,,3539,,27.78029441833496,,,,,,
110,,3539,,,,0.6904609203338623,-92.5,-96.2734375,,
,,3549,,,10377.777576446533,,,,,
,,3549,,29.369115829467773,,,,,,
110,,3549,,,,0.692327082157135,-90.8125,-94.4609375,,
110,,3551,,,,,,,-91.70500183105469,-94.982666015625
,,3552,489.7553253173828,,,,,,,
,1e-05,3552,,,,,,,,
,,3559,,,8167.79637336731,,,,,
,,3559,,26.590824127197266,,,,,,
111,,3559,,,,0.6920918226242065,-91.40625,-95.52864837646484,,
,,3569,,,8366.074562072754,,,,,
,,3569,,40.28177261352539,,,,,,
111,,3569,,,,0.6915847063064575,-91.96875,-96.17839050292969,,
,,3579,,,8606.739521026611,,,,,
,,3579,,29.496431350708008,,,,,,
111,,3579,,,,0.6910431385040283,-91.59375,-95.72396087646484,,
111,,3583,,,,,,,-91.77300262451172,-94.99000549316406
,,3584,463.04976511001587,,,,,,,
,1e-05,3584,,,,,,,,
,,3589,,,8569.483995437622,,,,,
,,3589,,30.456066131591797,,,,,,
112,,3589,,,,0.6904847621917725,-91.90625,-96.00911712646484,,
,,3599,,,8285.199880599976,,,,,
,,3599,,73.2276439666748,,,,,,
112,,3599,,,,0.6886839866638184,-91.6875,-95.56901550292969,,
,,3609,,,9523.825407028198,,,,,
,,3609,,28.203964233398438,,,,,,
112,,3609,,,,0.6897320747375488,-91.8125,-95.95573425292969,,
112,,3615,,,,,,,-91.79100036621094,-94.9957046508789
,,3616,505.987655878067,,,,,,,
,1e-05,3616,,,,,,,,
,,3619,,,7555.981874465942,,,,,
,,3619,,35.83383560180664,,,,,,
113,,3619,,,,0.6905786395072937,-91.875,-95.69140625,,
,,3629,,,8365.975141525269,,,,,
,,3629,,34.26051139831543,,,,,,
113,,3629,,,,0.6902317404747009,-92.40625,-96.57161712646484,,
,,3639,,,8391.99948310852,,,,,
,,3639,,26.942968368530273,,,,,,
113,,3639,,,,0.6913881301879883,-91.46875,-95.45703125,,
113,,3647,,,,,,,-91.77899932861328,-94.99212646484375
,,3648,469.374764919281,,,,,,,
,1e-05,3648,,,,,,,,
,,3649,,,7956.469535827637,,,,,
,,3649,,25.758028030395508,,,,,,
114,,3649,,,,0.6896465420722961,-91.6875,-95.453125,,
,,3659,,,7562.435626983643,,,,,
,,3659,,29.439449310302734,,,,,,
114,,3659,,,,0.6928228139877319,-91.21875,-95.45964050292969,,
,,3669,,,7817.54469871521,,,,,
,,3669,,30.101299285888672,,,,,,
114,,3669,,,,0.6922681331634521,-91.71875,-95.96745300292969,,
,,3679,,,8697.86787033081,,,,,
,,3679,,32.18412399291992,,,,,,
114,,3679,,,,0.6851996779441833,-90.375,-94.26042175292969,,
114,,3679,,,,,,,-91.77200317382812,-95.02326202392578
,,3680,471.4813120365143,,,,,,,
,1e-05,3680,,,,,,,,
,,3689,,,7832.595348358154,,,,,
,,3689,,31.34775161743164,,,,,,
115,,3689,,,,0.688323438167572,-91.65625,-95.3203125,,
,,3699,,,8178.0853271484375,,,,,
,,3699,,45.916080474853516,,,,,,
115,,3699,,,,0.6919547915458679,-92.46875,-96.54427337646484,,
,,3709,,,7978.865623474121,,,,,
,,3709,,37.10484504699707,,,,,,
115,,3709,,,,0.6909864544868469,-91.125,-95.15755462646484,,
115,,3711,,,,,,,-91.7959976196289,-95.01754760742188
,,3712,473.12908840179443,,,,,,,
,1e-05,3712,,,,,,,,
,,3719,,,8038.226127624512,,,,,
,,3719,,28.73539924621582,,,,,,
116,,3719,,,,0.6877944469451904,-92.1875,-96.02604675292969,,
,,3729,,,8347.606897354126,,,,,
,,3729,,35.19153594970703,,,,,,
116,,3729,,,,0.6906611919403076,-91.71875,-95.81901550292969,,
,,3739,,,7971.672058105469,,,,,
,,3739,,25.9706974029541,,,,,,
116,,3739,,,,0.6918020844459534,-91.46875,-95.44921875,,
116,,3743,,,,,,,-91.77200317382812,-95.02850341796875
,,3744,475.51215052604675,,,,,,,
,1e-05,3744,,,,,,,,
,,3749,,,7529.073715209961,,,,,
,,3749,,36.470890045166016,,,,,,
117,,3749,,,,0.6912970542907715,-91.46875,-95.26171875,,
,,3759,,,7848.016977310181,,,,,
,,3759,,25.74300765991211,,,,,,
117,,3759,,,,0.6915128827095032,-91.53125,-95.7734375,,
,,3769,,,7904.894590377808,,,,,
,,3769,,35.75396537780762,,,,,,
117,,3769,,,,0.6891294121742249,-92.1875,-96.24479675292969,,
117,,3775,,,,,,,-91.73999786376953,-94.94488525390625
,,3776,491.4880633354187,,,,,,,
,1e-05,3776,,,,,,,,
,,3779,,,10502.565860748291,,,,,
,,3779,,36.55195236206055,,,,,,
118,,3779,,,,0.689832866191864,-91.4375,-95.36849212646484,,
,,3789,,,7932.210445404053,,,,,
,,3789,,36.788225173950195,,,,,,
118,,3789,,,,0.6892633438110352,-91.65625,-95.62760925292969,,
,,3799,,,7847.672939300537,,,,,
,,3799,,48.57492446899414,,,,,,
118,,3799,,,,0.6893553137779236,-91.6875,-95.60417175292969,,
118,,3807,,,,,,,-91.73799896240234,-94.97599792480469
,,3808,487.2461428642273,,,,,,,
,1e-05,3808,,,,,,,,
,,3809,,,7494.582414627075,,,,,
,,3809,,29.41727638244629,,,,,,
119,,3809,,,,0.6899393200874329,-92.0,-96.109375,,
,,3819,,,7508.25047492981,,,,,
,,3819,,30.814409255981445,,,,,,
119,,3819,,,,0.6885673999786377,-91.25,-95.63671875,,
,,3829,,,7828.370571136475,,,,,
,,3829,,31.651735305786133,,,,,,
119,,3829,,,,0.6905028223991394,-91.59375,-95.69140625,,
,,3839,,,7868.7427043914795,,,,,
,,3839,,30.31325340270996,,,,,,
119,,3839,,,,0.6885577440261841,-91.875,-95.640625,,
119,,3839,,,,,,,-91.71399688720703,-94.94437408447266
,,3840,464.69905185699463,,,,,,,
,1e-05,3840,,,,,,,,
,,3849,,,8109.429836273193,,,,,
,,3849,,33.73527526855469,,,,,,
120,,3849,,,,0.6895782947540283,-92.15625,-96.09375,,
,,3859,,,10794.59547996521,,,,,
,,3859,,40.01212120056152,,,,,,
120,,3859,,,,0.690899670124054,-92.4375,-96.09896087646484,,
,,3869,,,9665.547370910645,,,,,
,,3869,,30.92360496520996,,,,,,
120,,3869,,,,0.6891304850578308,-91.71875,-95.72265625,,
120,,3871,,,,,,,-91.6500015258789,-94.89446258544922
,,3872,533.1305255889893,,,,,,,
,1e-05,3872,,,,,,,,
,,3879,,,7383.03017616272,,,,,
,,3879,,27.868032455444336,,,,,,
121,,3879,,,,0.6921705007553101,-91.6875,-95.5625,,
,,3889,,,8723.190546035767,,,,,
,,3889,,30.034303665161133,,,,,,
121,,3889,,,,0.6914858818054199,-92.03125,-95.76692962646484,,
,,3899,,,8894.579887390137,,,,,
,,3899,,45.5780029296875,,,,,,
121,,3899,,,,0.6912058591842651,-91.6875,-95.68489837646484,,
121,,3903,,,,,,,-91.73899841308594,-94.94861602783203
,,3904,481.8446457386017,,,,,,,
,1e-05,3904,,,,,,,,
,,3909,,,8066.283941268921,,,,,
,,3909,,30.454397201538086,,,,,,
122,,3909,,,,0.6917992234230042,-92.3125,-96.484375,,
,,3919,,,8033.119678497314,,,,,
,,3919,,30.395984649658203,,,,,,
122,,3919,,,,0.6907665133476257,-91.625,-96.0,,
,,3929,,,7696.8090534210205,,,,,
,,3929,,35.07494926452637,,,,,,
122,,3929,,,,0.6901488304138184,-91.28125,-95.26171875,,
122,,3935,,,,,,,-91.7030029296875,-94.89907836914062
,,3936,505.9632658958435,,,,,,,
,1e-05,3936,,,,,,,,
,,3939,,,8493.329763412476,,,,,
,,3939,,29.996156692504883,,,,,,
123,,3939,,,,0.6881961822509766,-91.34375,-95.67317962646484,,
,,3949,,,7768.246412277222,,,,,
,,3949,,31.217336654663086,,,,,,
123,,3949,,,,0.6897420883178711,-91.0,-94.94140625,,
,,3959,,,8149.510622024536,,,,,
,,3959,,26.454687118530273,,,,,,
123,,3959,,,,0.6888065934181213,-92.0625,-96.06901550292969,,
123,,3967,,,,,,,-91.7020034790039,-94.90746307373047
,,3968,466.8348956108093,,,,,,,
,1e-05,3968,,,,,,,,
,,3969,,,9955.264568328857,,,,,
,,3969,,30.91907501220703,,,,,,
124,,3969,,,,0.6909803152084351,-91.71875,-95.66667175292969,,
,,3979,,,8297.143459320068,,,,,
,,3979,,41.41640663146973,,,,,,
124,,3979,,,,0.6916223168373108,-91.65625,-95.66927337646484,,
,,3989,,,7782.929420471191,,,,,
,,3989,,34.848928451538086,,,,,,
124,,3989,,,,0.6897974014282227,-90.9375,-95.015625,,
,,3999,,,9905.942916870117,,,,,
,,3999,,45.97616195678711,,,,,,
124,,3999,,,,0.6855741143226624,-92.75,-96.36458587646484,,
124,,3999,,,,,,,-91.69100189208984,-94.89471435546875
,,4000,522.3621854782104,,,,,,,
,1e-05,4000,,,,,,,,
,,4009,,,7695.762634277344,,,,,
,,4009,,32.12547302246094,,,,,,
125,,4009,,,,0.6908032894134521,-91.375,-95.30989837646484,,
,,4019,,,8053.49063873291,,,,,
,,4019,,30.694961547851562,,,,,,
125,,4019,,,,0.691146969795227,-92.0,-95.87239837646484,,
,,4029,,,8545.79496383667,,,,,
,,4029,,35.96043586730957,,,,,,
125,,4029,,,,0.69001305103302,-92.0625,-96.20442962646484,,
125,,4031,,,,,,,-91.59200286865234,-94.87013244628906
,,4032,465.7194981575012,,,,,,,
,1e-05,4032,,,,,,,,
,,4039,,,10581.772089004517,,,,,
,,4039,,32.69529342651367,,,,,,
126,,4039,,,,0.6897565126419067,-92.03125,-96.08073425292969,,
,,4049,,,9958.41670036316,,,,,
,,4049,,33.37240219116211,,,,,,
126,,4049,,,,0.6900803446769714,-92.03125,-96.09896087646484,,
,,4059,,,10009.620904922485,,,,,
,,4059,,31.42857551574707,,,,,,
126,,4059,,,,0.6908416152000427,-91.03125,-95.1953125,,
126,,4063,,,,,,,-91.63400268554688,-94.87163543701172
,,4064,557.7950072288513,,,,,,,
,1e-05,4064,,,,,,,,
,,4069,,,7893.735647201538,,,,,
,,4069,,26.248455047607422,,,,,,
127,,4069,,,,0.6909984350204468,-92.0625,-96.33464050292969,,
,,4079,,,7859.410524368286,,,,,
,,4079,,31.76140785217285,,,,,,
127,,4079,,,,0.6898520588874817,-91.21875,-95.49870300292969,,
,,4089,,,7724.429130554199,,,,,
,,4089,,31.658649444580078,,,,,,
127,,4089,,,,0.6920743584632874,-91.78125,-95.72526550292969,,
127,,4095,,,,,,,-91.72699737548828,-94.94511413574219
,,4096,517.213719367981,,,,,,,
,1e-05,4096,,,,,,,,
,,4099,,,7981.232643127441,,,,,
,,4099,,48.47979545593262,,,,,,
128,,4099,,,,0.6895695328712463,-91.875,-95.86589050292969,,
,,4109,,,8022.083759307861,,,,,
,,4109,,31.644344329833984,,,,,,
128,,4109,,,,0.6914718747138977,-91.78125,-95.69271087646484,,
,,4119,,,7499.5245933532715,,,,,
,,4119,,34.0418815612793,,,,,,
128,,4119,,,,0.6896401643753052,-91.28125,-95.28646087646484,,
128,,4127,,,,,,,-91.5999984741211,-94.86674499511719
,,4128,460.43795895576477,,,,,,,
,1e-05,4128,,,,,,,,
,,4129,,,8232.244968414307,,,,,
,,4129,,31.840085983276367,,,,,,
129,,4129,,,,0.6885229349136353,-91.65625,-95.38671875,,
,,4139,,,9708.553552627563,,,,,
,,4139,,36.53454780578613,,,,,,
129,,4139,,,,0.6902188658714294,-92.21875,-96.2890625,,
,,4149,,,8184.715509414673,,,,,
,,4149,,31.905651092529297,,,,,,
129,,4149,,,,0.6885037422180176,-92.0,-95.90885925292969,,
,,4159,,,7350.358963012695,,,,,
,,4159,,37.5523567199707,,,,,,
129,,4159,,,,0.6842121481895447,-92.125,-96.41667175292969,,
129,,4159,,,,,,,-91.66600036621094,-94.88165283203125
,,4160,528.3608705997467,,,,,,,
,1e-05,4160,,,,,,,,
,,4169,,,10344.246625900269,,,,,
,,4169,,31.78262710571289,,,,,,
130,,4169,,,,0.6915562152862549,-92.3125,-96.3125,,
,,4179,,,9935.256958007812,,,,,
,,4179,,36.65947914123535,,,,,,
130,,4179,,,,0.689485490322113,-92.0,-96.11067962646484,,
,,4189,,,7643.231391906738,,,,,
,,4189,,39.55864906311035,,,,,,
130,,4189,,,,0.6912155747413635,-90.84375,-95.22526550292969,,
130,,4191,,,,,,,-91.66400146484375,-94.85720825195312
,,4192,472.8324899673462,,,,,,,
,1e-05,4192,,,,,,,,
,,4199,,,7731.1646938323975,,,,,
,,4199,,44.16036605834961,,,,,,
131,,4199,,,,0.6912103295326233,-91.5625,-95.59505462646484,,
,,4209,,,7739.412069320679,,,,,
,,4209,,27.802705764770508,,,,,,
131,,4209,,,,0.6902313232421875,-90.875,-94.84635925292969,,
,,4219,,,7186.38277053833,,,,,
,,4219,,34.462928771972656,,,,,,
131,,4219,,,,0.6912636756896973,-91.25,-95.46354675292969,,
131,,4223,,,,,,,-91.59200286865234,-94.83381652832031
,,4224,460.7146496772766,,,,,,,
,1e-05,4224,,,,,,,,
,,4229,,,8450.037479400635,,,,,
,,4229,,30.94959259033203,,,,,,
132,,4229,,,,0.6872515678405762,-91.0625,-95.28125,,
,,4239,,,7631.964206695557,,,,,
,,4239,,28.063297271728516,,,,,,
132,,4239,,,,0.6915686130523682,-90.84375,-94.8125,,
,,4249,,,8186.328887939453,,,,,
,,4249,,29.810428619384766,,,,,,
132,,4249,,,,0.6902011632919312,-91.3125,-95.40625,,
132,,4255,,,,,,,-91.5989990234375,-94.84908294677734
,,4256,483.1475462913513,,,,,,,
,1e-05,4256,,,,,,,,
,,4259,,,8261.595010757446,,,,,
,,4259,,30.47323226928711,,,,,,
133,,4259,,,,0.6903142929077148,-91.90625,-95.98828125,,
,,4269,,,7454.03265953064,,,,,
,,4269,,28.34010124206543,,,,,,
133,,4269,,,,0.6913362145423889,-91.25,-95.39583587646484,,
,,4279,,,8121.171712875366,,,,,
,,4279,,39.667367935180664,,,,,,
133,,4279,,,,0.6909915804862976,-92.125,-96.17057800292969,,
133,,4287,,,,,,,-91.64199829101562,-94.90634155273438
,,4288,525.9955632686615,,,,,,,
,1e-05,4288,,,,,,,,
,,4289,,,7929.687261581421,,,,,
,,4289,,25.690555572509766,,,,,,
134,,4289,,,,0.6892438530921936,-92.21875,-96.03515625,,
,,4299,,,7412.482261657715,,,,,
,,4299,,50.426483154296875,,,,,,
134,,4299,,,,0.6868548393249512,-91.625,-95.46875,,
,,4309,,,7852.15950012207,,,,,
,,4309,,36.96441650390625,,,,,,
134,,4309,,,,0.6906697750091553,-91.15625,-95.21614837646484,,
,,4319,,,7674.377202987671,,,,,
,,4319,,29.728412628173828,,,,,,
134,,4319,,,,0.6873008012771606,-90.125,-94.16146087646484,,
134,,4319,,,,,,,-91.63099670410156,-94.88862609863281
,,4320,496.53510642051697,,,,,,,
,1e-05,4320,,,,,,,,
,,4329,,,9880.285024642944,,,,,
,,4329,,34.61909294128418,,,,,,
135,,4329,,,,0.6897566914558411,-91.3125,-95.66796875,,
,,4339,,,9986.412763595581,,,,,
,,4339,,30.621051788330078,,,,,,
135,,4339,,,,0.6908518671989441,-91.75,-95.67708587646484,,
,,4349,,,10332.292079925537,,,,,
,,4349,,33.676862716674805,,,,,,
135,,4349,,,,0.6891436576843262,-92.0625,-95.82552337646484,,
135,,4351,,,,,,,-91.62000274658203,-94.80912017822266
,,4352,524.6215486526489,,,,,,,
,1e-05,4352,,,,,,,,
,,4359,,,7842.182636260986,,,,,
,,4359,,30.26747703552246,,,,,,
136,,4359,,,,0.6918767690658569,-92.0,-96.18880462646484,,
,,4369,,,7521.003723144531,,,,,
,,4369,,28.757572174072266,,,,,,
136,,4369,,,,0.6909843683242798,-91.28125,-95.52734375,,
,,4379,,,7566.3886070251465,,,,,
,,4379,,29.59752082824707,,,,,,
136,,4379,,,,0.6887001991271973,-90.71875,-94.86198425292969,,
136,,4383,,,,,,,-91.63899993896484,-94.8639144897461
,,4384,464.58100605010986,,,,,,,
,1e-05,4384,,,,,,,,
,,4389,,,7717.704057693481,,,,,
,,4389,,30.875444412231445,,,,,,
137,,4389,,,,0.6916480660438538,-91.90625,-95.796875,,
,,4399,,,7800.948619842529,,,,,
,,4399,,52.32048034667969,,,,,,
137,,4399,,,,0.6876046657562256,-91.53125,-95.87109375,,
,,4409,,,8542.296648025513,,,,,
,,4409,,31.12649917602539,,,,,,
137,,4409,,,,0.6902949213981628,-91.53125,-95.70573425292969,,
137,,4415,,,,,,,-91.62000274658203,-94.87054443359375
,,4416,461.5696291923523,,,,,,,
,1e-05,4416,,,,,,,,
,,4419,,,9661.779403686523,,,,,
,,4419,,26.750802993774414,,,,,,
138,,4419,,,,0.6900001168251038,-91.8125,-95.76302337646484,,
,,4429,,,10529.525518417358,,,,,
,,4429,,30.917644500732422,,,,,,
138,,4429,,,,0.6896293759346008,-91.75,-95.77734375,,
,,4439,,,7797.8339195251465,,,,,
