epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/pair_count,train/quality,train/reward,val/gap,val/makespan,val/reward
,7549,,,725.6770133972168,,,,,,,
,7549,,0.6976127624511719,,,,,,,,
,7599,,,938.2283687591553,,,,,,,
,7599,,28.588294982910156,,,,,,,,
,7649,,,706.9683074951172,,,,,,,
,7649,,0.6906986236572266,,,,,,,,
,7699,,,763.5767459869385,,,,,,,
,7699,,21.99840545654297,,,,,,,,
,7749,,,740.2093410491943,,,,,,,
,7749,,0.6656646728515625,,,,,,,,
,7799,,,537.3556613922119,,,,,,,
,7799,,13.004779815673828,,,,,,,,
,7849,,,741.7507171630859,,,,,,,
,7849,,0.6663799285888672,,,,,,,,
,7899,,,796.3700294494629,,,,,,,
,7899,,12.148618698120117,,,,,,,,
,7949,,,663.9671325683594,,,,,,,
,7949,,0.66375732421875,,,,,,,,
,7999,,,726.0582447052002,,,,,,,
,7999,,12.743473052978516,,,,,,,,
,8049,,,663.9606952667236,,,,,,,
,8049,,0.6632804870605469,,,,,,,,
,8099,,,585.211992263794,,,,,,,
,8099,,14.786005020141602,,,,,,,,
,8149,,,854.5958995819092,,,,,,,
,8149,,5.118608474731445,,,,,,,,
,8199,,,789.8213863372803,,,,,,,
,8199,,20.112037658691406,,,,,,,,
,8249,,,1036.5774631500244,,,,,,,
,8249,,0.6546974182128906,,,,,,,,
,8299,,,531.6464900970459,,,,,,,
,8299,,17.740726470947266,,,,,,,,
,8349,,,634.3474388122559,,,,,,,
,8349,,0.6973743438720703,,,,,,,,
,8399,,,673.6564636230469,,,,,,,
,8399,,26.751995086669922,,,,,,,,
,8449,,,706.3219547271729,,,,,,,
,8449,,0.6875991821289062,,,,,,,,
,8499,,,887.7832889556885,,,,,,,
,8499,,24.550914764404297,,,,,,,,
,8549,,,770.7855701446533,,,,,,,
,8549,,0.6694793701171875,,,,,,,,
,8599,,,617.7148818969727,,,,,,,
,8599,,25.083303451538086,,,,,,,,
,8649,,,709.6958160400391,,,,,,,
,8649,,0.6754398345947266,,,,,,,,
,8699,,,507.8747272491455,,,,,,,
,8699,,36.95821762084961,,,,,,,,
,8749,,,721.7659950256348,,,,,,,
,8749,,0.8182525634765625,,,,,,,,
,8799,,,692.5666332244873,,,,,,,
,8799,,25.728702545166016,,,,,,,,
,8849,,,745.1295852661133,,,,,,,
,8849,,44.63624954223633,,,,,,,,
,8899,,,699.7585296630859,,,,,,,
,8899,,13.007879257202148,,,,,,,,
,8949,,,605.1192283630371,,,,,,,
,8949,,0.66375732421875,,,,,,,,
,8999,,,768.5520648956299,,,,,,,
,8999,,12.721776962280273,,,,,,,,
,9049,,,551.6200065612793,,,,,,,
,9049,,0.6606578826904297,,,,,,,,
,9099,,,702.9116153717041,,,,,,,
,9099,,21.87037467956543,,,,,,,,
,9149,,,848.1075763702393,,,,,,,
,9149,,0.8075237274169922,,,,,,,,
,9199,,,697.5359916687012,,,,,,,
,9199,,23.328781127929688,,,,,,,,
,9249,,,602.9608249664307,,,,,,,
,9249,,0.6928443908691406,,,,,,,,
,9299,,,764.5230293273926,,,,,,,
,9299,,12.554645538330078,,,,,,,,
,9349,,,864.6214008331299,,,,,,,
,9349,,0.6797313690185547,,,,,,,,
,9399,,,585.7448577880859,,,,,,,
,9399,,25.47597885131836,,,,,,,,
,9449,,,1000.9467601776123,,,,,,,
,9449,,0.6847381591796875,,,,,,,,
,9499,,,651.2966156005859,,,,,,,
,9499,,14.035940170288086,,,,,,,,
,9549,,,550.4167079925537,,,,,,,
,9549,,0.6167888641357422,,,,,,,,
,9599,,,656.2557220458984,,,,,,,
,9599,,30.850648880004883,,,,,,,,
,9649,,,596.4052677154541,,,,,,,
,9649,,0.6802082061767578,,,,,,,,
,9699,,,675.5013465881348,,,,,,,
,9699,,16.4029598236084,,,,,,,,
,9749,,,573.1151103973389,,,,,,,
,9749,,0.6840229034423828,,,,,,,,
,9799,,,580.622673034668,,,,,,,
,9799,,24.212360382080078,,,,,,,,
,9849,,,711.8017673492432,,,,,,,
,9849,,0.6721019744873047,,,,,,,,
,9899,,,844.1543579101562,,,,,,,
,9899,,13.585329055786133,,,,,,,,
,9949,,,694.0796375274658,,,,,,,
,9949,,0.8385181427001953,,,,,,,,
,9999,,,808.3910942077637,,,,,,,
,9999,,13.376474380493164,,,,,,,,
,10049,,,1209.9649906158447,,,,,,,
,10049,,0.6999969482421875,,,,,,,,
,10099,,,1098.3610153198242,,,,,,,
,10099,,18.509387969970703,,,,,,,,
,10149,,,1186.0988140106201,,,,,,,
,10149,,0.7030963897705078,,,,,,,,
,10199,,,1071.2802410125732,,,,,,,
,10199,,13.34238052368164,,,,,,,,
,10249,,,1195.4421997070312,,,,,,,
,10249,,0.8192062377929688,,,,,,,,
,10299,,,1137.0577812194824,,,,,,,
,10299,,20.98989486694336,,,,,,,,
,10349,,,1124.614953994751,,,,,,,
,10349,,0.7171630859375,,,,,,,,
,10399,,,980.9770584106445,,,,,,,
,10399,,15.01774787902832,,,,,,,,
,10449,,,790.3974056243896,,,,,,,
,10449,,1.7693042755126953,,,,,,,,
,10499,,,1477.4456024169922,,,,,,,
,10499,,21.72684669494629,,,,,,,,
,10549,,,931.236982345581,,,,,,,
,10549,,0.6878376007080078,,,,,,,,
,10599,,,1196.079969406128,,,,,,,
,10599,,15.732288360595703,,,,,,,,
,10649,,,1321.2387561798096,,,,,,,
,10649,,0.6875991821289062,,,,,,,,
,10699,,,906.1260223388672,,,,,,,
,10699,,17.7156925201416,,,,,,,,
,10749,,,910.3138446807861,,,,,,,
,10749,,0.6809234619140625,,,,,,,,
,10799,,,1117.6941394805908,,,,,,,
,10799,,21.84915542602539,,,,,,,,
,10849,,,1039.4632816314697,,,,,,,
,10849,,0.6961822509765625,,,,,,,,
,10899,,,1040.1065349578857,,,,,,,
,10899,,13.030767440795898,,,,,,,,
,10949,,,1124.290943145752,,,,,,,
,10949,,0.6957054138183594,,,,,,,,
,10999,,,1170.08376121521,,,,,,,
,10999,,13.730764389038086,,,,,,,,
,11049,,,1120.539665222168,,,,,,,
,11049,,0.6568431854248047,,,,,,,,
,11099,,,791.879415512085,,,,,,,
,11099,,31.84676170349121,,,,,,,,
,11149,,,916.5644645690918,,,,,,,
,11149,,0.6465911865234375,,,,,,,,
,11199,,,867.2776222229004,,,,,,,
,11199,,22.80116081237793,,,,,,,,
,11249,,,1062.6225471496582,,,,,,,
,11249,,0.8230209350585938,,,,,,,,
,11299,,,1077.3544311523438,,,,,,,
,11299,,18.467187881469727,,,,,,,,
,11349,,,700.1879215240479,,,,,,,
,11349,,0.7081031799316406,,,,,,,,
,11399,,,699.2828845977783,,,,,,,
,11399,,12.91656494140625,,,,,,,,
,11449,,,1187.4964237213135,,,,,,,
,11449,,0.6365776062011719,,,,,,,,
,11499,,,1012.7406120300293,,,,,,,
,11499,,25.748491287231445,,,,,,,,
,11549,,,1107.2707176208496,,,,,,,
,11549,,0.7221698760986328,,,,,,,,
,11599,,,838.4015560150146,,,,,,,
,11599,,20.366191864013672,,,,,,,,
,11649,,,1014.646053314209,,,,,,,
,11649,,0.6923675537109375,,,,,,,,
,11699,,,797.6388931274414,,,,,,,
,11699,,17.665624618530273,,,,,,,,
,11749,,,1044.0583229064941,,,,,,,
,11749,,0.6639957427978516,,,,,,,,
,11799,,,1044.1534519195557,,,,,,,
,11799,,32.53674507141113,,,,,,,,
,11849,,,958.9767456054688,,,,,,,
,11849,,0.6923675537109375,,,,,,,,
,11899,,,1219.1009521484375,,,,,,,
,11899,,12.754440307617188,,,,,,,,
,11949,,,1084.357738494873,,,,,,,
,11949,,0.6787776947021484,,,,,,,,
,11999,,,805.6893348693848,,,,,,,
,11999,,18.625497817993164,,,,,,,,
,12049,,,805.4413795471191,,,,,,,
,12049,,0.6806850433349609,,,,,,,,
,12099,,,1028.9344787597656,,,,,,,
,12099,,58.53915214538574,,,,,,,,
,12149,,,1037.9750728607178,,,,,,,
,12149,,0.7240772247314453,,,,,,,,
,12199,,,934.6358776092529,,,,,,,
,12199,,36.07940673828125,,,,,,,,
,12249,,,1207.5090408325195,,,,,,,
,12249,,0.69427490234375,,,,,,,,
,12299,,,690.302848815918,,,,,,,
,12299,,13.083934783935547,,,,,,,,
,12349,,,1234.8403930664062,,,,,,,
,12349,,0.7009506225585938,,,,,,,,
,12399,,,1151.794672012329,,,,,,,
,12399,,13.991594314575195,,,,,,,,
,12449,,,990.2133941650391,,,,,,,
,12449,,0.7619857788085938,,,,,,,,
,12499,,,1086.4007472991943,,,,,,,
,12499,,23.03457260131836,,,,,,,,
,12549,,,925.4627227783203,,,,,,,
,12549,,0.7200241088867188,,,,,,,,
,12599,,,1058.518648147583,,,,,,,
,12599,,17.892122268676758,,,,,,,,
,12649,,,1068.8021183013916,,,,,,,
,12649,,0.7143020629882812,,,,,,,,
,12699,,,976.6976833343506,,,,,,,
,12699,,17.615318298339844,,,,,,,,
,12749,,,1127.8321743011475,,,,,,,
,12749,,0.8087158203125,,,,,,,,
,12799,,,1267.8258419036865,,,,,,,
,12799,,22.4459171295166,,,,,,,,
,12849,,,1281.6691398620605,,,,,,,
,12849,,0.6630420684814453,,,,,,,,
,12899,,,1029.8492908477783,,,,,,,
,12899,,13.007879257202148,,,,,,,,
,12949,,,887.2339725494385,,,,,,,
,12949,,0.713348388671875,,,,,,,,
,12999,,,1281.78071975708,,,,,,,
,12999,,35.56084632873535,,,,,,,,
,13049,,,1093.712329864502,,,,,,,
,13049,,0.7426738739013672,,,,,,,,
,13099,,,1083.615779876709,,,,,,,
,13099,,32.86600112915039,,,,,,,,
,13149,,,1149.9207019805908,,,,,,,
,13149,,0.6363391876220703,,,,,,,,
,13199,,,1000.8985996246338,,,,,,,
,13199,,13.33928108215332,,,,,,,,
,13249,,,720.2775478363037,,,,,,,
,13249,,0.7157325744628906,,,,,,,,
,13299,,,857.6381206512451,,,,,,,
,13299,,27.12273597717285,,,,,,,,
,13349,,,718.3361053466797,,,,,,,
,13349,,0.6854534149169922,,,,,,,,
,13399,,,845.2014923095703,,,,,,,
,13399,,13.38648796081543,,,,,,,,
,13449,,,971.4386463165283,,,,,,,
,13449,,0.6961822509765625,,,,,,,,
,13499,,,970.5450534820557,,,,,,,
,13499,,26.988506317138672,,,,,,,,
,13549,,,1105.0944328308105,,,,,,,
,13549,,0.7519721984863281,,,,,,,,
,13599,,,941.7128562927246,,,,,,,
,13599,,38.55419158935547,,,,,,,,
,13649,,,761.6000175476074,,,,,,,
,13649,,0.8335113525390625,,,,,,,,
,13699,,,856.1632633209229,,,,,,,
,13699,,13.486623764038086,,,,,,,,
,13749,,,1013.5743618011475,,,,,,,
,13749,,0.7297992706298828,,,,,,,,
,13799,,,1080.1019668579102,,,,,,,
,13799,,13.211488723754883,,,,,,,,
,13849,,,1198.1291770935059,,,,,,,
,13849,,0.6895065307617188,,,,,,,,
,13899,,,1161.6129875183105,,,,,,,
,13899,,17.692089080810547,,,,,,,,
,13949,,,826.7779350280762,,,,,,,
,13949,,0.6909370422363281,,,,,,,,
,13999,,,879.5387744903564,,,,,,,
,13999,,13.396501541137695,,,,,,,,
,14049,,,902.076005935669,,,,,,,
,14049,,0.6663799285888672,,,,,,,,
,14099,,,1154.0887355804443,,,,,,,
,14099,,15.341520309448242,,,,,,,,
,14149,,,968.8949584960938,,,,,,,
,14149,,0.7090568542480469,,,,,,,,
,14199,,,1101.677656173706,,,,,,,
,14199,,13.156890869140625,,,,,,,,
,14249,,,1001.6770362854004,,,,,,,
,14249,,1.033782958984375,,,,,,,,
,14299,,,1047.100305557251,,,,,,,
,14299,,14.28675651550293,,,,,,,,
,14349,,,943.199634552002,,,,,,,
,14349,,0.7319450378417969,,,,,,,,
,14399,,,1001.0621547698975,,,,,,,
,14399,,12.435674667358398,,,,,,,,
,14449,,,985.9399795532227,,,,,,,
,14449,,41.92090034484863,,,,,,,,
,14499,,,945.6195831298828,,,,,,,
,14499,,17.583608627319336,,,,,,,,
,14549,,,1119.7962760925293,,,,,,,
,14549,,0.6885528564453125,,,,,,,,
,14599,,,976.1056900024414,,,,,,,
,14599,,13.547420501708984,,,,,,,,
,14649,,,1158.0078601837158,,,,,,,
,14649,,0.9322166442871094,,,,,,,,
,14699,,,1132.0195198059082,,,,,,,
,14699,,13.471841812133789,,,,,,,,
,14749,,,1216.1736488342285,,,,,,,
,14749,,0.6916522979736328,,,,,,,,
,14799,,,1191.8206214904785,,,,,,,
,14799,,13.02027702331543,,,,,,,,
,14849,,,947.7169513702393,,,,,,,
,14849,,0.7009506225585938,,,,,,,,
,14899,,,859.6165180206299,,,,,,,
,14899,,44.62742805480957,,,,,,,,
,14949,,,1038.8901233673096,,,,,,,
,14949,,0.6709098815917969,,,,,,,,
,14999,,,951.6997337341309,,,,,,,
,14999,,28.895854949951172,,,,,,,,
,15049,,,1512.883186340332,,,,,,,
,15049,,0.7276535034179688,,,,,,,,
,15099,,,1473.829746246338,,,,,,,
,15099,,22.85933494567871,,,,,,,,
,15149,,,1254.5313835144043,,,,,,,
,15149,,0.8685588836669922,,,,,,,,
,15199,,,1206.7124843597412,,,,,,,
,15199,,18.095016479492188,,,,,,,,
,15249,,,1581.9141864776611,,,,,,,
,15249,,0.7345676422119141,,,,,,,,
,15299,,,1254.8844814300537,,,,,,,
,15299,,56.49828910827637,,,,,,,,
,15349,,,1597.3823070526123,,,,,,,
,15349,,0.7877349853515625,,,,,,,,
,15399,,,1234.236717224121,,,,,,,
,15399,,13.941287994384766,,,,,,,,
,15449,,,1448.216199874878,,,,,,,
,15449,,0.7023811340332031,,,,,,,,
,15499,,,1348.052740097046,,,,,,,
,15499,,25.55370330810547,,,,,,,,
,15549,,,1209.1035842895508,,,,,,,
,15549,,0.7085800170898438,,,,,,,,
,15599,,,1191.2791728973389,,,,,,,
,15599,,13.130903244018555,,,,,,,,
,15649,,,1365.8115863800049,,,,,,,
,15649,,0.7328987121582031,,,,,,,,
,15699,,,1817.2481060028076,,,,,,,
,15699,,32.56654739379883,,,,,,,,
,15749,,,1085.181713104248,,,,,,,
,15749,,0.7898807525634766,,,,,,,,
,15799,,,1443.509817123413,,,,,,,
,15799,,13.301610946655273,,,,,,,,
,15849,,,1532.1533679962158,,,,,,,
,15849,,0.9281635284423828,,,,,,,,
,15899,,,1096.0993766784668,,,,,,,
,15899,,20.04408836364746,,,,,,,,
,15949,,,1313.1651878356934,,,,,,,
,15949,,0.7405281066894531,,,,,,,,
,15999,,,1217.9780006408691,,,,,,,
,15999,,27.196407318115234,,,,,,,,
,16049,,,1328.2499313354492,,,,,,,
,16049,,0.7588863372802734,,,,,,,,
,16099,,,1372.5628852844238,,,,,,,
,16099,,22.483348846435547,,,,,,,,
,16149,,,1283.8518619537354,,,,,,,
,16149,,0.7410049438476562,,,,,,,,
,16199,,,1419.0082550048828,,,,,,,
,16199,,17.893314361572266,,,,,,,,
,16249,,,1718.1437015533447,,,,,,,
