run_key,problem,method,generation,candidate_id,score,discovery_score,family_label,family_signature,name,motifs
FFSP100_family_aware,FFSP100,Family-aware,5,f005_003_284fa7c3,-0.1449998855590806,0.1449998855590806,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|sum|normalization_injected,advantage_gap_logsigmoid_weighted_norm_scaled_shifted_sum,advantage_heavy;unstructured_weighted_sum;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,5,f005_011_1a092113,0.14949989318848367,-0.14949989318848367,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|mean|shift_softplus_transform,advantage_gap_logsigmoid_weighted_norm_scaled_shifted_softplus,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,5,f005_008_daea4825,1.1810001373291001,-1.1810001373291001,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|mean|normalization_injected,advantage_gap_logsigmoid_weighted_norm_scaled_shifted_unique,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,5,f005_004_884feaae,-0.03699970245361328,0.03699970245361328,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|mean|scale_invariance_with_shift,advantage_gap_logsigmoid_weighted_norm_debiased_shifted,extra_regularizer;advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,5,f005_000_9ef2c7c0,-0.037499999999994316,0.037499999999994316,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|mean|normalization_injected,advantage_gap_logsigmoid_weighted_norm_scaled_shifted_alt,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,5,f005_005_f13f8a85,2.398000717163093,-2.398000717163093,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|mean|normalization_injected,advantage_gap_logsigmoid_weighted_norm_scaled_shifted_tanh,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,6,f006_010_1d1d8cea,-0.03450031280517152,0.03450031280517152,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|normalization_injected_dynamic_margin,weighted_advantage_margin_logsigmoid_scaled_sum_loss,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,6,f006_015_bf9f23d2,-0.0155002593994098,0.0155002593994098,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|logsumexp|normalization_injected,advantage_gap_logsigmoid_weighted_norm_scaled_logsumexp,extra_regularizer;advantage_heavy;rankprob_or_probabilistic;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,6,f006_009_768bc0c4,0.016000556945805045,-0.016000556945805045,Advantage / Unknown,||||,advantage_logsigmoid_weighted_scaled_shifted_loss,advantage_heavy;bounded_or_normalized;logsigmoid_backbone
FFSP100_family_aware,FFSP100,Family-aware,6,f006_007_54d8917c,0.01850090026855611,-0.01850090026855611,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|mean|nonlinear_offset_shift_tanh_clipping_norm,advantage_gap_logsigmoid_weighted_norm_scaled_offset_shifted_tanh_clipped,extra_regularizer;advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,6,f006_001_a8d9f989,0.0880001068115206,-0.0880001068115206,Advantage / Combined,pairwise_combined|advantage_gap|logsigmoid|mean|normalization_clamping,combined_cross_parent_loss,advantage_heavy;rankprob_or_probabilistic;bounded_or_normalized;logsigmoid_backbone
FFSP100_family_aware,FFSP100,Family-aware,6,f006_013_91ba2cfd,0.9410001754760771,-0.9410001754760771,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|mean|nonlinear_shifted_clipping,advantage_gap_logsigmoid_weighted_norm_scaled_shifted_logtanh_clip_v3,advantage_heavy;rankprob_or_probabilistic;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,7,f007_014_1bd0d612,-0.05249977111815696,0.05249977111815696,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|mean_norm_dynamic_margin,advantage_gap_logsigmoid_weighted_scaled_mean_norm_dynamic_margin,extra_regularizer;advantage_heavy;rankprob_or_probabilistic;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,7,f007_005_2acafb0e,0.11400070190430256,-0.11400070190430256,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_mean|normalization_injected_dynamic_margin,weighted_advantage_margin_logsigmoid_scaled_mean_loss,extra_regularizer;advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,7,f007_008_fbcb1a26,0.0,-0.0,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|smooth_asymmetric_dynamic_margin,weighted_advantage_margin_logsigmoid_scaled_sum_loss_v2,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,7,f007_003_94492132,-0.022999572753903408,0.022999572753903408,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|symmetric_clipping_debiased_shift_offset,weighted_advantage_margin_logsigmoid_scaled_sum_loss_symmetric_clipping_debiased_shift_offset,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,7,f007_007_0a851157,0.12200050354004333,-0.12200050354004333,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|normalization_injected_dynamic_margin,advantage_gap_logsigmoid_weighted_norm_scaled_adaptive_margin,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,7,f007_009_c1b4d44c,-0.05300064086913636,0.05300064086913636,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|normalization_adaptive_symmetric_margin,weighted_advantage_margin_logsigmoid_scaled_sum_loss_v2,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,8,f008_015_652a8d82,0.23400039672851847,-0.23400039672851847,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|normalization_zscore_symmetric_clipping,weighted_advantage_margin_logsigmoid_normalized_symmetric_clipping_loss,extra_regularizer;advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,8,f008_008_66c5e60a,-0.007499885559077768,0.007499885559077768,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|normalization_adaptive_softplus_margin,weighted_advantage_margin_logsigmoid_scaled_sum_loss_v3,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,8,f008_013_9cfa032c,-0.1929994583129826,0.1929994583129826,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_mean|normalization_exponential_margin,weighted_advantage_exp_margin_logsigmoid_scaled_weighted_mean_loss_v4,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,8,f008_009_7cba7592,0.007500076293943891,-0.007500076293943891,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|normalization_adaptive_symmetric_margin_modified,advantage_signed_margin_loss_repaired,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,8,f008_012_c38cd46f,0.05799961090088601,-0.05799961090088601,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_mean|normalization_adaptive_symmetric_margin,weighted_advantage_margin_logsigmoid_scaled_weighted_mean_log_loss_v4,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,8,f008_014_222de4c5,-0.05399894714354758,0.05399894714354758,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|normalization_simple_scaled_margin,advantage_weighted_logsigmoid_diff_scaled_norm_clip_v3,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,8,f008_001_4898fcb4,1.114999580383305,-1.114999580383305,Advantage / Softplus,pairwise_softplus|advantage_gap|softplus|weighted_sum_normalized|none,pairwise_advantage_gap_softplus_scaled_weighted_log_ratio_loss,advantage_heavy;rankprob_or_probabilistic;bounded_or_normalized;logsigmoid_backbone
FFSP100_family_aware,FFSP100,Family-aware,9,f009_003_e29f436f,0.01850070953369709,-0.01850070953369709,Advantage / Contrastive,pairwise_contrastive|advantage_gap|tanh|weighted_mean|normalization_clamped_advantage_scaling,weighted_advantage_gap_contrastive_tanh_scaled_loss,advantage_heavy;bounded_or_normalized
FFSP100_family_aware,FFSP100,Family-aware,9,f009_006_814a285d,0.11000041961670348,-0.11000041961670348,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|normalization_simple,advantage_gap_logsigmoid_weighted_sum_normalized_loss_v2,advantage_heavy;rankprob_or_probabilistic;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,9,f009_013_042b95c4,0.10500030517578551,-0.10500030517578551,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_mean|normalization_tanh_scaled_margin,weighted_advantage_exp_margin_logsigmoid_tanh_scaled_weighted_mean,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,9,f009_008_9b4ccca9,0.04800090789795064,-0.04800090789795064,Advantage / Hinge,pairwise_hinge|advantage_gap|identity|weighted_mean|normalization_margin_clamped_offset,hinge_advantage_weighted_pairwise_loss_v1,advantage_heavy;rankprob_or_probabilistic;bounded_or_normalized
FFSP100_family_aware,FFSP100,Family-aware,9,f009_009_c4197e86,-0.04249973297118714,0.04249973297118714,Advantage / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_sum_normalized|symmetric_smooth_normalization,advantage_weighted_logsigmoid_pairwise_norm_relgap_v2,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_aware,FFSP100,Family-aware,9,f009_002_08a7e675,0.0004999160766629984,-0.0004999160766629984,Regret / Pairwise margin,pairwise_margin|advantage_gap|logsigmoid|weighted_mean|normalization_sigmoid_scaled_delta_regret_norm_margin,advantage_logsigmoid_scaled_delta_regret_norm_margin_pairwise_v1,advantage_heavy;bounded_or_normalized;logsigmoid_backbone;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,2,f002_012_4514d84b,1.9689994812011804,-1.9689994812011804,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_gap|tanh_relu|mean|weighted,loss_margin_rank_blend_tanh_weighted_advantage_gap,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,2,f002_011_77b3125a,1.9459999084472628,-1.9459999084472628,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_mean_abs|tanh_relu|mean|weighted,loss_margin_rank_blend_tanh_avg_abs_advantage,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,2,f002_009_6b15c94c,2.9050003051757898,-2.9050003051757898,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_min_abs|tanh_relu|mean|weighted,loss_margin_rank_blend_tanh_min_abs_advantage_weighted,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,2,f001_002_78090851,1.7579986572265653,-1.7579986572265653,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|mean|weighted,loss_margin_rank_blend_tanh_max_advantage,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,2,f002_007_ca6ace6f,2.13800048828125,-2.13800048828125,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_min_abs|tanh_relu|mean|weighted,loss_margin_rank_blend_tanh_min_abs_advantage,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,2,f001_004_05dd00c0,2.4610000610351648,-2.4610000610351648,Rank / Pairwise margin,pairwise_margin_rank_blend|advantage_gap|sigmoid_linear|mean|weighted,pairwise_margin_sigmoid_weighted_advantage_loss,advantage_heavy;rankprob_or_probabilistic;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,2,f000_000_32ed43cf,3.379999923706052,-3.379999923706052,Rank / Pairwise margin,pairwise_margin_rank_blend|advantage_gap|tanh_relu|mean|relu_weighted,loss_margin_rank_blend_tanh_advantage,advantage_heavy;rankprob_or_probabilistic;advantage_blend_tanh_relu;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,2,f002_006_574d329e,4.048000335693359,-4.048000335693359,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|mean|weight_normalization,loss_margin_rank_blend_tanh_max_advantage_normalized,extra_regularizer;advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,3,f003_015_548f2383,3.6500000000000057,-3.6500000000000057,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_gap_weighted|tanh_exp|weighted_mean|weighted,loss_margin_rank_blend_tanh_exp_weighted_mean_advantage_gap_unique,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,3,f003_004_3eac22f0,2.563999938964841,-2.563999938964841,Rank / Pairwise margin,pairwise_margin_advantage_gap|advantage_gap|sigmoid|mean|weighted,loss_margin_rank_blend_sigmoid_weighted_advantage_gap_distinct,advantage_heavy;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,3,f003_007_6ccddd53,4.1800006866455135,-4.1800006866455135,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max_normalized|tanh_relu|mean|clamp_bounded,loss_margin_rank_blend_tanh_max_advantage_clamped_normalized,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,3,f003_009_1838f5e0,2.4860000610351562,-2.4860000610351562,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|sum|weighted,loss_margin_rank_blend_tanh_max_advantage_sum,advantage_heavy;advantage_blend_tanh_relu;unstructured_weighted_sum;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,3,f003_012_eaa3493e,2.433999633789071,-2.433999633789071,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|weighted_mean|weighted,loss_margin_rank_blend_tanh_max_advantage_weighted_mean,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,3,f003_003_996e92d5,2.4119998931884794,-2.4119998931884794,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_gap|tanh_relu|sum|weight_normalization,loss_margin_rank_blend_tanh_weighted_advantage_gap_normalized,extra_regularizer;advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,4,f004_011_86434ed4,2.6619998931884794,-2.6619998931884794,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|mean|weight_normalization,loss_margin_rank_blend_tanh_max_advantage_weight_norm,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,4,f004_002_db75c515,1.5519989013671847,-1.5519989013671847,Cost / Pairwise margin,pairwise_margin_advantage_cost_blend|advantage_cost_gap_weighted|tanh_relu|mean|weighted,pairwise_tanh_margin_weighted_combined_advantage_gap_cost_gap,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,4,f004_013_e405ec2b,3.951000213623047,-3.951000213623047,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_min_abs|tanh_relu|mean|weight_normalization,loss_margin_rank_blend_tanh_min_abs_advantage_weight_norm,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,4,f004_006_b9dc8aa5,1.0399997711181612,-1.0399997711181612,Rank / Pairwise margin,pairwise_margin_rank_blend|advantage_gap|sigmoid_linear|sum|weighted,loss_pairwise_margin_sigmoid_weighted_advantage_sum,advantage_heavy;unstructured_weighted_sum;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,4,f004_015_827c3785,1.8859992980957117,-1.8859992980957117,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_mean|tanh_exp|sum|weighted,loss_margin_rank_blend_tanh_exp_weighted_sum,advantage_heavy;advantage_blend_tanh_relu;unstructured_weighted_sum;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,4,f004_005_b6d089ca,1.63600044250488,-1.63600044250488,Rank / Pairwise margin,pairwise_margin_advantage_gap_weighted|advantage_gap|sigmoid_relu|mean|weighted,loss_margin_rank_blend_sigmoid_advantage_gap_weighted,advantage_heavy;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,4,f004_007_42865c02,3.520000076293954,-3.520000076293954,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_sum_abs|tanh_relu|sum|weighted,loss_margin_rank_blend_tanh_sum_abs_advantage,advantage_heavy;advantage_blend_tanh_relu;unstructured_weighted_sum;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,4,f004_000_e8d6aa86,1.6760009765625057,-1.6760009765625057,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|sum_normalized|weighted,loss_margin_rank_blend_tanh_max_advantage_sum_agg,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,5,f005_012_4c784fdf,2.4680004119873047,-2.4680004119873047,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_diff_weighted|tanh_relu|mean|novelty_inspired_diff_weighting,loss_margin_rank_blend_tanh_advantage_diff_scaled_weighted,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,5,f005_009_7c686c0c,1.6889995574951229,-1.6889995574951229,Rank / Pairwise margin,pairwise_margin_rank_blend|advantage_gap|sigmoid_linear|sum|weighted,loss_margin_sigmoid_weighted_advantage_sum,advantage_heavy;unstructured_weighted_sum;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,5,f005_015_95431614,1.438999938964841,-1.438999938964841,Rank / Pairwise margin,pairwise_margin_advantage_gap|advantage_gap|sigmoid|mean|weighted,loss_margin_rank_blend_sigmoid_weighted_advantage_gap,advantage_heavy;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,5,f005_014_a0e5f88c,1.6400001525878878,-1.6400001525878878,Rank / Pairwise margin,pairwise_margin_advantage_gap_weighted|advantage_gap_weighted|tanh_relu|mean_normalized|clipping_normalization,loss_margin_rank_blend_tanh_weighted_advantage_gap_mean_normalized,extra_regularizer;advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,6,f006_005_d805ac13,3.1000000000000085,-3.1000000000000085,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|mean|weight_normalization,loss_margin_rank_blend_tanh_max_advantage_weight_norm,extra_regularizer;advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,6,f006_013_4e070967,3.13800048828125,-3.13800048828125,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_sum_abs|tanh_relu|sum|weighted,loss_margin_rank_blend_tanh_sum_advantage,advantage_heavy;advantage_blend_tanh_relu;unstructured_weighted_sum;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,6,f006_000_e4b97e8f,4.411000442504886,-4.411000442504886,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_min_abs|tanh_relu|mean|weight_normalization,loss_margin_rank_blend_tanh_min_abs_advantage_weight_normalization,extra_regularizer;advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,6,f006_004_f21560fa,3.1590000152587976,-3.1590000152587976,Rank / Pairwise margin,pairwise_margin_rank_blend|advantage_gap|tanh_linear|mean|weighted,pairwise_margin_tanh_weighted_advantage_loss_distinct,advantage_heavy;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,6,f006_008_64389220,2.329000091552743,-2.329000091552743,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|median|weighted,loss_margin_rank_blend_tanh_max_advantage_weighted_median_agg,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,7,f007_001_b3585a58,14.346999359130862,-14.346999359130862,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|logsumexp_normalized|weighted,loss_margin_rank_blend_tanh_max_advantage_logsumexp,advantage_heavy;rankprob_or_probabilistic;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,7,f007_000_efc6c4d7,2.9429996490478487,-2.9429996490478487,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_sum_abs|tanh_relu|sum|weighted,loss_margin_rank_blend_sum_abs_advantage,advantage_heavy;advantage_blend_tanh_relu;unstructured_weighted_sum;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,7,f007_008_72376bac,1.7310001373291044,-1.7310001373291044,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|logsumexp|weighted,loss_margin_rank_blend_tanh_max_advantage_logsumexp,advantage_heavy;rankprob_or_probabilistic;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,7,f007_003_3e8a9e64,2.347000885009763,-2.347000885009763,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_gap|tanh_relu_signweight|mean|weighted,loss_margin_rank_sign_tanh_weighted_abs_advantage_gap,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,8,f008_013_da1ae703,2.464000320434579,-2.464000320434579,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_sum_abs|tanh_relu|sum|weighted,loss_margin_rank_blend_tanh_sum_advantage,advantage_heavy;advantage_blend_tanh_relu;unstructured_weighted_sum;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,8,f008_009_cabfa746,1.8670001983642663,-1.8670001983642663,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_gap_squared|sigmoid|mean|weighted,loss_margin_rank_blend_sigmoid_weighted_advantage_gap_squared,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,8,f008_000_8dd0aa75,2.072000122070321,-2.072000122070321,Rank / Pairwise margin,pairwise_margin_rank_blend|advantage_gap|tanh_relu|sum|weighted,loss_margin_rank_blend_tanh_advantage_gap_weighted_sum,advantage_heavy;advantage_blend_tanh_relu;unstructured_weighted_sum;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,8,f008_007_081edebe,8.614999389648446,-8.614999389648446,Rank / Ranking Squared Margin,pairwise_ranking_squared_margin|cost_gap|sigmoid_softclamp|weighted_mean_normalized|weighted,loss_pairwise_cost_gap_square_margin_sigmoid_softclamp,advantage_heavy;bounded_or_normalized
FFSP100_family_disabled,FFSP100,Family-disabled,9,f009_007_cc41e639,4.2350006103515625,-4.2350006103515625,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_gap|tanh_relu|mean|weight_normalization,loss_margin_rank_blend_tanh_weighted_advantage_gap_with_weight_norm,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,9,f009_010_856f35fb,2.7750000000000057,-2.7750000000000057,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|mean|weighted,loss_margin_rank_blend_tanh_max_advantage,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,9,f009_011_6dd7ff9f,1.0620002746582031,-1.0620002746582031,Rank / Cost Gap Rank Sigmoid,pairwise_cost_gap_rank_sigmoid|cost_gap|sigmoid|weighted_mean|positive_sigmoid,loss_cost_gap_sigmoid_rank_diff_weighted,advantage_heavy;bounded_or_normalized
FFSP100_family_disabled,FFSP100,Family-disabled,9,f009_001_14c4b382,66.35399818420412,-66.35399818420412,Cost / Exponential Cost Gap Inverse Margin,pairwise_exponential_cost_gap_inverse_margin|cost_gap|exp_inverse_margin|mean|weighted,loss_exp_weighted_cost_gap_inverse_margin,advantage_heavy
FFSP100_family_disabled,FFSP100,Family-disabled,9,f009_012_9109fe39,1.8969993591308594,-1.8969993591308594,Rank / Pairwise margin,pairwise_margin_advantage_distinct|advantage_min_abs|tanh_relu|sum|weighted,loss_margin_rank_blend_tanh_min_abs_advantage_weighted_sum,advantage_heavy;advantage_blend_tanh_relu;unstructured_weighted_sum;bounded_or_normalized;plain_pairwise_margin
FFSP100_family_disabled,FFSP100,Family-disabled,9,f009_002_f449dcc0,1.7809997558593835,-1.7809997558593835,Rank / Pairwise margin,pairwise_margin_advantage_blend|advantage_combined_max|tanh_relu|mean|weight_normalization,loss_margin_rank_blend_tanh_max_advantage_weight_norm,advantage_heavy;advantage_blend_tanh_relu;bounded_or_normalized;plain_pairwise_margin
