epoch,step,time/epoch (s),time/inter_step (ms),time/intra_step (ms),train/loss,train/max_reward,train/reward,train/sll_loss,val/max_reward,val/reward
4,8799,,,,3.0037732124328613,-942.0,-1017.75,3.0037732124328613,,
,8849,,,1148.4348773956299,,,,,,
,8849,,2.7272701263427734,,,,,,,
4,8849,,,,5.110075950622559,-973.0,-1053.125,5.110075950622559,,
,8899,,,876.4991760253906,,,,,,
,8899,,22.113323211669922,,,,,,,
4,8899,,,,3.6209025382995605,-827.0,-915.5,3.6209025382995605,,
,8949,,,892.2550678253174,,,,,,
,8949,,3.4155845642089844,,,,,,,
4,8949,,,,4.150885581970215,-964.0,-1077.875,4.150885581970215,,
,8999,,,1120.9585666656494,,,,,,
,8999,,20.728588104248047,,,,,,,
4,8999,,,,4.976305961608887,-823.0,-912.5625,4.976305961608887,,
,9049,,,908.9834690093994,,,,,,
,9049,,2.47955322265625,,,,,,,
4,9049,,,,4.824511528015137,-843.0,-950.25,4.824511528015137,,
,9099,,,872.1201419830322,,,,,,
,9099,,21.680831909179688,,,,,,,
4,9099,,,,3.924116611480713,-931.0,-1003.375,3.924116611480713,,
,9149,,,1096.2088108062744,,,,,,
,9149,,2.5911331176757812,,,,,,,
4,9149,,,,3.8175299167633057,-919.0,-994.875,3.8175299167633057,,
,9199,,,1032.6173305511475,,,,,,
,9199,,21.51203155517578,,,,,,,
4,9199,,,,3.2493691444396973,-862.0,-946.4375,3.2493691444396973,,
,9249,,,1020.897388458252,,,,,,
,9249,,2.6705265045166016,,,,,,,
4,9249,,,,5.319352626800537,-891.0,-983.125,5.319352626800537,,
,9299,,,897.2747325897217,,,,,,
,9299,,22.13883399963379,,,,,,,
4,9299,,,,2.6213715076446533,-957.0,-1052.3125,2.6213715076446533,,
,9349,,,1104.5548915863037,,,,,,
,9349,,2.387523651123047,,,,,,,
4,9349,,,,2.712270736694336,-984.0,-1052.625,2.712270736694336,,
,9399,,,893.7978744506836,,,,,,
,9399,,21.90232276916504,,,,,,,
4,9399,,,,5.473395347595215,-886.0,-1027.125,5.473395347595215,,
,9449,,,1132.4412822723389,,,,,,
,9449,,4.708528518676758,,,,,,,
4,9449,,,,4.6456170082092285,-957.0,-1073.3125,4.6456170082092285,,
,9499,,,861.3097667694092,,,,,,
,9499,,28.553485870361328,,,,,,,
4,9499,,,,6.036590099334717,-908.0,-1034.5,6.036590099334717,,
,9549,,,1107.001781463623,,,,,,
,9549,,3.9625167846679688,,,,,,,
4,9549,,,,4.434728622436523,-877.0,-1030.25,4.434728622436523,,
,9599,,,890.9385204315186,,,,,,
,9599,,20.89405059814453,,,,,,,
4,9599,,,,2.2372684478759766,-876.0,-943.25,2.2372684478759766,,
,9649,,,851.116418838501,,,,,,
,9649,,2.3119449615478516,,,,,,,
4,9649,,,,6.353202819824219,-956.0,-1034.25,6.353202819824219,,
,9699,,,1134.46044921875,,,,,,
,9699,,21.770238876342773,,,,,,,
4,9699,,,,2.449491262435913,-884.0,-1040.875,2.449491262435913,,
,9749,,,1122.4539279937744,,,,,,
,9749,,4.998445510864258,,,,,,,
4,9749,,,,3.246453285217285,-841.0,-928.5625,3.246453285217285,,
,9799,,,884.9742412567139,,,,,,
,9799,,21.30293846130371,,,,,,,
4,9799,,,,3.7229151725769043,-955.0,-1028.375,3.7229151725769043,,
,9849,,,917.8051948547363,,,,,,
,9849,,2.520322799682617,,,,,,,
4,9849,,,,3.6050686836242676,-827.0,-915.625,3.6050686836242676,,
,9899,,,1134.6557140350342,,,,,,
,9899,,27.17304229736328,,,,,,,
4,9899,,,,2.5516133308410645,-900.0,-991.25,2.5516133308410645,,
,9949,,,1108.898639678955,,,,,,
,9949,,3.6432743072509766,,,,,,,
4,9949,,,,4.107002258300781,-957.0,-1036.3125,4.107002258300781,,
,9999,,,913.109540939331,,,,,,
,9999,,21.50106430053711,,,,,,,
4,9999,,,,3.1255035400390625,-831.0,-954.4375,3.1255035400390625,,
4,9999,,,,,,,,-930.14501953125,-954.8225708007812
,10000,2829.178674221039,,,,,,,,
,10049,,,1134.0782642364502,,,,,,
,10049,,2.3708343505859375,,,,,,,
5,10049,,,,3.5245139598846436,-932.0,-1048.4375,3.5245139598846436,,
,10099,,,895.73073387146,,,,,,
,10099,,20.73192596435547,,,,,,,
5,10099,,,,3.476400852203369,-929.0,-1043.0625,3.476400852203369,,
,10149,,,1091.996431350708,,,,,,
,10149,,2.6264190673828125,,,,,,,
5,10149,,,,3.1068968772888184,-875.0,-930.375,3.1068968772888184,,
,10199,,,1141.7815685272217,,,,,,
,10199,,29.937028884887695,,,,,,,
5,10199,,,,5.311267852783203,-982.0,-1084.5625,5.311267852783203,,
,10249,,,902.4817943572998,,,,,,
,10249,,5.833148956298828,,,,,,,
5,10249,,,,4.375909805297852,-937.0,-1041.1875,4.375909805297852,,
,10299,,,1135.3421211242676,,,,,,
,10299,,25.63309669494629,,,,,,,
5,10299,,,,4.111448287963867,-886.0,-957.25,4.111448287963867,,
,10349,,,932.2941303253174,,,,,,
,10349,,2.2051334381103516,,,,,,,
5,10349,,,,3.9233951568603516,-955.0,-1038.5625,3.9233951568603516,,
,10399,,,1099.456548690796,,,,,,
,10399,,21.722793579101562,,,,,,,
5,10399,,,,4.276329517364502,-977.0,-1052.5625,4.276329517364502,,
,10449,,,827.634334564209,,,,,,
,10449,,2.2962093353271484,,,,,,,
5,10449,,,,4.892409324645996,-996.0,-1111.6875,4.892409324645996,,
,10499,,,1130.5861473083496,,,,,,
,10499,,21.17776870727539,,,,,,,
5,10499,,,,3.416998863220215,-1045.0,-1127.8125,3.416998863220215,,
,10549,,,882.2202682495117,,,,,,
,10549,,2.651214599609375,,,,,,,
5,10549,,,,2.862022876739502,-918.0,-1059.375,2.862022876739502,,
,10599,,,898.7100124359131,,,,,,
,10599,,20.213603973388672,,,,,,,
5,10599,,,,4.288872718811035,-884.0,-975.6875,4.288872718811035,,
,10649,,,1117.5453662872314,,,,,,
,10649,,3.6339759826660156,,,,,,,
5,10649,,,,5.972055435180664,-916.0,-1003.5,5.972055435180664,,
,10699,,,873.5487461090088,,,,,,
,10699,,20.752906799316406,,,,,,,
5,10699,,,,3.373563766479492,-875.0,-984.9375,3.373563766479492,,
,10749,,,1145.498275756836,,,,,,
,10749,,2.5835037231445312,,,,,,,
5,10749,,,,3.589401960372925,-852.0,-915.25,3.589401960372925,,
,10799,,,838.0835056304932,,,,,,
,10799,,20.191669464111328,,,,,,,
5,10799,,,,3.070166826248169,-924.0,-1005.9375,3.070166826248169,,
,10849,,,857.2647571563721,,,,,,
,10849,,2.265453338623047,,,,,,,
5,10849,,,,4.097821235656738,-1002.0,-1088.1875,4.097821235656738,,
,10899,,,1134.8564624786377,,,,,,
,10899,,21.18229866027832,,,,,,,
5,10899,,,,4.186476230621338,-950.0,-1050.5625,4.186476230621338,,
,10949,,,940.1133060455322,,,,,,
,10949,,6.068706512451172,,,,,,,
5,10949,,,,3.139500856399536,-896.0,-957.125,3.139500856399536,,
,10999,,,946.5217590332031,,,,,,
,10999,,21.706819534301758,,,,,,,
5,10999,,,,3.3853297233581543,-916.0,-1025.375,3.3853297233581543,,
,11049,,,1136.749267578125,,,,,,
,11049,,3.9093494415283203,,,,,,,
5,11049,,,,2.194249391555786,-802.0,-856.375,2.194249391555786,,
,11099,,,1109.6737384796143,,,,,,
,11099,,21.520614624023438,,,,,,,
5,11099,,,,2.568582534790039,-880.0,-980.5625,2.568582534790039,,
,11149,,,1142.0538425445557,,,,,,
,11149,,6.068944931030273,,,,,,,
5,11149,,,,5.617644786834717,-960.0,-1036.5625,5.617644786834717,,
,11199,,,1111.4721298217773,,,,,,
,11199,,23.787498474121094,,,,,,,
5,11199,,,,4.782352447509766,-955.0,-1110.0,4.782352447509766,,
,11249,,,978.7905216217041,,,,,,
,11249,,2.743244171142578,,,,,,,
5,11249,,,,4.993165016174316,-935.0,-1014.8125,4.993165016174316,,
,11299,,,862.680196762085,,,,,,
,11299,,21.958351135253906,,,,,,,
5,11299,,,,3.522186756134033,-999.0,-1069.375,3.522186756134033,,
,11349,,,924.9253273010254,,,,,,
,11349,,2.663135528564453,,,,,,,
5,11349,,,,4.650920867919922,-904.0,-949.8125,4.650920867919922,,
,11399,,,900.9156227111816,,,,,,
,11399,,22.424697875976562,,,,,,,
5,11399,,,,6.552059650421143,-1060.0,-1166.0,6.552059650421143,,
,11449,,,891.7200565338135,,,,,,
,11449,,2.6230812072753906,,,,,,,
5,11449,,,,4.7871599197387695,-1010.0,-1149.3125,4.7871599197387695,,
,11499,,,1119.4779872894287,,,,,,
,11499,,22.225141525268555,,,,,,,
5,11499,,,,3.1758742332458496,-850.0,-912.625,3.1758742332458496,,
,11549,,,1324.1522312164307,,,,,,
,11549,,2.69317626953125,,,,,,,
5,11549,,,,3.42231822013855,-950.0,-1071.4375,3.42231822013855,,
,11599,,,860.4037761688232,,,,,,
,11599,,21.82459831237793,,,,,,,
5,11599,,,,3.536867141723633,-802.0,-942.125,3.536867141723633,,
,11649,,,919.4691181182861,,,,,,
,11649,,2.6369094848632812,,,,,,,
5,11649,,,,2.6867597103118896,-900.0,-1050.5,2.6867597103118896,,
,11699,,,1103.992223739624,,,,,,
,11699,,22.153139114379883,,,,,,,
5,11699,,,,4.327898025512695,-904.0,-1002.4375,4.327898025512695,,
,11749,,,1153.2049179077148,,,,,,
,11749,,4.642724990844727,,,,,,,
5,11749,,,,2.029693365097046,-895.0,-985.25,2.029693365097046,,
,11799,,,911.2823009490967,,,,,,
,11799,,21.936893463134766,,,,,,,
5,11799,,,,2.67509126663208,-967.0,-1036.125,2.67509126663208,,
,11849,,,870.8052635192871,,,,,,
,11849,,2.6044845581054688,,,,,,,
5,11849,,,,3.1870434284210205,-896.0,-996.9375,3.1870434284210205,,
,11899,,,1102.3266315460205,,,,,,
,11899,,21.128177642822266,,,,,,,
5,11899,,,,3.8850808143615723,-816.0,-888.625,3.8850808143615723,,
,11949,,,1289.5874977111816,,,,,,
,11949,,2.6967525482177734,,,,,,,
5,11949,,,,5.741240501403809,-939.0,-1001.375,5.741240501403809,,
,11999,,,866.492748260498,,,,,,
,11999,,21.760225296020508,,,,,,,
5,11999,,,,4.908291816711426,-819.0,-954.8125,4.908291816711426,,
5,11999,,,,,,,,-934.1199951171875,-960.8768310546875
,12000,2987.0599246025085,,,,,,,,
,12049,,,1149.2798328399658,,,,,,
,12049,,3.0181407928466797,,,,,,,
6,12049,,,,3.679373264312744,-990.0,-1075.6875,3.679373264312744,,
,12099,,,891.6189670562744,,,,,,
,12099,,33.63323211669922,,,,,,,
6,12099,,,,4.28181266784668,-935.0,-1010.4375,4.28181266784668,,
,12149,,,898.7605571746826,,,,,,
,12149,,2.7701854705810547,,,,,,,
6,12149,,,,5.252994060516357,-941.0,-1003.0,5.252994060516357,,
,12199,,,1263.9360427856445,,,,,,
,12199,,22.257566452026367,,,,,,,
6,12199,,,,3.260011672973633,-920.0,-1011.5,3.260011672973633,,
,12249,,,901.4284610748291,,,,,,
,12249,,2.6388168334960938,,,,,,,
6,12249,,,,3.239459276199341,-844.0,-928.75,3.239459276199341,,
,12299,,,885.4155540466309,,,,,,
,12299,,22.79496192932129,,,,,,,
6,12299,,,,3.3968653678894043,-976.0,-1074.8125,3.3968653678894043,,
,12349,,,1100.3258228302002,,,,,,
,12349,,4.578113555908203,,,,,,,
6,12349,,,,4.38739013671875,-941.0,-1031.875,4.38739013671875,,
,12399,,,1112.4382019042969,,,,,,
,12399,,29.831409454345703,,,,,,,
6,12399,,,,7.811512470245361,-921.0,-1053.1875,7.811512470245361,,
,12449,,,1105.7941913604736,,,,,,
,12449,,2.605438232421875,,,,,,,
6,12449,,,,4.292723655700684,-868.0,-1004.4375,4.292723655700684,,
,12499,,,1160.3779792785645,,,,,,
,12499,,21.337032318115234,,,,,,,
6,12499,,,,4.411831855773926,-830.0,-908.5625,4.411831855773926,,
,12549,,,1332.2789669036865,,,,,,
,12549,,2.924203872680664,,,,,,,
6,12549,,,,4.144477844238281,-925.0,-1046.1875,4.144477844238281,,
,12599,,,863.9764785766602,,,,,,
,12599,,21.941184997558594,,,,,,,
6,12599,,,,4.628596305847168,-890.0,-958.6875,4.628596305847168,,
,12649,,,1161.1526012420654,,,,,,
,12649,,3.0808448791503906,,,,,,,
6,12649,,,,3.516136407852173,-840.0,-903.5625,3.516136407852173,,
,12699,,,875.7400512695312,,,,,,
,12699,,21.92091941833496,,,,,,,
6,12699,,,,3.005183458328247,-811.0,-881.8125,3.005183458328247,,
,12749,,,1346.0428714752197,,,,,,
,12749,,2.7828216552734375,,,,,,,
6,12749,,,,4.17617654800415,-1102.0,-1167.0,4.17617654800415,,
,12799,,,1161.642074584961,,,,,,
,12799,,28.753280639648438,,,,,,,
6,12799,,,,4.117022514343262,-917.0,-988.25,4.117022514343262,,
,12849,,,1120.682954788208,,,,,,
,12849,,4.088878631591797,,,,,,,
6,12849,,,,4.214249134063721,-920.0,-1026.625,4.214249134063721,,
,12899,,,1225.426435470581,,,,,,
,12899,,23.166656494140625,,,,,,,
6,12899,,,,3.823471784591675,-863.0,-967.0,3.823471784591675,,
,12949,,,1094.177007675171,,,,,,
,12949,,2.694845199584961,,,,,,,
6,12949,,,,2.8134660720825195,-885.0,-954.1875,2.8134660720825195,,
,12999,,,906.4497947692871,,,,,,
,12999,,22.244930267333984,,,,,,,
6,12999,,,,3.4855735301971436,-835.0,-980.25,3.4855735301971436,,
,13049,,,944.523811340332,,,,,,
,13049,,4.357099533081055,,,,,,,
6,13049,,,,2.709456205368042,-769.0,-876.4375,2.709456205368042,,
,13099,,,835.9036445617676,,,,,,
,13099,,21.670818328857422,,,,,,,
6,13099,,,,3.770139217376709,-1073.0,-1139.375,3.770139217376709,,
,13149,,,838.2716178894043,,,,,,
,13149,,4.457712173461914,,,,,,,
6,13149,,,,2.8079702854156494,-999.0,-1070.9375,2.8079702854156494,,
,13199,,,874.1436004638672,,,,,,
,13199,,21.823644638061523,,,,,,,
6,13199,,,,3.289766311645508,-860.0,-1029.25,3.289766311645508,,
,13249,,,882.5333118438721,,,,,,
,13249,,2.6979446411132812,,,,,,,
6,13249,,,,4.0186052322387695,-937.0,-1025.625,4.0186052322387695,,
,13299,,,863.1570339202881,,,,,,
,13299,,21.81720733642578,,,,,,,
6,13299,,,,2.256084680557251,-864.0,-929.75,2.256084680557251,,
,13349,,,871.7443943023682,,,,,,
,13349,,2.3679733276367188,,,,,,,
6,13349,,,,2.505852222442627,-996.0,-1046.6875,2.505852222442627,,
,13399,,,895.3032493591309,,,,,,
,13399,,22.06707000732422,,,,,,,
6,13399,,,,4.738170146942139,-927.0,-997.625,4.738170146942139,,
,13449,,,883.4772109985352,,,,,,
,13449,,2.808094024658203,,,,,,,
6,13449,,,,3.338099479675293,-1036.0,-1151.3125,3.338099479675293,,
,13499,,,1128.2353401184082,,,,,,
,13499,,28.42092514038086,,,,,,,
6,13499,,,,2.5980072021484375,-926.0,-1008.75,2.5980072021484375,,
,13549,,,1050.412654876709,,,,,,
,13549,,2.654552459716797,,,,,,,
6,13549,,,,4.80059289932251,-789.0,-859.0625,4.80059289932251,,
,13599,,,1013.8723850250244,,,,,,
,13599,,21.67057991027832,,,,,,,
6,13599,,,,3.944859504699707,-948.0,-1063.625,3.944859504699707,,
,13649,,,851.2256145477295,,,,,,
,13649,,2.4552345275878906,,,,,,,
6,13649,,,,3.258014678955078,-922.0,-1027.125,3.258014678955078,,
,13699,,,844.0060615539551,,,,,,
,13699,,19.615888595581055,,,,,,,
6,13699,,,,3.354809045791626,-960.0,-1065.125,3.354809045791626,,
,13749,,,846.1110591888428,,,,,,
,13749,,2.1915435791015625,,,,,,,
6,13749,,,,2.4674630165100098,-942.0,-1040.5,2.4674630165100098,,
,13799,,,818.4547424316406,,,,,,
,13799,,20.258426666259766,,,,,,,
6,13799,,,,4.189589500427246,-894.0,-958.75,4.189589500427246,,
,13849,,,843.2197570800781,,,,,,
,13849,,2.202272415161133,,,,,,,
6,13849,,,,3.278052568435669,-889.0,-957.5625,3.278052568435669,,
,13899,,,872.0510005950928,,,,,,
,13899,,21.338701248168945,,,,,,,
6,13899,,,,5.855263710021973,-907.0,-1043.9375,5.855263710021973,,
,13949,,,869.243860244751,,,,,,
,13949,,2.1216869354248047,,,,,,,
6,13949,,,,2.7083919048309326,-942.0,-1049.0,2.7083919048309326,,
,13999,,,819.2007541656494,,,,,,
,13999,,21.161556243896484,,,,,,,
6,13999,,,,3.4401462078094482,-976.0,-1120.375,3.4401462078094482,,
6,13999,,,,,,,,-931.1959838867188,-958.6657104492188
,14000,2682.618884563446,,,,,,,,
,14049,,,865.1604652404785,,,,,,
,14049,,4.576683044433594,,,,,,,
7,14049,,,,3.608367443084717,-841.0,-957.5625,3.608367443084717,,
,14099,,,871.6199398040771,,,,,,
,14099,,21.713733673095703,,,,,,,
7,14099,,,,2.5514142513275146,-800.0,-915.6875,2.5514142513275146,,
,14149,,,875.0259876251221,,,,,,
,14149,,2.6099681854248047,,,,,,,
7,14149,,,,2.7561025619506836,-926.0,-1035.875,2.7561025619506836,,
,14199,,,828.2787799835205,,,,,,
,14199,,21.033287048339844,,,,,,,
7,14199,,,,5.35200309753418,-980.0,-1067.875,5.35200309753418,,
,14249,,,844.6378707885742,,,,,,
,14249,,2.3903846740722656,,,,,,,
7,14249,,,,3.33070707321167,-976.0,-1106.6875,3.33070707321167,,
,14299,,,888.1011009216309,,,,,,
,14299,,28.96595001220703,,,,,,,
7,14299,,,,2.30631947517395,-998.0,-1066.9375,2.30631947517395,,
,14349,,,817.232608795166,,,,,,
,14349,,2.264738082885742,,,,,,,
7,14349,,,,7.500885009765625,-981.0,-1038.75,7.500885009765625,,
,14399,,,843.4739112854004,,,,,,
,14399,,29.469966888427734,,,,,,,
7,14399,,,,2.2312817573547363,-1019.0,-1067.375,2.2312817573547363,,
,14449,,,835.9618186950684,,,,,,
,14449,,2.088785171508789,,,,,,,
7,14449,,,,4.359543800354004,-854.0,-926.625,4.359543800354004,,
,14499,,,835.6211185455322,,,,,,
,14499,,20.378589630126953,,,,,,,
7,14499,,,,3.3790910243988037,-914.0,-980.875,3.3790910243988037,,
,14549,,,817.2261714935303,,,,,,
,14549,,2.216339111328125,,,,,,,
7,14549,,,,4.212359428405762,-829.0,-943.4375,4.212359428405762,,
,14599,,,836.6992473602295,,,,,,
,14599,,21.14272117614746,,,,,,,
7,14599,,,,3.114027500152588,-903.0,-983.0625,3.114027500152588,,
,14649,,,872.0855712890625,,,,,,
,14649,,2.529144287109375,,,,,,,
7,14649,,,,6.734927177429199,-822.0,-896.0625,6.734927177429199,,
,14699,,,819.8001384735107,,,,,,
,14699,,26.536226272583008,,,,,,,
7,14699,,,,3.5039072036743164,-805.0,-914.6875,3.5039072036743164,,
,14749,,,844.5262908935547,,,,,,
,14749,,2.285003662109375,,,,,,,
7,14749,,,,4.1558637619018555,-1013.0,-1071.9375,4.1558637619018555,,
,14799,,,850.8806228637695,,,,,,
,14799,,21.085739135742188,,,,,,,
7,14799,,,,4.08168363571167,-845.0,-914.5625,4.08168363571167,,
,14849,,,860.0172996520996,,,,,,
,14849,,2.1910667419433594,,,,,,,
7,14849,,,,3.1133432388305664,-875.0,-936.8125,3.1133432388305664,,
,14899,,,845.3376293182373,,,,,,
,14899,,20.59650421142578,,,,,,,
7,14899,,,,2.3391451835632324,-913.0,-1031.5,2.3391451835632324,,
,14949,,,809.0934753417969,,,,,,
,14949,,2.0852088928222656,,,,,,,
7,14949,,,,4.6242475509643555,-869.0,-977.0,4.6242475509643555,,
,14999,,,837.421178817749,,,,,,
,14999,,19.764423370361328,,,,,,,
7,14999,,,,3.7553398609161377,-936.0,-1031.0625,3.7553398609161377,,
,15049,,,865.6356334686279,,,,,,
,15049,,5.855798721313477,,,,,,,
7,15049,,,,4.180355072021484,-856.0,-954.25,4.180355072021484,,
,15099,,,861.0084056854248,,,,,,
,15099,,25.298118591308594,,,,,,,
7,15099,,,,3.1867425441741943,-861.0,-930.1875,3.1867425441741943,,
,15149,,,833.9390754699707,,,,,,
,15149,,2.335786819458008,,,,,,,
7,15149,,,,3.0891807079315186,-804.0,-877.625,3.0891807079315186,,
,15199,,,834.479808807373,,,,,,
,15199,,20.678043365478516,,,,,,,
7,15199,,,,3.6685397624969482,-806.0,-918.125,3.6685397624969482,,
,15249,,,799.382209777832,,,,,,
,15249,,2.919912338256836,,,,,,,
7,15249,,,,3.2909703254699707,-878.0,-928.6875,3.2909703254699707,,
,15299,,,842.4072265625,,,,,,
,15299,,21.457195281982422,,,,,,,
7,15299,,,,2.4623119831085205,-1000.0,-1128.3125,2.4623119831085205,,
,15349,,,822.8163719177246,,,,,,
,15349,,2.1746158599853516,,,,,,,
7,15349,,,,3.0108187198638916,-968.0,-1045.375,3.0108187198638916,,
,15399,,,819.4475173950195,,,,,,
,15399,,19.72484588623047,,,,,,,
7,15399,,,,2.6255290508270264,-967.0,-1060.375,2.6255290508270264,,
,15449,,,872.2517490386963,,,,,,
,15449,,2.6595592498779297,,,,,,,
7,15449,,,,4.996209621429443,-972.0,-1067.9375,4.996209621429443,,
,15499,,,865.4842376708984,,,,,,
,15499,,21.416902542114258,,,,,,,
7,15499,,,,2.7495715618133545,-835.0,-939.9375,2.7495715618133545,,
,15549,,,850.8486747741699,,,,,,
,15549,,2.553224563598633,,,,,,,
7,15549,,,,2.9319815635681152,-946.0,-1032.875,2.9319815635681152,,
,15599,,,852.6206016540527,,,,,,
,15599,,19.740819931030273,,,,,,,
7,15599,,,,5.772892951965332,-1078.0,-1173.375,5.772892951965332,,
,15649,,,827.6970386505127,,,,,,
,15649,,2.185821533203125,,,,,,,
7,15649,,,,2.72723126411438,-948.0,-1043.8125,2.72723126411438,,
,15699,,,878.1368732452393,,,,,,
,15699,,21.195173263549805,,,,,,,
7,15699,,,,4.055452346801758,-978.0,-1047.25,4.055452346801758,,
,15749,,,821.3043212890625,,,,,,
,15749,,2.5937557220458984,,,,,,,
7,15749,,,,2.1311211585998535,-813.0,-861.0,2.1311211585998535,,
,15799,,,858.3760261535645,,,,,,
,15799,,29.63852882385254,,,,,,,
7,15799,,,,3.8870763778686523,-927.0,-1017.9375,3.8870763778686523,,
,15849,,,836.6029262542725,,,,,,
,15849,,2.3889541625976562,,,,,,,
7,15849,,,,6.64582633972168,-788.0,-892.9375,6.64582633972168,,
,15899,,,834.9630832672119,,,,,,
,15899,,20.421504974365234,,,,,,,
7,15899,,,,3.525296688079834,-939.0,-1064.5,3.525296688079834,,
,15949,,,828.5553455352783,,,,,,
,15949,,2.633333206176758,,,,,,,
7,15949,,,,4.143275260925293,-864.0,-963.8125,4.143275260925293,,
,15999,,,867.8863048553467,,,,,,
,15999,,21.219491958618164,,,,,,,
7,15999,,,,4.0211968421936035,-901.0,-1019.25,4.0211968421936035,,
7,15999,,,,,,,,-936.7620239257812,-964.9798583984375
,16000,2373.5841393470764,,,,,,,,
,16049,,,818.5641765594482,,,,,,
,16049,,4.073381423950195,,,,,,,
8,16049,,,,5.9122314453125,-989.0,-1052.75,5.9122314453125,,
,16099,,,881.227970123291,,,,,,
,16099,,27.242660522460938,,,,,,,
8,16099,,,,2.895702838897705,-867.0,-888.0,2.895702838897705,,
,16149,,,886.7766857147217,,,,,,
,16149,,2.382040023803711,,,,,,,
8,16149,,,,2.73410701751709,-833.0,-979.75,2.73410701751709,,
,16199,,,831.2880992889404,,,,,,
,16199,,21.183252334594727,,,,,,,
8,16199,,,,5.13358736038208,-929.0,-1024.625,5.13358736038208,,
,16249,,,830.0905227661133,,,,,,
,16249,,2.1746158599853516,,,,,,,
8,16249,,,,3.8023595809936523,-821.0,-940.6875,3.8023595809936523,,
,16299,,,858.6111068725586,,,,,,
,16299,,21.2857723236084,,,,,,,
8,16299,,,,3.8816399574279785,-918.0,-1000.125,3.8816399574279785,,
,16349,,,865.3452396392822,,,,,,
,16349,,2.292633056640625,,,,,,,
8,16349,,,,4.562096118927002,-833.0,-940.75,4.562096118927002,,
,16399,,,890.5916213989258,,,,,,
,16399,,21.259307861328125,,,,,,,
8,16399,,,,5.226006507873535,-896.0,-961.8125,5.226006507873535,,
,16449,,,858.1738471984863,,,,,,
,16449,,2.234220504760742,,,,,,,
8,16449,,,,6.041970729827881,-877.0,-949.1875,6.041970729827881,,
,16499,,,876.990795135498,,,,,,
,16499,,20.380735397338867,,,,,,,
8,16499,,,,3.14190673828125,-888.0,-1005.875,3.14190673828125,,
,16549,,,847.9328155517578,,,,,,
,16549,,2.286195755004883,,,,,,,
8,16549,,,,4.284750938415527,-1004.0,-1104.0625,4.284750938415527,,
,16599,,,879.3075084686279,,,,,,
,16599,,20.473241806030273,,,,,,,
8,16599,,,,3.85410213470459,-840.0,-977.6875,3.85410213470459,,
,16649,,,872.2169399261475,,,,,,
,16649,,5.159854888916016,,,,,,,
8,16649,,,,4.1408371925354,-823.0,-922.75,4.1408371925354,,
,16699,,,833.1081867218018,,,,,,
,16699,,20.664691925048828,,,,,,,
8,16699,,,,3.419553518295288,-924.0,-1036.5625,3.419553518295288,,
,16749,,,829.2050361633301,,,,,,
,16749,,2.565622329711914,,,,,,,
8,16749,,,,5.320415019989014,-911.0,-1018.125,5.320415019989014,,
,16799,,,829.8404216766357,,,,,,
,16799,,22.374629974365234,,,,,,,
8,16799,,,,5.9482550621032715,-944.0,-1059.8125,5.9482550621032715,,
,16849,,,847.064733505249,,,,,,
,16849,,2.6464462280273438,,,,,,,
8,16849,,,,2.78373122215271,-945.0,-1011.5,2.78373122215271,,
,16899,,,819.9636936187744,,,,,,
,16899,,20.373821258544922,,,,,,,
8,16899,,,,2.853855609893799,-862.0,-988.0,2.853855609893799,,
,16949,,,850.3971099853516,,,,,,
,16949,,2.2046566009521484,,,,,,,
8,16949,,,,4.087994575500488,-890.0,-961.0,4.087994575500488,,
,16999,,,4031.5582752227783,,,,,,
,16999,,22.074222564697266,,,,,,,
8,16999,,,,2.8654286861419678,-938.0,-1062.8125,2.8654286861419678,,
,17049,,,4089.296817779541,,,,,,
,17049,,3.1495094299316406,,,,,,,
8,17049,,,,5.804545879364014,-811.0,-916.25,5.804545879364014,,
,17099,,,4015.3443813323975,,,,,,
,17099,,26.30448341369629,,,,,,,
8,17099,,,,7.080954074859619,-964.0,-1055.4375,7.080954074859619,,
,17149,,,4088.9410972595215,,,,,,
,17149,,4.61578369140625,,,,,,,
8,17149,,,,3.8786988258361816,-911.0,-1000.375,3.8786988258361816,,
,17199,,,3286.083459854126,,,,,,
,17199,,31.798362731933594,,,,,,,
8,17199,,,,3.297016143798828,-868.0,-1000.375,3.297016143798828,,
,17249,,,4055.222749710083,,,,,,
,17249,,4.974126815795898,,,,,,,
8,17249,,,,3.016507863998413,-918.0,-1047.3125,3.016507863998413,,
,17299,,,4105.376482009888,,,,,,
,17299,,31.3570499420166,,,,,,,
8,17299,,,,4.42170524597168,-910.0,-1018.625,4.42170524597168,,
,17349,,,4064.6629333496094,,,,,,
,17349,,3.2100677490234375,,,,,,,
8,17349,,,,3.5051093101501465,-1001.0,-1103.4375,3.5051093101501465,,
,17399,,,4066.206693649292,,,,,,
,17399,,22.690773010253906,,,,,,,
8,17399,,,,3.4925761222839355,-1070.0,-1152.0625,3.4925761222839355,,
,17449,,,4220.551252365112,,,,,,
,17449,,5.618095397949219,,,,,,,
8,17449,,,,2.9531619548797607,-945.0,-1048.625,2.9531619548797607,,
,17499,,,4024.996280670166,,,,,,
,17499,,22.804975509643555,,,,,,,
8,17499,,,,6.6097493171691895,-945.0,-1071.5625,6.6097493171691895,,
,17549,,,4110.192060470581,,,,,,
,17549,,2.9735565185546875,,,,,,,
8,17549,,,,4.5702056884765625,-935.0,-1043.75,4.5702056884765625,,
