problem,problem_label,condition,condition_label,target_size,bin,x_min,x_max,x_mid,weight_mean,weight_q25,weight_q75,count
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,0.0,0.00148773193359375,0.5825271606445312,0.28958892822265625,1.9243052503543023,0.9735704958438873,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,1.0,0.5825881958007812,1.1660614013671875,0.86822509765625,1.8892916294473867,0.9162484705448151,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,2.0,1.1663284301757812,1.7439956665039062,1.4535140991210938,1.9379223321492856,0.946207731962204,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,3.0,1.745269775390625,2.3301925659179688,2.0437240600585938,1.8933546938828252,0.8410942256450653,3.0,974.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,4.0,2.3305206298828125,2.8936996459960938,2.6130294799804688,1.9170774014332355,0.9376204311847687,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,5.0,2.89385986328125,3.4876785278320312,3.17816162109375,1.9580344456587082,0.9500308930873871,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,6.0,3.4894866943359375,4.0900421142578125,3.78631591796875,1.9180370452880737,0.9073144495487213,3.0,974.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,7.0,4.090095520019531,4.717681884765625,4.400169372558594,1.9730043377173252,0.9462166726589203,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,8.0,4.7181243896484375,5.3618621826171875,5.052978515625,1.9786076212311403,0.9518697261810303,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,9.0,5.362068176269531,6.015129089355469,5.67620849609375,1.9271421020688155,0.9468445777893066,3.0,975.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,10.0,6.015220642089844,6.66912841796875,6.336925506591797,1.9382160521309355,0.9612591713666916,3.0,974.0
jssp10x10,JSSP,search,JSSP10x10 ckpt @ 10x10,10,11.0,6.669319152832031,7.383270263671875,7.013389587402344,1.9372438015387607,0.9294064939022064,3.0,975.0
