problem,problem_label,condition,condition_label,target_size,bin,x_min,x_max,x_mid,weight_mean,weight_q25,weight_q75,count
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,4.0,0.3007946312427521,0.3773348927497864,0.33930712938308716,0.4182718507124453,0.30000001192092896,0.4813232421875,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,5.0,0.3773719072341919,0.4531785845756531,0.41610395908355713,0.4180379763428046,0.30000001192092896,0.48061180114746094,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,6.0,0.45332443714141846,0.5336092710494995,0.4937504827976227,0.40943037232574153,0.30000001192092896,0.4713878631591797,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,7.0,0.5336153507232666,0.6120834350585938,0.5718872547149658,0.410244499128692,0.30000001192092896,0.46956634521484375,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,8.0,0.6121237874031067,0.6930437684059143,0.6520130038261414,0.40617880427107517,0.30000001192092896,0.4415435791015625,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,9.0,0.693117618560791,0.7802627086639404,0.735063910484314,0.4090751762292823,0.30000001192092896,0.4688587188720703,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,10.0,0.7802802324295044,0.8701106905937195,0.8258463144302368,0.4172842904499599,0.30000001192092896,0.48787879943847656,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,11.0,0.8701830506324768,0.9612334966659546,0.9122318625450134,0.4096811698407543,0.30000001192092896,0.4607582092285156,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,12.0,0.9612417221069336,1.0602003335952759,1.0104461908340454,0.4179543897083827,0.30000001192092896,0.48101234436035156,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,13.0,1.0602049827575684,1.1615402698516846,1.107247233390808,0.42134685419043716,0.30000001192092896,0.48279762268066406,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,14.0,1.1616085767745972,1.265993595123291,1.2126126289367676,0.4183389560543761,0.30000001192092896,0.4809761047363281,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,15.0,1.266167163848877,1.3804540634155273,1.3221042156219482,0.42219909288445295,0.30000001192092896,0.4737968444824219,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,16.0,1.380570411682129,1.5049340724945068,1.4415169954299927,0.42297818816438015,0.30000001192092896,0.4923896789550781,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,17.0,1.5049889087677002,1.6380729675292969,1.5698503255844116,0.4252237337462756,0.30000001192092896,0.4884490966796875,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,18.0,1.6381148099899292,1.7924048900604248,1.7158116102218628,0.4230553575437896,0.30000001192092896,0.4746389389038086,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,19.0,1.7927920818328857,1.9688082933425903,1.8800240755081177,0.425361318199002,0.30000001192092896,0.4889411926269531,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,20.0,1.968838095664978,2.1821844577789307,2.0687663555145264,0.43219966187769054,0.30000001192092896,0.48784446716308594,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,21.0,2.1831729412078857,2.455007314682007,2.3090288639068604,0.42858171915521426,0.30000001192092896,0.49584197998046875,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,22.0,2.4552526473999023,2.870002508163452,2.6327264308929443,0.4478078971103746,0.30000001192092896,0.5313816070556641,1225.0
cvrp100,CVRP,search,CVRP100 ckpt @ CVRP100,100,23.0,2.870521068572998,5.488209247589111,3.228154182434082,0.4520645620384995,0.30000001192092896,0.5439167022705078,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,0.0,6.024541789884097e-07,0.062479712069034576,0.031425897032022476,0.35809498801523326,0.30000001192092896,0.3433809280395508,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,1.0,0.06252600252628326,0.12815307080745697,0.0951303094625473,0.3575092546307311,0.30000001192092896,0.32799243927001953,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,2.0,0.1281764954328537,0.19586826860904694,0.16318124532699585,0.36223447585592466,0.30000001192092896,0.3526344299316406,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,3.0,0.19591094553470612,0.26355478167533875,0.22936250269412994,0.3559080357454261,0.30000001192092896,0.33655452728271484,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,4.0,0.26366978883743286,0.3313398063182831,0.29583489894866943,0.3667916708089867,0.30000001192092896,0.36808204650878906,1225.0
cvrp100,CVRP,transfer,CVRP100 ckpt @ CVRP50,50,5.0,0.3313620686531067,0.40242478251457214,0.36624854803085327,0.3610125436794524,0.30000001192092896,0.3517918586730957,1224.0
